"EIN","TaxPeriod","DLN","FormType","URL","OrganizationName","SubmittedOn","ObjectId","LastUpdated","TaxYear"
"030215982","201812","93493135100649","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349310064_public.xml","RICHFORD HEALTH CENTER INC","2019-07-19","201941359349310064","2019-08-15T15:27:32",2018
"251601389","201812","93493135100349","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349310034_public.xml","GREEN TREE PUBLIC LIBRARY","2019-07-19","201941359349310034","2019-08-15T15:27:32",2018
"208747259","201812","93493134048519","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349304851_public.xml","TIM GRIFFITH MEMORIAL FOUNDATION","2019-07-19","201911349349304851","2019-08-15T15:27:32",2018
"364764965","201812","93493135127099","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349312709_public.xml","ANTELOPE VALLEY DREAM CENTER","2019-07-19","201941359349312709","2019-08-15T15:27:32",2018
"510188377","201812","93493122003199","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941229349300319_public.xml","RACINE COMMUNITY FOUNDATION INC","2019-06-20","201941229349300319","2019-07-23T17:24:36",2018
"431201653","201812","93493150012089","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931509349301208_public.xml","NAMI","2019-06-21","201931509349301208","2019-07-23T17:24:36",2018
"382206477","201812","93493123002329","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921239349300232_public.xml","ART REACH OF MID MICHIGAN","2019-06-20","201921239349300232","2019-07-23T17:24:36",2018
"431062607","201812","93493135058739","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349305873_public.xml","SOUTHEAST ENTERPRISES PACKAGING AND ASSEMBLY SPECIALISTS INC","2019-07-11","201931359349305873","2019-07-23T17:24:36",2018
"576000318","201812","93493133034239","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349303423_public.xml","CHARLESTON MUSEUM","2019-07-12","201931339349303423","2019-08-15T15:27:32",2018
"465366394","201812","93493134046219","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349304621_public.xml","PULASKI COUNTY ADOPTION COALITION INC DBA PROJECT ZERO","2019-07-19","201911349349304621","2019-08-15T15:27:32",2018
"010686634","201812","93493135024109","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349302410_public.xml","DREAM CENTER OF LAKELAND INC","2019-07-19","201901359349302410","2019-08-15T15:27:32",2018
"270420937","201812","93493135124399","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349312439_public.xml","BREAD FOR LIFE COMMUNITY FOOD PANTRY INC","2019-07-19","201941359349312439","2019-08-15T15:27:32",2018
"463309222","201812","93493133068339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349306833_public.xml","ROMAN CATHOLIC FOUNDATION OF EASTERN MISSOURI","2019-07-19","201931339349306833","2019-08-15T15:27:32",2018
"203694973","201812","93493133083559","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349308355_public.xml","UTAH NATIONAL GUARD CHARITABLE TRUST","2019-06-28","201901339349308355","2019-07-23T17:24:36",2018
"943058041","201812","93493133081209","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349308120_public.xml","YOSEMITE FOUNDATION","2019-06-28","201901339349308120","2019-07-23T17:24:36",2018
"721495796","201812","93493130029329","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302932_public.xml","RED SHOES A CENTER FOR PERSONAL AND SPIRITUAL GROWTH","2019-06-28","201921309349302932","2019-07-23T17:24:36",2018
"262312990","201812","93493133050359","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349305035_public.xml","NALAS NEW LIFE RESCUE INC","2019-06-28","201901339349305035","2019-07-23T17:24:36",2018
"630917614","201812","93493130029279","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302927_public.xml","ALABAMA CATTLEMENS FOUNDATION","2019-06-28","201921309349302927","2019-07-23T17:24:36",2018
"262548690","201812","93493135073689","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349307368_public.xml","YOUTH MAKING A DIFFERENCE HANDS 4 HOPE","2019-06-21","201931359349307368","2019-07-23T17:24:36",2018
"822013052","201812","93493133081059","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349308105_public.xml","WAIF ENDOWMENT FOUNDATION","2019-06-28","201901339349308105","2019-07-23T17:24:36",2018
"351384859","201812","93493133054259","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349305425_public.xml","YOUNG MENS CHRISTIAN ASSOCIATION OF MONROE COUNTY INC","2019-06-28","201901339349305425","2019-07-23T17:24:36",2018
"161498124","201812","93493133025159","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302515_public.xml","LIFE CHOICES CENTER INC","2019-06-28","201901339349302515","2019-07-23T17:24:36",2018
"421741037","201812","93493133019209","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349301920_public.xml","ANDREW MCDONOUGH B FOUNDATION","2019-06-28","201901339349301920","2019-07-23T17:24:36",2018
"472835516","201812","93493133046409","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349304640_public.xml","KNOCK KNOCK GIVE A SOCK","2019-06-28","201901339349304640","2019-07-23T17:24:36",2018
"113579187","201812","93493130024179","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302417_public.xml","CHILDREN OF ARMENIA FUND INC DBA CHILDREN OF ARMENIA FUND COAF","2019-06-28","201921309349302417","2019-07-23T17:24:36",2018
"752391352","201812","93493130010629","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349301062_public.xml","XIT RODEO AND REUNION INC","2019-07-11","201921309349301062","2019-07-23T17:24:36",2018
"237042891","201812","93493161007199","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941619349300719_public.xml","NATIONAL WOMENS HALL OF FAME INC","2019-07-26","201941619349300719","2019-08-15T15:27:32",2018
"237447473","201812","93493121006099","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941219349300609_public.xml","LORDS CUPBOARD","2019-06-27","201941219349300609","2019-07-23T17:24:36",2018
"363587330","201812","93493130026979","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302697_public.xml","UNITED METHODIST HOMES AND SERVICES FOUNDATION","2019-06-28","201921309349302697","2019-07-23T17:24:36",2018
"461161476","201812","93493168011079","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349301107_public.xml","COMMON HEART INC","2019-07-25","201921689349301107","2019-08-15T15:27:32",2018
"222767974","201812","93493135015069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349301506_public.xml","RIVERTOWN HOUSING DEVELOPMENT FUND CO INC","2019-06-15","201911359349301506","2019-07-23T17:24:36",2018
"472442996","201812","93493135014819","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349301481_public.xml","CIRCLE OF CARING FRIENDS","2019-06-15","201911359349301481","2019-07-23T17:24:36",2018
"311101401","201812","93493169010239","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931699349301023_public.xml","BETHANY HOUSE SERVICES INC","2019-07-26","201931699349301023","2019-08-15T15:27:32",2018
"580814549","201812","93493170005379","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921709349300537_public.xml","YOUNG MENS CHRISTIAN ASSOCIATION OF ROME AND FLOYD COUNTY GEORGIA INC","2019-07-26","201921709349300537","2019-08-15T15:27:32",2018
"951768631","201812","93493149007209","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901499349300720_public.xml","FULL GOSPEL BUSINESSMENS FELLOWSHIP INTL","2019-07-26","201901499349300720","2019-08-15T15:27:32",2018
"311458832","201812","93493135046259","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349304625_public.xml","LORDS FOOD FUND FOR THE WORLD INC","2019-07-12","201901359349304625","2019-08-15T15:27:32",2018
"421489121","201812","93493134043869","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349304386_public.xml","NSCA EDUCATION FOUNDATION","2019-07-12","201911349349304386","2019-08-15T15:27:32",2018
"750800696","201812","93493168007839","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931689349300783_public.xml","YMCA OF METROPOLITAN DALLAS INC","2019-07-26","201931689349300783","2019-08-15T15:27:32",2018
"561925967","201812","93493171002069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911719349300206_public.xml","FAMILY PROMISE OF THE LOWER CAPE FEAR INC","2019-07-26","201911719349300206","2019-08-15T15:27:32",2018
"204468893","201812","93493171001069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911719349300106_public.xml","HEART GALLERY OF NEW MEXICO FOUNDATION","2019-07-26","201911719349300106","2019-08-15T15:27:32",2018
"381720832","201812","93493168012289","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931689349301228_public.xml","BIG BROTHERS BIG SISTERS A COMMUNITY OF CARING","2019-07-26","201931689349301228","2019-08-15T15:27:32",2018
"581346534","201812","93493133038659","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303865_public.xml","HOSPITALITY HOUSE FOR WOMEN INC","2019-07-08","201901339349303865","2019-07-23T17:24:36",2018
"471608069","201812","93493135117189","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349311718_public.xml","VETERANS LEGAL INSTITUTE","2019-07-26","201931359349311718","2019-08-15T15:27:32",2018
"341448529","201812","93493165004039","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349300403_public.xml","WILLIAMS COUNTY FAMILY YMCA OF WILLIAMS COUNTY INC","2019-07-26","201931659349300403","2019-08-15T15:27:32",2018
"030605993","201812","93493168009029","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349300902_public.xml","SHELTERING TREE INC","2019-07-26","201921689349300902","2019-08-15T15:27:32",2018
"311692755","201812","93493165011579","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921659349301157_public.xml","COLUMBUS METROPOLITAN LIBRARY FOUNDATION","2019-07-26","201921659349301157","2019-08-15T15:27:32",2018
"954718409","201812","93493135047389","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349304738_public.xml","HISPANAS ORGANIZED FOR POLITICAL EQUALITY - CALIFORNIA","2019-06-21","201931359349304738","2019-07-23T17:24:36",2018
"205698820","201812","93493135047139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349304713_public.xml","WOLF CREEK FOUNDATION CO SUE MUNSON","2019-06-21","201931359349304713","2019-07-23T17:24:36",2018
"330200897","201812","93493169008289","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931699349300828_public.xml","HAND OF HELP INCORPORATED","2019-07-26","201931699349300828","2019-08-15T15:27:32",2018
"200503733","201812","93493150007109","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901509349300710_public.xml","LIGHTHOUSE MEDICAL MINISTRIES INCORPORATED","2019-07-26","201901509349300710","2019-08-15T15:27:32",2018
"330745940","201812","93493134036569","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349303656_public.xml","GREATER PALM SPRINGS PRIDE INC","2019-07-12","201911349349303656","2019-08-15T15:27:32",2018
"562135246","201812","93493130016429","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349301642_public.xml","HEALING TRANSITIONS INTERNATIONAL INC","2019-07-08","201921309349301642","2019-07-23T17:24:36",2018
"364177264","201812","93493133038959","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303895_public.xml","GOOD SAMARITAN HOUSE OF GRANITE CITY INC","2019-07-08","201901339349303895","2019-07-23T17:24:36",2018
"741846582","201812","93493123001219","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911239349300121_public.xml","ASSOC BUILDERS AND CONTRACTORS OF TX GULF COAST","2019-06-20","201911239349300121","2019-07-23T17:24:36",2018
"271029072","201812","93493170002289","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931709349300228_public.xml","BOYS AND GIRLS CLUBS OF NORTH CENTRAL GEORGIA INC","2019-07-26","201931709349300228","2019-08-15T15:27:32",2018
"231655375","201812","93493168007529","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349300752_public.xml","UNITED WAY OF BERKS COUNTY INC","2019-07-26","201921689349300752","2019-08-15T15:27:32",2018
"204366833","201812","93493135050639","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349305063_public.xml","DEB AND JEFF HANSEN FOUNDATION","2019-06-21","201931359349305063","2019-07-23T17:24:36",2018
"200253310","201812","93493171010329","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349301032_public.xml","PASADENA COMMUNITY FOUNDATION","2019-07-26","201921719349301032","2019-08-15T15:27:32",2018
"461051754","201812","93493134098769","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349309876_public.xml","YOUTH WITH A MISSION MAZATLAN USA INC","2019-07-13","201911349349309876","2019-08-15T15:27:32",2018
"411572417","201812","93493170006139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931709349300613_public.xml","ALL SEASONS COMMUNITY SERVICES","2019-07-26","201931709349300613","2019-08-15T15:27:32",2018
"261936423","201812","93493130043779","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349304377_public.xml","FORT-4-FITNESS INC","2019-07-05","201921309349304377","2019-07-23T17:24:36",2018
"340714644","201812","93493169006129","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921699349300612_public.xml","CLEVELAND ANIMAL PROTECTIVE LEAGUE","2019-07-26","201921699349300612","2019-08-15T15:27:32",2018
"742511974","201812","93493170010069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911709349301006_public.xml","MANOS DE CRISTO INC","2019-07-26","201911709349301006","2019-08-15T15:27:32",2018
"742186914","201812","93493170013569","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911709349301356_public.xml","ITHAKA LAND INC","2019-07-26","201911709349301356","2019-08-15T15:27:32",2018
"412025888","201812","93493166002079","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921669349300207_public.xml","SOMEONE CARES INC OF ATLANTA","2019-07-26","201921669349300207","2019-08-15T15:27:32",2018
"381443378","201812","93493165002339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349300233_public.xml","CARRIAGE TOWN MINISTRIES","2019-07-26","201931659349300233","2019-08-15T15:27:32",2018
"561750279","201812","93493130014329","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349301432_public.xml","PIEDMONT TRIAD PARTNERSHIP","2019-07-05","201921309349301432","2019-07-23T17:24:36",2018
"260829468","201812","93493134098069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349309806_public.xml","HOPE SMILES","2019-07-12","201911349349309806","2019-08-15T15:27:32",2018
"200390118","201812","93493130017429","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349301742_public.xml","CARING HANDS OUTREACH CENTER INC","2019-07-11","201921309349301742","2019-07-23T17:24:36",2018
"453930886","201812","93493135098249","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349309824_public.xml","TOP BOX FOODS","2019-07-12","201941359349309824","2019-08-15T15:27:32",2018
"351923567","201812","93493129022549","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302254_public.xml","HANCOCK COUNTY FOOD PANTRY INC","2019-06-27","201941299349302254","2019-07-23T17:24:36",2018
"752418371","201812","93493129029149","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302914_public.xml","NORTH ELLIS COUNTY OUTREACH","2019-06-27","201941299349302914","2019-07-23T17:24:36",2018
"770576772","201812","93493129026299","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302629_public.xml","SAMYE MEMORIAL INTL BUDDHISM FOUNDATION","2019-06-27","201941299349302629","2019-07-23T17:24:36",2018
"570907554","201812","93493135016359","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349301635_public.xml","JAMES ISLAND OUTREACH","2019-07-24","201901359349301635","2019-08-15T15:27:32",2018
"340907558","201812","93493135016309","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349301630_public.xml","VAN WERT COUNTY FOUNDATION","2019-07-24","201901359349301630","2019-08-15T15:27:32",2018
"341900372","201812","93493130020929","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302092_public.xml","WINOUS POINT MARSH CONSERVANCY","2019-07-12","201921309349302092","2019-07-23T17:24:36",2018
"620841438","201812","93493133041659","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349304165_public.xml","PRECEPT MINISTRIES OF REACH OUT INC","2019-07-12","201901339349304165","2019-07-23T17:24:36",2018
"262986750","201812","93493158002299","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941589349300229_public.xml","BRAHMANANDA SARASWATI FOUNDATION","2019-07-26","201941589349300229","2019-08-15T15:27:32",2018
"752660989","201812","93493158001199","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941589349300119_public.xml","COMMUNITY FOOD PANTRY","2019-07-26","201941589349300119","2019-08-15T15:27:32",2018
"046599166","201812","93493158001499","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941589349300149_public.xml","HARWICH CONSERVATION TRUST","2019-07-26","201941589349300149","2019-08-15T15:27:32",2018
"221821282","201812","93493161005049","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941619349300504_public.xml","VOLUNTEER CENTER OF BERGEN COUNTY INC DBA BERGEN VOLUNTEER CENTER","2019-07-26","201941619349300504","2019-08-15T15:27:32",2018
"250965621","201812","93493163006359","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901639349300635_public.xml","YOUNG MENS CHRISTIAN ASSOCIATION OF GREATER ERIE","2019-07-26","201901639349300635","2019-08-15T15:27:32",2018
"135648611","201812","93493130020079","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302007_public.xml","MASONIC MEDICAL RESEARCH LABORATORY","2019-07-11","201921309349302007","2019-07-23T17:24:36",2018
"731659743","201812","93493135059239","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349305923_public.xml","INDIAN MINISTRIES OF NORTH AMERICA INC","2019-07-11","201931359349305923","2019-07-23T17:24:36",2018
"411955595","201812","93493107003409","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901079349300340_public.xml","HEARTS AND HAMMERS - TWIN CITIES INC","2019-06-13","201901079349300340","2019-07-23T17:24:36",2018
"640581747","201812","93493133069859","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349306985_public.xml","NORTH MS RURAL LEGAL SERVICES","2019-07-11","201901339349306985","2019-07-23T17:24:36",2018
"331012427","201812","93493125000619","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911259349300061_public.xml","AUINCA DOOR OF HOPE INC","2019-06-15","201911259349300061","2019-07-23T17:24:36",2018
"272047079","201812","93493101007019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911019349300701_public.xml","HUMANITY ROAD INC","2019-06-13","201911019349300701","2019-07-23T17:24:36",2018
"850387679","201812","93493133043409","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349304340_public.xml","BETHEL COMMUNITY STOREHOUSE","2019-07-11","201901339349304340","2019-07-23T17:24:36",2018
"620984494","201812","93493099000279","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920999349300027_public.xml","BRISTOL EMERGENCY FOOD PANTRY","2019-06-27","201920999349300027","2019-07-23T17:24:36",2018
"382341525","201812","93493130021929","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302192_public.xml","GOOD NEWS MEDIA INC WLJN","2019-07-11","201921309349302192","2019-07-23T17:24:36",2018
"260881300","201812","93493120001499","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941209349300149_public.xml","IMMANUEL COMMUNITY SERVICES","2019-06-20","201941209349300149","2019-07-23T17:24:36",2018
"016011487","201812","93493117007079","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921179349300707_public.xml","PINE TREE STATE 4-H FOUNDATION","2019-06-20","201921179349300707","2019-07-23T17:24:36",2018
"204824430","201812","93493169008229","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921699349300822_public.xml","PERKINS COIE FOUNDATION CO LORRI A DUNSMORE","2019-07-26","201921699349300822","2019-08-15T15:27:32",2018
"208964096","201812","93493123015339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931239349301533_public.xml","OPERATION FINALLY HOME","2019-06-20","201931239349301533","2019-07-23T17:24:36",2018
"236275472","201812","93493130029109","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901309349302910_public.xml","UNITED STATES ROWING ASSOCIATION","2019-06-17","201901309349302910","2019-07-23T17:24:36",2018
"943166095","201812","93493121011499","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941219349301149_public.xml","WILD SALMON CENTER","2019-06-15","201941219349301149","2019-07-23T17:24:36",2018
"233100376","201812","93493135006459","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349300645_public.xml","MAIN STREET CLOSET","2019-06-28","201901359349300645","2019-07-23T17:24:36",2018
"311242682","201812","93493135025339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349302533_public.xml","ASSOC OF FUNDRAISING PROFESSIONALS OH GREATER CINCINNATI CHAPTER","2019-06-28","201931359349302533","2019-07-23T17:24:36",2018
"061665711","201812","93493122010149","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941229349301014_public.xml","UTAH VALLEY HOME BUILDERS FOUNDATION INC","2019-06-20","201941229349301014","2019-07-23T17:24:36",2018
"911257237","201812","93493113015069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911139349301506_public.xml","GRAYWOLF PRESS","2019-06-20","201911139349301506","2019-07-23T17:24:36",2018
"061021268","201812","93493219001069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912199349300106_public.xml","NEIGHBORHOOD HOUSING SERVICES OF NEW HAVEN INC","2019-09-27","201912199349300106","2019-10-10T17:38:09",2018
"461981318","201812","93493210009249","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942109349300924_public.xml","DRESS FOR SUCCESS NORTHWEST ARKANSAS","2019-09-27","201942109349300924","2019-10-10T17:38:09",2018
"231417540","201901","93493213009119","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912139349300911_public.xml","JOHN J TYLER ARBORETUM","2019-09-27","201912139349300911","2019-10-10T17:38:09",2018
"392017873","201812","93493210015619","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912109349301561_public.xml","CITY ON A HILL INC","2019-09-27","201912109349301561","2019-10-10T17:38:09",2018
"752482631","201812","93493130031529","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349303152_public.xml","CASA OF THE SOUTH PLAINS INC","2019-06-28","201921309349303152","2019-07-23T17:24:36",2018
"251125581","201812","93493217004189","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932179349300418_public.xml","LIGONIER VALLEY LIBRARY ASSOCIATION","2019-09-27","201932179349300418","2019-10-10T17:38:09",2018
"237442785","201903","93493220003079","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922209349300307_public.xml","VALENCIA COLLEGE FOUNDATION INC","2019-09-27","201922209349300307","2019-10-10T17:38:09",2018
"341899124","201812","93493212004439","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932129349300443_public.xml","OTTAWA COUNTY COMM FOUNDATIONINC","2019-09-27","201932129349300443","2019-10-10T17:38:09",2018
"911080666","201812","93493212007189","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932129349300718_public.xml","INTERNATIONAL NEEDS FORMERLY IN NETWORK","2019-09-27","201932129349300718","2019-10-10T17:38:09",2018
"631112492","201812","93493212004289","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932129349300428_public.xml","FOOD BANK OF EAST ALABAMA INC","2019-09-27","201932129349300428","2019-10-10T17:38:09",2018
"341336975","201812","93493207008179","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922079349300817_public.xml","WOOD HUDSON CANCER RESEARCH LABORATORY INC","2019-09-27","201922079349300817","2019-10-10T17:38:09",2018
"751234350","201812","93493212003239","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932129349300323_public.xml","HIGH PLAINS CHILDRENS HOME AND FAMILY SERVICES INC","2019-09-27","201932129349300323","2019-10-10T17:38:09",2018
"470958378","201812","93493123017339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931239349301733_public.xml","MISSIONARY SISTERS OF MARY IMMACULATE INC","2019-06-20","201931239349301733","2019-07-23T17:24:36",2018
"943124655","201812","93493190010379","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921909349301037_public.xml","PREGNANCY CHOICES OF SKAGIT COUNTY","2019-09-13","201921909349301037","2019-10-10T17:38:09",2018
