"EIN","TaxPeriod","DLN","FormType","URL","OrganizationName","SubmittedOn","ObjectId","LastUpdated","TaxYear"
"351787258","201812","93493134073779","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349307377_public.xml","FORT WAYNE-ALLEN COUNTY ECONOMIC DEVELOPMENT ALLIANCE INC","2019-07-12","201921349349307377","2019-08-15T15:27:32",2018
"541550009","201812","93493135091649","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349309164_public.xml","SMITH MOUNTAIN LAKE MARINE VOL FIRE CO INC","2019-07-12","201941359349309164","2019-08-15T15:27:32",2018
"940837475","201812","93493087006119","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910879349300611_public.xml","SAN JOAQUIN POWER EMPLOYEES CREDIT UNION","2019-06-27","201910879349300611","2019-07-23T17:24:36",2018
"462165454","201812","93492133010659","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349201065_public.xml","HONORING CHOICES MASSACHUSETTS INC","2019-06-28","201901339349201065","2019-07-23T17:24:36",2018
"344311980","201812","93493135121499","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349312149_public.xml","NATIONAL ICE CREAM RETAILERS ASSOCATION INC","2019-07-19","201941359349312149","2019-08-15T15:27:32",2018
"930333988","201812","93493133064489","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349306448_public.xml","HOOD RIVER ELECTRIC COOPERATIVE","2019-07-19","201931339349306448","2019-08-15T15:27:32",2018
"596135518","201812","93493134036669","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349303666_public.xml","NORTHEAST FLORIDA BUILDERS ASSOCIATION INC","2019-07-19","201911349349303666","2019-08-15T15:27:32",2018
"310842279","201812","93493129020499","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302049_public.xml","GENESIS EMPLOYEES CREDIT UNION INC","2019-06-27","201941299349302049","2019-07-23T17:24:36",2018
"456012549","201812","93493116004179","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921169349300417_public.xml","ELM RIVER CREDIT UNION","2019-06-27","201921169349300417","2019-07-23T17:24:36",2018
"410216120","201812","93493123004439","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931239349300443_public.xml","DEER RIVER COOPERATIVE CREDIT UNION","2019-06-27","201931239349300443","2019-07-23T17:24:36",2018
"205822618","201812","93493123004139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931239349300413_public.xml","LOSS PREVENTION FOUNDATION","2019-06-27","201931239349300413","2019-07-23T17:24:36",2018
"136174675","201812","93493121003049","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941219349300304_public.xml","OPERATING ENGINEERS UNION LOCAL 30 30A 30B AND 30C MUNICIPAL WELFARE TRUST FUND","2019-06-27","201941219349300304","2019-07-23T17:24:36",2018
"420747751","201812","93493123006389","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931239349300638_public.xml","ASCENTRA CREDIT UNION","2019-06-27","201931239349300638","2019-07-23T17:24:36",2018
"472816016","201812","93492134060279","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349206027_public.xml","PRINCIPLES OF SUCCESS MOTIVATIONAL PROGRAMS","2019-07-19","201921349349206027","2019-08-15T15:27:32",2018
"361646750","201812","93493134065229","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349306522_public.xml","PRINCETON GAME AND FISH CLUB INC","2019-06-28","201921349349306522","2019-07-23T17:24:36",2018
"454044997","201812","93493135012219","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349301221_public.xml","PROTECT OUR DEFENDERS FOUNDATION","2019-06-15","201911359349301221","2019-07-23T17:24:36",2018
"593403555","201812","93493134042619","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349304261_public.xml","FLORIDA RELIABILITY COORDINATING COUNCIL INC","2019-07-19","201911349349304261","2019-08-15T15:27:32",2018
"811670867","201812","93492134003169","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349200316_public.xml","GROW INTO YOU FOUNDATION INC","2019-07-19","201911349349200316","2019-08-15T15:27:32",2018
"821365022","201812","93492120009599","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941209349200959_public.xml","BALTIC AMERICAN CHAMBER OF COMMERCE","2019-06-21","201941209349200959","2019-07-23T17:24:36",2018
"454840326","201812","93492133008459","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349200845_public.xml","NEW YORK CROSSBOW COALITION INC","2019-07-01","201901339349200845","2019-07-23T17:24:36",2018
"350868093","201812","93493133040809","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349304080_public.xml","GIBAULT INC","2019-07-11","201901339349304080","2019-07-23T17:24:36",2018
"742504163","201812","93493133033089","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349303308_public.xml","IMPACT WATER INC","2019-07-12","201931339349303308","2019-08-15T15:27:32",2018
"392038506","201812","93493150008789","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931509349300878_public.xml","TURNERS POINT OUTREACH CENTER INC","2019-06-21","201931509349300878","2019-07-23T17:24:36",2018
"043071218","201812","93493148007009","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901489349300700_public.xml","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS","2019-06-21","201901489349300700","2019-07-23T17:24:36",2018
"610398870","201812","93493148010059","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901489349301005_public.xml","KENTUCKY PRESS ASSOCIATION","2019-06-21","201901489349301005","2019-07-23T17:24:36",2018
"462644884","201812","93492133007959","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349200795_public.xml","GATEWAY GLOBAL ALLIANCE INC","2019-07-12","201901339349200795","2019-07-23T17:24:36",2018
"471135591","201812","93492135061439","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349206143_public.xml","NETWORK OF HOPE INC","2019-07-12","201931359349206143","2019-07-23T17:24:36",2018
"208982966","201812","93493150006389","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931509349300638_public.xml","W20 FOUNDATION","2019-06-21","201931509349300638","2019-07-23T17:24:36",2018
"954795663","201812","93492133043689","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349204368_public.xml","LIVING HOPE CLINICAL FOUNDATION INC DBA LIVING HOPE CLINICAL TRIALS","2019-07-19","201931339349204368","2019-08-15T15:27:32",2018
"813649673","201812","93493133040389","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349304038_public.xml","SONOMA CONSERVATORY OF DANCE","2019-07-19","201931339349304038","2019-08-15T15:27:32",2018
"850320585","201812","93492134014269","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349201426_public.xml","RECURSOS DE SANTA FE","2019-07-19","201911349349201426","2019-08-15T15:27:32",2018
"820747271","201812","93492134014319","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349201431_public.xml","BETTERWAYS OF NEBRASKA INC","2019-07-19","201911349349201431","2019-08-15T15:27:32",2018
"463224248","201812","93493133078009","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349307800_public.xml","WASHINGTON STATE CHARTER SCHOOLS ASSOCIATION","2019-06-28","201901339349307800","2019-07-23T17:24:36",2018
"202313409","201812","93493130029229","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302922_public.xml","DISTRICT V HIGH SCHOOL RODEO CLUB INC","2019-06-28","201921309349302922","2019-07-23T17:24:36",2018
"208740821","201812","93493130028879","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302887_public.xml","CHINESE-AMERICAN FAMILY COALITION OF NEW JERSEY INC","2019-06-28","201921309349302887","2019-07-23T17:24:36",2018
"161595660","201812","93493135074539","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349307453_public.xml","NEWSTEAD FIRE COMPANY INC","2019-06-21","201931359349307453","2019-07-23T17:24:36",2018
"822822000","201812","93493135073939","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349307393_public.xml","SPECIAL JURISDICTION OF THE ARMED FORCES AND CHAPLAINCY","2019-06-21","201931359349307393","2019-07-23T17:24:36",2018
"042716222","201812","93493133030209","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303020_public.xml","BRAIN INJURY ASSOCIATION OF AMERICA INC","2019-06-21","201901339349303020","2019-07-23T17:24:36",2018
"824877270","201812","93493133079509","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349307950_public.xml","NO ON THE ANAHEIM JOB KILLER INITIATIVE","2019-06-28","201901339349307950","2019-07-23T17:24:36",2018
"412155385","201812","93493134024229","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349302422_public.xml","ANGEL 34","2019-07-24","201921349349302422","2019-08-15T15:27:32",2018
"542005981","201812","93493165013139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349301313_public.xml","FAMILY YMCA OF EMPORIA-GREENSVILLE","2019-07-26","201931659349301313","2019-08-15T15:27:32",2018
"530022785","201812","93493163002059","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901639349300205_public.xml","INTL ASSN OF HEAT AND FROST INSULATORS AND ALLIED WORKERS LOCAL NO 24","2019-07-26","201901639349300205","2019-08-15T15:27:32",2018
"611037447","201902","93493130041929","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349304192_public.xml","KENTUCKY HIGH SCHOOL COACHES CHARITY ASSOCIATION","2019-07-11","201921309349304192","2019-07-23T17:24:36",2018
"570044167","201812","93493135068089","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349306808_public.xml","WILDLIFE ACTION INC","2019-06-28","201931359349306808","2019-07-23T17:24:36",2018
"743093659","201812","93493130009229","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349300922_public.xml","CENTER FOR US GLOBAL LEADERSHIP","2019-07-05","201921309349300922","2019-07-23T17:24:36",2018
"311662706","201812","93493135037769","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349303776_public.xml","ORCHARD HOUSING DEVELOPMENT FUND COMPANY INC","2019-06-15","201911359349303776","2019-07-23T17:24:36",2018
"161006727","201812","93493148002959","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901489349300295_public.xml","CHRISTOPHER COMMUNITY INC","2019-06-15","201901489349300295","2019-07-23T17:24:36",2018
"621256238","201812","93493148002909","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901489349300290_public.xml","FOOTHILLS LAND CONSERVANCY","2019-06-15","201901489349300290","2019-07-23T17:24:36",2018
"111511918","201812","93493106007339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931069349300733_public.xml","NATIONAL ASSOCIATION OF LETTER CARRIERS BRANCH 41","2019-06-27","201931069349300733","2019-07-23T17:24:36",2018
"640536221","201812","93493106006139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931069349300613_public.xml","HOME BUILDERS ASSOCIATION OF MISSISSIPPI","2019-06-27","201931069349300613","2019-07-23T17:24:36",2018
"410705136","201812","93493135058519","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349305851_public.xml","CENTRAL MINNESOTA CREDIT UNION","2019-06-21","201911359349305851","2019-07-23T17:24:36",2018
"320041715","201812","93493121004249","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941219349300424_public.xml","TRANSFORMING CENTER","2019-06-27","201941219349300424","2019-07-23T17:24:36",2018
"900618268","201812","93493130026929","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302692_public.xml","NORMANDY HOUSE INC","2019-06-28","201921309349302692","2019-07-23T17:24:36",2018
"464795590","201812","93493133031509","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303150_public.xml","PATHWAYS ALTERNATIVE CENTER FOR EDUCATION INC","2019-07-05","201901339349303150","2019-07-23T17:24:36",2018
"454606407","201812","93493135053689","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349305368_public.xml","MATCHINGFUNDORG","2019-07-05","201931359349305368","2019-07-23T17:24:36",2018
"522229968","201812","93493123019019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911239349301901_public.xml","OPEN EBOOK FORUM CO LESLIE HULSE-HARPERCOLLINS","2019-06-27","201911239349301901","2019-07-23T17:24:36",2018
"611558417","201812","93493168012529","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349301252_public.xml","LAKE MERRITT-UPTOWN DISTRICT ASSOCIATION","2019-07-25","201921689349301252","2019-08-15T15:27:32",2018
"263725357","201812","93493134022129","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349302212_public.xml","AGAPE COMMUNITY DEVELOPMENT CENTER","2019-07-26","201921349349302212","2019-08-15T15:27:32",2018
"431763204","201812","93493148000309","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901489349300030_public.xml","YPO GOLD ST LOUIS","2019-06-27","201901489349300030","2019-07-23T17:24:36",2018
"382493237","201812","93493144005159","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901449349300515_public.xml","MICHIGAN MUNICIPAL ELECTRIC ASSOC","2019-06-27","201901449349300515","2019-07-23T17:24:36",2018
"440651555","201812","93493121014399","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941219349301439_public.xml","FEDCO CREDIT UNION","2019-06-20","201941219349301439","2019-07-23T17:24:36",2018
"850156267","201812","93493087011589","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930879349301158_public.xml","SPRINGER DITCH COMPANY","2019-06-20","201930879349301158","2019-07-23T17:24:36",2018
"420664060","201812","93493122006349","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941229349300634_public.xml","GREATER IOWA CREDIT UNION","2019-06-20","201941229349300634","2019-07-23T17:24:36",2018
"621314870","201812","93493149006409","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901499349300640_public.xml","ANDERSON COUNTY CHAMBER OF COMMERCE INC","2019-07-26","201901499349300640","2019-08-15T15:27:32",2018
"820420985","201812","93493104000229","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921049349300022_public.xml","GARWOOD WATER COOPERATIVE","2019-06-21","201921049349300022","2019-07-23T17:24:36",2018
"450226724","201812","93493130032809","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901309349303280_public.xml","CAPITAL CREDIT UNION","2019-06-21","201901309349303280","2019-07-23T17:24:36",2018
"046190445","201812","93493168009689","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931689349300968_public.xml","OSIA CHARITABLE AND EDUCATIONAL TRUST","2019-07-26","201931689349300968","2019-08-15T15:27:32",2018
"320491333","201812","93493171000219","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911719349300021_public.xml","BUSINESS COUNCIL FOR SUSTAINABLE ENERGY FOUNDATION","2019-07-26","201911719349300021","2019-08-15T15:27:32",2018
"362884354","201812","93493170009029","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921709349300902_public.xml","INTERNATIONAL ASSOC FOR WORLD PEACE","2019-07-26","201921709349300902","2019-08-15T15:27:32",2018
"521624454","201812","93493123004019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911239349300401_public.xml","ACADEMY OF RAIL LABOR ATTORNEYS","2019-06-20","201911239349300401","2019-07-23T17:24:36",2018
"910280282","201812","93493087005189","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930879349300518_public.xml","KENNEWICK CEMETERY ASSOCIATION","2019-06-20","201930879349300518","2019-07-23T17:24:36",2018
"366219511","201812","93493165006289","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349300628_public.xml","OPERATING ENGINEERS LOCAL 150 APPRENTICESHIP FUND","2019-07-26","201931659349300628","2019-08-15T15:27:32",2018
"820200908","201812","93493165004389","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349300438_public.xml","YOUNG MENS CHRISTIAN ASSOCIATION OF BOISE CITY IDAHO","2019-07-26","201931659349300438","2019-08-15T15:27:32",2018
"731730571","201812","93493135029789","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349302978_public.xml","CHARLIE M WILSON REPLACEMENT CARE HOME INC","2019-06-21","201931359349302978","2019-07-23T17:24:36",2018
"311563638","201812","93493149006209","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901499349300620_public.xml","HUMANITAS INC","2019-07-26","201901499349300620","2019-08-15T15:27:32",2018
"464484696","201812","93493171006229","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349300622_public.xml","HOMES OF PROMISE INC","2019-07-26","201921719349300622","2019-08-15T15:27:32",2018
"263197533","201812","93493168010279","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349301027_public.xml","ZAZUS HOUSE","2019-07-26","201921689349301027","2019-08-15T15:27:32",2018
"951644052","201812","93493165001439","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349300143_public.xml","YOUNG MENS CHRISTIAN ASSOCIATION OF METROPOLITAN LOS ANGELES","2019-07-26","201931659349300143","2019-08-15T15:27:32",2018
"222777636","201812","93493170002139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931709349300213_public.xml","DESTINY MINISTRIES INC","2019-07-26","201931709349300213","2019-08-15T15:27:32",2018
"208557411","201812","93493133027859","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302785_public.xml","NATIVE AMERICAN SERVICES OF TENNESSEE","2019-06-21","201901339349302785","2019-07-23T17:24:36",2018
"841475160","201812","93493171005329","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349300532_public.xml","DREAMPOWER FOUNDATION","2019-07-26","201921719349300532","2019-08-15T15:27:32",2018
"841241600","201812","93493149011159","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901499349301115_public.xml","COLORADO PLANNED GIVING ROUNDTABLE","2019-07-26","201901499349301115","2019-08-15T15:27:32",2018
"208063431","201812","93492117001029","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921179349200102_public.xml","ABSENGER CANCER EDUCATION FOUNDATION","2019-06-21","201921179349200102","2019-07-23T17:24:36",2018
"390808491","201812","93493169004379","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921699349300437_public.xml","GOODWILL INDUSTRIES OF SOUTHEASTERN WISCONSIN INC","2019-07-26","201921699349300437","2019-08-15T15:27:32",2018
"611250263","201812","93493169006079","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921699349300607_public.xml","BARKHAM INC","2019-07-26","201921699349300607","2019-08-15T15:27:32",2018
"680477729","201812","93492134056589","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349205658_public.xml","CRUCIFIED WITH CHRIST MINISTRIES","2019-06-20","201931349349205658","2019-07-23T17:24:36",2018
"161203264","201812","93493122011149","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941229349301114_public.xml","JUNIOR WILSON SPORTSMENS CLUB INC","2019-06-20","201941229349301114","2019-07-23T17:24:36",2018
"824089789","201812","93492123010429","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921239349201042_public.xml","LITTLE VOICES","2019-06-24","201921239349201042","2019-07-23T17:24:36",2018
"200197327","201812","93493123012029","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921239349301202_public.xml","JACOBS LUTHERAN CEMETERY INC","2019-06-20","201921239349301202","2019-07-23T17:24:36",2018
"350940662","201812","93493120008099","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941209349300809_public.xml","FAMILY HORIZONS CREDIT UNION","2019-06-20","201941209349300809","2019-07-23T17:24:36",2018
"251189268","201812","93493165008579","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921659349300857_public.xml","RON SUSEK CONTINENTAL CHRISTIAN CRUSADES INC","2019-07-26","201921659349300857","2019-08-15T15:27:32",2018
"954635295","201812","93493165006479","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921659349300647_public.xml","CHILDREN TODAY INC","2019-07-26","201921659349300647","2019-08-15T15:27:32",2018
"812574580","201812","93493130045779","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349304577_public.xml","MAKARIOS AUTISM CENTER","2019-07-11","201921309349304577","2019-07-23T17:24:36",2018
"630147650","201812","93493134021669","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349302166_public.xml","MOUNTAIN BROOK CLUB","2019-07-19","201911349349302166","2019-08-15T15:27:32",2018
"230864010","201812","93493130034879","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349303487_public.xml","MEDIA CEMETERY COMPANY","2019-06-22","201921309349303487","2019-07-23T17:24:36",2018
"320449993","201812","93493135097549","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349309754_public.xml","CASHTON SCHOLARSHIP FOUNDATION INC","2019-07-12","201941359349309754","2019-08-15T15:27:32",2018
"020497845","201812","93493126011639","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931269349301163_public.xml","LACONIA GOLF CLUB INC","2019-06-21","201931269349301163","2019-07-23T17:24:36",2018
"220416193","201812","93493130009079","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349300907_public.xml","ASSOCIATED CONSTRUCTION CONTRACTORS OF NJ","2019-07-11","201921309349300907","2019-07-23T17:24:36",2018
"161474752","201812","93493087012019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910879349301201_public.xml","INTERNATIONAL SOCIETY FOR CLINICAL DENSITOMETRY INC","2019-06-27","201910879349301201","2019-07-23T17:24:36",2018
"364541988","201812","93493087009219","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910879349300921_public.xml","CENTER FOR SUSTAINABLE ECONOMY","2019-06-27","201910879349300921","2019-07-23T17:24:36",2018
"237181559","201812","93493135023759","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349302375_public.xml","PARTNERS IN ASIAN MISSIONS","2019-07-19","201901359349302375","2019-08-15T15:27:32",2018
"275064181","201812","93492135034139","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349203413_public.xml","FOUNDATION FOR A HEALTHY FRANKLIN COUNTY","2019-06-28","201931359349203413","2019-07-23T17:24:36",2018
"473043750","201812","93492135054339","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349205433_public.xml","NORTH BEACH MEDICAL EQUIPMENT","2019-06-28","201931359349205433","2019-07-23T17:24:36",2018
"850309964","201812","93493130022579","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302257_public.xml","SOCIETY OF THE MUSE OF THE SOUTHWEST","2019-07-11","201921309349302257","2019-07-23T17:24:36",2018
"356692906","201812","93493130022729","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302272_public.xml","LEONA MARY BEHRENT CHARITABLE TRUST FIRST FINANCIAL BANK","2019-07-11","201921309349302272","2019-07-23T17:24:36",2018
