"EIN","TaxPeriod","DLN","FormType","URL","OrganizationName","SubmittedOn","ObjectId","LastUpdated","TaxYear"
"510248666","201812","93493165003279","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921659349300327_public.xml","ZION PLACE INCORPORATED TA LUTHER MANOR","2019-07-26","201921659349300327","2019-08-15T15:27:32",2018
"760488667","201812","93493171013019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911719349301301_public.xml","BAYTOWN SUPPORTIVE HOUSING INC CO ACCESSIBLE SPACE INC","2019-07-26","201911719349301301","2019-08-15T15:27:32",2018
"411766851","201812","93493171012019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911719349301201_public.xml","ASI GREAT FALLS INC CO ACCESSIBLE SPACE INC","2019-07-26","201911719349301201","2019-08-15T15:27:32",2018
"300128480","201812","93493171011619","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911719349301161_public.xml","SOUTH LAKE TAHOE SUPPORTIVE HOUSING CO ACCESSIBLE SPACE INC","2019-07-26","201911719349301161","2019-08-15T15:27:32",2018
"562056749","201812","93493130025329","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302532_public.xml","RCI FOUNDATION INC","2019-06-28","201921309349302532","2019-07-23T17:24:36",2018
"050434218","201812","93493158002149","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941589349300214_public.xml","RONALD MCDONALD HOUSE OF PROVIDENCE INC","2019-07-26","201941589349300214","2019-08-15T15:27:32",2018
"370574965","201812","93493135058669","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349305866_public.xml","WAYNE-WHITE COUNTIES ELECTRIC COOPERATIVE INC","2019-06-21","201911359349305866","2019-07-23T17:24:36",2018
"330566061","201812","93493135062419","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349306241_public.xml","NATIONAL BICYCLE DEALERS ASSOCIATION","2019-06-21","201911359349306241","2019-07-23T17:24:36",2018
"570601006","201812","93493135061719","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349306171_public.xml","WALLACE WATER COMPANY INCORPORATED","2019-06-21","201911359349306171","2019-07-23T17:24:36",2018
"860578728","201812","93493123009919","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911239349300991_public.xml","SCRIPTURES IN USE","2019-06-27","201911239349300991","2019-07-23T17:24:36",2018
"392076974","201812","93493135035039","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349303503_public.xml","MILWAUKEE REGIONAL INNOVATION CENTER","2019-07-05","201931359349303503","2019-07-23T17:24:36",2018
"474290238","201812","93493162001249","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941629349300124_public.xml","LINWOOD YMCA QALICB INC 3329 - SO3","2019-07-26","201941629349300124","2019-08-15T15:27:32",2018
"521801566","201812","93493150001109","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901509349300110_public.xml","EDUCATION FINANCE COUNCIL INC","2019-07-26","201901509349300110","2019-08-15T15:27:32",2018
"476166482","201812","93493148005509","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901489349300550_public.xml","CORNHUSKER COUNCIL 324 BOY SCOUTS OF AMERICA TRUST","2019-06-15","201901489349300550","2019-07-23T17:24:36",2018
"951664139","201812","93493168007889","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931689349300788_public.xml","YOUNG MENS CHRISTIAN ASSOCIATION","2019-07-26","201931689349300788","2019-08-15T15:27:32",2018
"231352095","201903","93493170009429","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921709349300942_public.xml","UNITED WAY OF THE CAPITAL REGION","2019-07-26","201921709349300942","2019-08-15T15:27:32",2018
"135582851","201812","93493162008049","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941629349300804_public.xml","NEW YORK CREDIT AND FINANCIAL MGMT ASSOC","2019-07-26","201941629349300804","2019-08-15T15:27:32",2018
"410835654","201812","93493162006249","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941629349300624_public.xml","PLUMBERS AND FITTERS LOCAL 6","2019-07-26","201941629349300624","2019-08-15T15:27:32",2018
"160913933","201812","93493129017349","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349301734_public.xml","EMPIRE STATE POTATO GROWERS","2019-06-20","201941299349301734","2019-07-23T17:24:36",2018
"133008872","201812","93493171007479","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349300747_public.xml","HUMAN DEVELOPMENT SERVICES WESTCHESTER INC","2019-07-26","201921719349300747","2019-08-15T15:27:32",2018
"412017956","201812","93493171005379","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349300537_public.xml","RICE ARLINGTON SR SUPPORTIVE HSG CO ACCESSIBLE SPACE INC","2019-07-26","201921719349300537","2019-08-15T15:27:32",2018
"410501661","201812","93493112007119","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911129349300711_public.xml","MINNESOTA GROCERS ASSOCIATION","2019-06-21","201911129349300711","2019-07-23T17:24:36",2018
"730435070","201812","93493131010109","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901319349301010_public.xml","SAND SPRINGS TOWNSITE COMPANY","2019-06-21","201901319349301010","2019-07-23T17:24:36",2018
"204343628","201812","93493170002189","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931709349300218_public.xml","NATIONAL SAFE PLACE INC","2019-07-26","201931709349300218","2019-08-15T15:27:32",2018
"382485700","201812","93493170005139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931709349300513_public.xml","TRI-HOSPITAL EMERGENCY MEDICAL SERVICES","2019-07-26","201931709349300513","2019-08-15T15:27:32",2018
"383697192","201812","93493170005039","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931709349300503_public.xml","INDIANA CENTER FOR NURSING INC","2019-07-26","201931709349300503","2019-08-15T15:27:32",2018
"411797256","201812","93493171013029","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349301302_public.xml","ASI MINOT INC CO ACCESSIBLE SPACE INC","2019-07-26","201921719349301302","2019-08-15T15:27:32",2018
"911985679","201812","93493171012529","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349301252_public.xml","RENO SUPPORTIVE HOUSING INC CO ACCESSIBLE SPACE INC","2019-07-26","201921719349301252","2019-08-15T15:27:32",2018
"411797260","201812","93493171011579","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349301157_public.xml","ASI BILLINGS INC CO ACCESSIBLE SPACE INC","2019-07-26","201921719349301157","2019-08-15T15:27:32",2018
"430477135","201812","93493161006999","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941619349300699_public.xml","UNITED FOOD AND COMMERCIAL WORKERS 655 LOCAL","2019-07-26","201941619349300699","2019-08-15T15:27:32",2018
"384005773","201812","93493170010019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911709349301001_public.xml","EVANS SCHOLARS FOUNDATION","2019-07-26","201911709349301001","2019-08-15T15:27:32",2018
"541500424","201812","93493168014529","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349301452_public.xml","MISA FOUNDATION","2019-07-26","201921689349301452","2019-08-15T15:27:32",2018
"590904715","201812","93493150009339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931509349300933_public.xml","STATE CHARTERED CREDIT UNIONS IN FL SUN CREDIT UNION","2019-06-21","201931509349300933","2019-07-23T17:24:36",2018
"530088300","201812","93493130018729","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349301872_public.xml","INTL ASSOC OF HANDF INSUL AND ALLIED WKRS","2019-07-12","201921309349301872","2019-07-23T17:24:36",2018
"521191985","201812","93493165007579","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921659349300757_public.xml","NATIONAL COMMITTEE FOR QUALITY ASSURANCE","2019-07-26","201921659349300757","2019-08-15T15:27:32",2018
"582374826","201812","93493133030359","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303035_public.xml","EAST LAKE SHOPPING CENTER INC","2019-06-22","201901339349303035","2019-07-23T17:24:36",2018
"521238765","201812","93493133062039","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349306203_public.xml","KOREA ECONOMIC INSTITUTE OF AMERICA","2019-07-19","201931339349306203","2019-08-15T15:27:32",2018
"351654127","201812","93493134020719","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349302071_public.xml","COUNCIL FOR ECONOMIC DEVELOPMENT OF HANCOCK COUNTY","2019-07-19","201911349349302071","2019-08-15T15:27:32",2018
"450116780","201812","93493130001179","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349300117_public.xml","JAMESTOWN AREA CHAMBER OF COMMERCE","2019-06-22","201921309349300117","2019-07-23T17:24:36",2018
"273615830","201812","93493133057259","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349305725_public.xml","NFIB THE VOICE OF FREE ENTERPRISE INC","2019-06-22","201901339349305725","2019-07-23T17:24:36",2018
"237088225","201812","93493135047719","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349304771_public.xml","UDT SEAL ASSOCIATION INC","2019-06-21","201911359349304771","2019-07-23T17:24:36",2018
"220416193","201812","93493130009079","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349300907_public.xml","ASSOCIATED CONSTRUCTION CONTRACTORS OF NJ","2019-07-11","201921309349300907","2019-07-23T17:24:36",2018
"060925440","201812","93493130008429","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349300842_public.xml","42 REALTY CORPORATION LOCAL 42 REALTY","2019-07-11","201921309349300842","2019-07-23T17:24:36",2018
"590272095","201812","93493130008229","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349300822_public.xml","GREATER MIAMI AND THE BEACHES HOTEL ASSOCIATION INC","2019-07-11","201921309349300822","2019-07-23T17:24:36",2018
"161474752","201812","93493087012019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910879349301201_public.xml","INTERNATIONAL SOCIETY FOR CLINICAL DENSITOMETRY INC","2019-06-27","201910879349301201","2019-07-23T17:24:36",2018
"470874376","201812","93493129026599","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302659_public.xml","JEWISH COMMUNITY FOUNDATION OF GREATER PHOENIX","2019-06-27","201941299349302659","2019-07-23T17:24:36",2018
"113203795","201812","93493135028239","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349302823_public.xml","TURKISH AMERICAN EYUP SULTAN CULTURAL CENTER INC","2019-06-21","201931359349302823","2019-07-23T17:24:36",2018
"770473475","201812","93493135128239","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349312823_public.xml","COURAGE TO CHANGE","2019-07-19","201931359349312823","2019-08-15T15:27:32",2018
"861147083","201812","93493161009099","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941619349300909_public.xml","CLYFFORD STILL MUSEUM","2019-07-26","201941619349300909","2019-08-15T15:27:32",2018
"521801630","201812","93493171006279","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349300627_public.xml","BUSINESS COUNCIL FOR SUSTAINABLE ENERGY","2019-07-26","201921719349300627","2019-08-15T15:27:32",2018
"471872208","201812","93493113001469","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911139349300146_public.xml","ULTRAVIOLET EDUCATION FUND","2019-06-15","201911139349300146","2019-07-23T17:24:36",2018
"223172747","201812","93493123012139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931239349301213_public.xml","ROOFERS LOCAL 4 INFORMATION AND EDUCATIONAL FUND","2019-06-15","201931239349301213","2019-07-23T17:24:36",2018
"250965621","201812","93493163006359","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901639349300635_public.xml","YOUNG MENS CHRISTIAN ASSOCIATION OF GREATER ERIE","2019-07-26","201901639349300635","2019-08-15T15:27:32",2018
"880288313","201812","93493163002009","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901639349300200_public.xml","CREATIVE KIDS COOP","2019-07-26","201901639349300200","2019-08-15T15:27:32",2018
"943471934","201812","93493100006069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911009349300606_public.xml","UPLIFT SOLUTIONS INC","2019-06-13","201911009349300606","2019-07-23T17:24:36",2018
"066051610","201812","93493133043609","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349304360_public.xml","REGIONAL YMCA OF WESTERN CONNECTICUT INC","2019-07-11","201901339349304360","2019-07-23T17:24:36",2018
"751518680","201812","93493134010539","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349301053_public.xml","MY CREDIT UNION","2019-06-13","201931349349301053","2019-07-23T17:24:36",2018
"481122926","201812","93493134003289","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349300328_public.xml","INTERNATIONAL ASSOCIATION OF PLASTICS DISTRIBUTION","2019-06-13","201931349349300328","2019-07-23T17:24:36",2018
"131767327","201812","93493134005439","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349300543_public.xml","BUILDERS INSTITUTE OF WESTCHESTER AND PUTNAM COUNTIES INC","2019-06-13","201931349349300543","2019-07-23T17:24:36",2018
"210702879","201812","93493120015249","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941209349301524_public.xml","HAMILTON AREA YOUNG MENS CHRISTIAN ASSOCIATION","2019-06-27","201941209349301524","2019-07-23T17:24:36",2018
"273082862","201812","93493120003099","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941209349300309_public.xml","CAMP SOUTHERN GROUND INC","2019-06-20","201941209349300309","2019-07-23T17:24:36",2018
"954382893","201812","93493120003449","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941209349300344_public.xml","EVERGREEN FAMILY FRIENDSHIP SERVICES","2019-06-20","201941209349300344","2019-07-23T17:24:36",2018
"521156864","201812","93493133048109","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349304810_public.xml","SOCIETY OF PROFESSIONAL BENEFIT ADMINISTRATORS","2019-06-28","201901339349304810","2019-07-23T17:24:36",2018
"066069083","201812","93493135043309","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349304330_public.xml","CONNECTICUT AERONAUTICAL HISTORICAL ASSOCIATION INC","2019-07-24","201901359349304330","2019-08-15T15:27:32",2018
"750275690","201812","93493133053159","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349305315_public.xml","FIRST CLASS AMERICAN CREDIT UNION","2019-06-28","201901339349305315","2019-07-23T17:24:36",2018
"251124227","201812","93493134019029","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349301902_public.xml","LABORERS DISTRICT COUNCIL OF WESTERN PENNSYLVANIA","2019-06-28","201921349349301902","2019-07-23T17:24:36",2018
"410790894","201812","93493182010079","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921829349301007_public.xml","INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS","2019-09-13","201921829349301007","2019-10-10T17:38:09",2018
"061021268","201812","93493219001069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912199349300106_public.xml","NEIGHBORHOOD HOUSING SERVICES OF NEW HAVEN INC","2019-09-27","201912199349300106","2019-10-10T17:38:09",2018
"364389361","201812","93493210009299","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942109349300929_public.xml","STEEL FOUNDERS SOCIETY FOUNDATION","2019-09-27","201942109349300929","2019-10-10T17:38:09",2018
"330298060","201902","93493210002419","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912109349300241_public.xml","SCRIPPS RANCH SOCCER CLUB INC","2019-09-27","201912109349300241","2019-10-10T17:38:09",2018
"611268014","201904","93493210011549","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942109349301154_public.xml","COMMUNITY HEALTH CENTERS OF WESTERN KENTUCKY INC","2019-09-27","201942109349301154","2019-10-10T17:38:09",2018
"222581643","201812","93493213009169","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912139349300916_public.xml","LOCAL UNION 104 OCCUPATIONAL SAFETY HEALTH AND EDUCATION TRUST FUND","2019-09-27","201912139349300916","2019-10-10T17:38:09",2018
"150581298","201812","93493133025709","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302570_public.xml","NYSARC INC ONEIDA-LEWIS CHAPTER","2019-06-28","201901339349302570","2019-07-23T17:24:36",2018
"950865935","201812","93493198000379","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921989349300037_public.xml","INTERNATIONAL UNION OF BRICKLAYERS AND ALLIED CRAFTWORKERS","2019-09-14","201921989349300037","2019-10-10T17:38:09",2018
"050121050","201812","93493135038589","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349303858_public.xml","CLAMBAKE CLUB OF NEWPORT","2019-07-12","201931359349303858","2019-07-23T17:24:36",2018
"410692207","201812","93493178000139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931789349300013_public.xml","INTERNATIONAL BROTHERHOOD OF TEAMSTERS LOCAL UNION NO 970","2019-09-20","201931789349300013","2019-10-10T17:38:09",2018
"351167389","201812","93493190008049","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941909349300804_public.xml","LASTING CHANGE INC","2019-09-13","201941909349300804","2019-10-10T17:38:09",2018
"570351398","201812","93493134038789","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349303878_public.xml","SPARTANBURG COUNTY FOUNDATION","2019-06-13","201931349349303878","2019-07-23T17:24:36",2018
"521082991","201812","93493134043589","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349304358_public.xml","ALLIANCE TO SAVE ENERGY","2019-06-13","201931349349304358","2019-07-23T17:24:36",2018
"271543517","201812","93493193008099","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941939349300809_public.xml","TEAMSTERS LOCAL UNION NO 700","2019-09-13","201941939349300809","2019-10-10T17:38:09",2018
"356679628","201812","93493134101729","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349310172_public.xml","AMERICAN LEGION NATIONAL EMERGENCY FUND","2019-08-16","201921349349310172","2019-10-10T17:38:09",2018
"463738235","201812","93493134018219","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349301821_public.xml","ARMS WITH ETHICS FOUNDATION INC","2019-07-13","201911349349301821","2019-08-15T15:27:32",2018
"592395248","201812","93493211010349","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942119349301034_public.xml","ORLANDOORANGE COUNTY CONVENTION AND VISITORS BUREAU INC","2019-09-26","201942119349301034","2019-10-10T17:38:09",2018
"383478721","201812","93493168014139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931689349301413_public.xml","LABORERS INTERNATIONAL UNION LOCAL 355","2019-07-26","201931689349301413","2019-08-15T15:27:32",2018
"593709419","201812","93493175009299","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941759349300929_public.xml","SEACREST WOLF PRESERVE","2019-09-13","201941759349300929","2019-10-10T17:38:09",2018
"561557200","201812","93493175009339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931759349300933_public.xml","TARBORO COMMUNITY OUTREACH INC","2019-09-13","201931759349300933","2019-10-10T17:38:09",2018
"352376337","201812","93493178010599","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941789349301059_public.xml","INTERNATIONAL INITIATIVE FOR MENTAL HEALTH LEADERSHIP INC","2019-09-13","201941789349301059","2019-10-10T17:38:09",2018
"134113427","201812","93493212003289","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932129349300328_public.xml","MORNINGSIDE AT HOME INC","2019-09-27","201932129349300328","2019-10-10T17:38:09",2018
"631063961","201812","93493171010419","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911719349301041_public.xml","AMERICAN FREEDOM ASSEMBLY INC","2019-07-26","201911719349301041","2019-08-15T15:27:32",2018
"810500553","201812","93493213012119","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912139349301211_public.xml","BILLINGS PRESERVATION SOCIETY INC","2019-09-27","201912139349301211","2019-10-10T17:38:09",2018
"472312721","201812","93493213008139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932139349300813_public.xml","ENDEAVOR DETROIT","2019-09-27","201932139349300813","2019-10-10T17:38:09",2018
"391742316","201812","93493134033449","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303344_public.xml","INDIANHEAD SCOUT CAMPS INC","2019-07-05","201941349349303344","2019-10-10T17:38:09",2018
"330683684","201812","93493102007019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911029349300701_public.xml","CALIFORNIA INTERNATIONAL BUSINESS UNIVERSITY","2019-06-20","201911029349300701","2019-07-23T17:24:36",2018
"943037261","201812","93493134064769","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349306476_public.xml","CHRISTIAN ADVOCATES SERVING EVANGELISM INC","2019-07-12","201911349349306476","2019-08-15T15:27:32",2018
"260847220","201812","93493210007229","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922109349300722_public.xml","ALLIANCE FOR BUSINESS LEADERSHIP INC","2019-09-30","201922109349300722","2019-10-10T17:38:09",2018
"741325622","201812","93493135073509","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349307350_public.xml","INVESTEX CREDIT UNION","2019-08-02","201901359349307350","2019-10-10T17:38:09",2018
"621570449","201812","93493133060339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349306033_public.xml","NFIB SMALL BUSINESS LEGAL CENTER","2019-07-12","201931339349306033","2019-08-15T15:27:32",2018
