"EIN","TaxPeriod","DLN","FormType","URL","OrganizationName","SubmittedOn","ObjectId","LastUpdated","TaxYear"
"541863938","201812","93492135040039","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349204003_public.xml","DOMINION COUNSELING AND TRAINING CENTER","2019-07-12","201931359349204003","2019-07-23T17:24:36",2018
"263062056","201812","93493134065469","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349306546_public.xml","GREATER LIVINGSTON COUNTY ECONOMIC DEVELOPMENT COUNCIL","2019-07-19","201911349349306546","2019-08-15T15:27:32",2018
"593501221","201812","93493129022899","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302289_public.xml","FILM FLORIDA INC","2019-06-27","201941299349302289","2019-07-23T17:24:36",2018
"950884084","201812","93493129021549","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302154_public.xml","INTERNATIONAL BROTHERHOOD OF 42 JOINT COUNCIL","2019-06-27","201941299349302154","2019-07-23T17:24:36",2018
"232611653","201812","93493120014849","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941209349301484_public.xml","PENNSYLVANIA ACADEMY OF OPHTHALMOLOGY","2019-06-27","201941209349301484","2019-07-23T17:24:36",2018
"956225290","201812","93493123011719","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911239349301171_public.xml","AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES LOCAL 1061","2019-06-27","201911239349301171","2019-07-23T17:24:36",2018
"541974394","201812","93493097002029","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920979349300202_public.xml","IFIA AMERICAS COMMITTEE","2019-06-27","201920979349300202","2019-07-23T17:24:36",2018
"471709705","201812","93493135058209","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349305820_public.xml","OPEN CONNECTIVITY FOUNDATION INC","2019-06-28","201901359349305820","2019-07-23T17:24:36",2018
"450305977","201812","93493133064239","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349306423_public.xml","GRAFTON AREA CHAMBER OF COMMERCE","2019-07-19","201931339349306423","2019-08-15T15:27:32",2018
"351573059","201812","93493134039669","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349303966_public.xml","EVANSVILLE BAR ASSOCIATION INC","2019-07-19","201911349349303966","2019-08-15T15:27:32",2018
"452815129","201812","93493133058089","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349305808_public.xml","UNITE HERE LOCAL 274","2019-07-19","201931339349305808","2019-08-15T15:27:32",2018
"236390935","201812","93493129020849","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302084_public.xml","PENNSYLVANIA ALLERGY AND ASTHMA ASSOCIATION","2019-06-27","201941299349302084","2019-07-23T17:24:36",2018
"721158902","201812","93493129021249","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302124_public.xml","FOURTH WARD WATERWORKS ASSN INC","2019-06-27","201941299349302124","2019-07-23T17:24:36",2018
"237160140","201812","93493099001429","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920999349300142_public.xml","INDIANA STANDARDBRED ASSOCIATION","2019-06-27","201920999349300142","2019-07-23T17:24:36",2018
"421014218","201812","93493099001179","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920999349300117_public.xml","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 204","2019-06-27","201920999349300117","2019-07-23T17:24:36",2018
"272673929","201812","93493087013069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910879349301306_public.xml","LOWER SANTA CRUZ RIVER ALLIANCEINC","2019-06-27","201910879349301306","2019-07-23T17:24:36",2018
"340815295","201812","93493133004039","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349300403_public.xml","UNITED FOOD AND COMMERCIAL WORKERS UNION LOCAL 880","2019-07-19","201931339349300403","2019-08-15T15:27:32",2018
"362425015","201812","93493134016619","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349301661_public.xml","AMERICAN RENTAL ASSOCIATION INC","2019-07-19","201911349349301661","2019-08-15T15:27:32",2018
"421491898","201812","93493106003139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931069349300313_public.xml","SERVICE EMPLOYEES INTERNATIONAL UNION LOCAL 199","2019-06-27","201931069349300313","2019-07-23T17:24:36",2018
"431584898","201812","93493126008439","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931269349300843_public.xml","MISSOURI ASSOCIATION OF COUNTY DEVELOPMENTAL DISABILITIES SERVICES INC","2019-06-21","201931269349300843","2019-07-23T17:24:36",2018
"221414185","201812","93493148006709","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901489349300670_public.xml","UTILITY WORKERS UNION OF AMERICA LOCAL 601","2019-06-21","201901489349300670","2019-07-23T17:24:36",2018
"020530455","201812","93492124003039","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931249349200303_public.xml","NEW HAMPSHIRE COALITION TO ABOLISH THE DEATH PENALTY","2019-06-21","201931249349200303","2019-07-23T17:24:36",2018
"522671828","201812","93492135030239","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349203023_public.xml","INTERNATIONAL EDUCATION COUNCIL","2019-07-01","201931359349203023","2019-07-23T17:24:36",2018
"900329049","201812","93492130025229","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349202522_public.xml","CALIFORNIA ASSOCIATION OF LIFE SAFETY AND FIRE EQUIPMENT-CALSAFE","2019-07-01","201921309349202522","2019-07-23T17:24:36",2018
"510188548","201812","93492133030659","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349203065_public.xml","PORT OF MCGREGOR CHAMBER OF COMMERCE","2019-07-12","201901339349203065","2019-07-23T17:24:36",2018
"366080187","201812","93492135003439","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349200343_public.xml","FROZEN POTATO PRODUCTS INSTITUTE FPPI","2019-07-12","201931359349200343","2019-07-23T17:24:36",2018
"237335747","201812","93492133030759","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349203075_public.xml","BOULDER POLICE OFFICERS ASSOCIATION","2019-07-12","201901339349203075","2019-07-23T17:24:36",2018
"366094108","201812","93493130033529","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349303352_public.xml","POWER TRANSMISSION DISTRIBUTORS ASSN","2019-06-21","201921309349303352","2019-07-23T17:24:36",2018
"363865812","201812","93493135049389","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349304938_public.xml","PIPING INDUSTRY COUNCIL ROCKFORD AREA INC","2019-06-22","201931359349304938","2019-07-23T17:24:36",2018
"430484518","201812","93493130036629","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349303662_public.xml","ROLLA CHAMBER OF COMMERCE CORP","2019-06-22","201921309349303662","2019-07-23T17:24:36",2018
"751704852","201812","93493130037579","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349303757_public.xml","COMMUNITY ASSOCIATIONS INSTITUTE DALLAS FT WORTH CHAPTER","2019-06-22","201921309349303757","2019-07-23T17:24:36",2018
"431128077","201812","93492135052789","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349205278_public.xml","MISSOURI ACADEMY OF PHYSICIAN ASSISTANTS","2019-07-01","201931359349205278","2019-07-23T17:24:36",2018
"752012542","201812","93492133026259","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349202625_public.xml","TEXAS ASSOCIATION OF OTOLARYNGOLOGY - HEAD AND NECK","2019-07-12","201901339349202625","2019-07-23T17:24:36",2018
"311051331","201812","93492133027759","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349202775_public.xml","OHIO ASSOCIATION OF MEDICAL EQUIPMENT SERVICES","2019-07-12","201901339349202775","2019-07-23T17:24:36",2018
"561399990","201812","93493150001339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931509349300133_public.xml","NEW HANOVER - PENDER COUNTY MEDICAL SOCIETY","2019-06-21","201931509349300133","2019-07-23T17:24:36",2018
"680528334","201812","93493133029259","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302925_public.xml","AMERICAN FRIENDS OF MOSDOS DOVID","2019-06-21","201901339349302925","2019-07-23T17:24:36",2018
"132600913","201812","93493133031439","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349303143_public.xml","SUBWAY SURFACE SUPERVISORS ASSOCIATION","2019-07-19","201931339349303143","2019-08-15T15:27:32",2018
"463224248","201812","93493133078009","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349307800_public.xml","WASHINGTON STATE CHARTER SCHOOLS ASSOCIATION","2019-06-28","201901339349307800","2019-07-23T17:24:36",2018
"341422406","201812","93493134011019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349301101_public.xml","NO OHIO CHAPTER GOLF COURSE SUPT ASSOC","2019-07-19","201911349349301101","2019-08-15T15:27:32",2018
"237049402","201812","93493135025189","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349302518_public.xml","RETIRED EMPLOYEES OF SAN DIEGO COUNTY","2019-06-28","201931359349302518","2019-07-23T17:24:36",2018
"546052951","201812","93493133024509","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302450_public.xml","VIRGINIA HEALTH CARE ASSOCIATION","2019-06-28","201901339349302450","2019-07-23T17:24:36",2018
"473214468","201812","93493135052089","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349305208_public.xml","QUAD CITY ASSOCIATION OF FINISHING CONTRACTORS OF AMERICA","2019-07-11","201931359349305208","2019-07-23T17:24:36",2018
"840926974","201812","93492134022679","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349202267_public.xml","WEST YUMA COUNTY CHAMBER OF COMM","2019-07-22","201921349349202267","2019-08-15T15:27:32",2018
"236394258","201812","93493158001249","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941589349300124_public.xml","WILLOW STREET FIRE COMPANY","2019-07-26","201941589349300124","2019-08-15T15:27:32",2018
"481164657","201812","93493161006099","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941619349300609_public.xml","LAWRENCE HOME BUILDERS ASSOCIATION","2019-07-26","201941619349300609","2019-08-15T15:27:32",2018
"381200435","201812","93493148005589","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931489349300558_public.xml","GREATER ROYAL OAK CHAMBER OF COMMERCE","2019-06-27","201931489349300558","2019-07-23T17:24:36",2018
"331158670","201812","93493130041529","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349304152_public.xml","MASSACHUSETTS FARM WINERIES AND GROWERS ASSN","2019-07-11","201921309349304152","2019-07-23T17:24:36",2018
"450446207","201812","93493130010879","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349301087_public.xml","NORTH DAKOTA CONCRETE COUNCIL","2019-07-11","201921309349301087","2019-07-23T17:24:36",2018
"160493140","201812","93493133034609","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303460_public.xml","INTERNATIONAL UNION OPERATING ENGIN LOCAL 17 17A 17B 17C 17RA","2019-07-11","201901339349303460","2019-07-23T17:24:36",2018
"813625137","201812","93492131009229","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921319349200922_public.xml","BAY AREA DENTAL HYGIENISTS ASSC","2019-07-22","201921319349200922","2019-08-15T15:27:32",2018
"066068923","201812","93492134037269","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349203726_public.xml","CT CHAPTER OF THE APPRAISAL INSTITUTE","2019-07-19","201911349349203726","2019-08-15T15:27:32",2018
"900030307","201812","93493130038879","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349303887_public.xml","HETH TOWNSHIP VOLUNTEER FIRE DEPART","2019-07-05","201921309349303887","2019-07-23T17:24:36",2018
"911765129","201812","93493148003009","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901489349300300_public.xml","ALASKA CHILDRENS TRUST","2019-06-15","201901489349300300","2019-07-23T17:24:36",2018
"640536221","201812","93493106006139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931069349300613_public.xml","HOME BUILDERS ASSOCIATION OF MISSISSIPPI","2019-06-27","201931069349300613","2019-07-23T17:24:36",2018
"561004370","201812","93493165000079","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921659349300007_public.xml","TOM A FINCH COMMUNITY YMCA INC","2019-07-25","201921659349300007","2019-08-15T15:27:32",2018
"132634120","201812","93493135059519","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349305951_public.xml","RENT STABILIZATION ASSOCIATION OF NYC INC","2019-06-21","201911359349305951","2019-07-23T17:24:36",2018
"370982724","201812","93493135059169","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349305916_public.xml","BOARD OF CERTIFIED SAFETY PROFESSIONALS","2019-06-21","201911359349305916","2019-07-23T17:24:36",2018
"430561385","201812","93493163003259","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901639349300325_public.xml","UNITED UNION OF ROOFERS WATERPROOFERS AND ALLIED WORKERS LOCAL NO 2","2019-07-26","201901639349300325","2019-08-15T15:27:32",2018
"237250155","201812","93493123015039","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931239349301503_public.xml","BAXTER CREDIT UNION","2019-06-20","201931239349301503","2019-07-23T17:24:36",2018
"300720043","201812","93493123013339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931239349301333_public.xml","SOURCE NASHVILLE INC","2019-06-20","201931239349301333","2019-07-23T17:24:36",2018
"950865931","201812","93493123017869","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911239349301786_public.xml","I A T S E LOCAL 728","2019-06-27","201911239349301786","2019-07-23T17:24:36",2018
"362261646","201812","93493087009019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910879349300901_public.xml","FIELDSTONE CREDIT UNION","2019-06-27","201910879349300901","2019-07-23T17:24:36",2018
"362167918","201812","93493133026359","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302635_public.xml","SHEDD AQUARIUM SOCIETY","2019-06-21","201901339349302635","2019-07-23T17:24:36",2018
"431550605","201812","93493144004059","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901449349300405_public.xml","MISSOURI ASPHALT PAVEMENT ASSOCIATI","2019-06-27","201901449349300405","2019-07-23T17:24:36",2018
"431201547","201812","93493121014699","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941219349301469_public.xml","MISSOURI DUMP TRUCKERS ASSOCIATION","2019-06-20","201941219349301469","2019-07-23T17:24:36",2018
"221719016","201812","93493122008299","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941229349300829_public.xml","N J STATE BLDG AND CONST TRADES COUNCIL","2019-06-20","201941229349300829","2019-07-23T17:24:36",2018
"202029170","201812","93493170010029","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921709349301002_public.xml","WHITE RIBBON ALLIANCE FOR SAFE MOTHERHOOD INC","2019-07-26","201921709349301002","2019-08-15T15:27:32",2018
"430964901","201812","93493149007409","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901499349300740_public.xml","MISSOURI FOREST PRODUCTS ASSOCIATION","2019-07-26","201901499349300740","2019-08-15T15:27:32",2018
"330385553","201812","93493149007259","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901499349300725_public.xml","CALIFORNIA ASSOCIATION OF DENTAL PLANS","2019-07-26","201901499349300725","2019-08-15T15:27:32",2018
"840935635","201812","93493149007159","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901499349300715_public.xml","DENVER SOUTH ECONOMIC DEVELOPMENT PARTNERSHIP INC","2019-07-26","201901499349300715","2019-08-15T15:27:32",2018
"880365033","201812","93493164013589","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931649349301358_public.xml","LAS VEGAS METROPOLITAN POLICE MANAGERS AND SUPERVISORS ASSOC","2019-07-26","201931649349301358","2019-08-15T15:27:32",2018
"475180376","201812","93493113013169","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911139349301316_public.xml","ULTRAVIOLET ACTION","2019-06-20","201911139349301316","2019-07-23T17:24:36",2018
"742230430","201812","93493134029039","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349302903_public.xml","ENERGY SECURITY COUNCIL","2019-06-21","201931349349302903","2019-07-23T17:24:36",2018
"750800696","201812","93493168007839","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931689349300783_public.xml","YMCA OF METROPOLITAN DALLAS INC","2019-07-26","201931689349300783","2019-08-15T15:27:32",2018
"041472080","201812","93493162008249","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941629349300824_public.xml","INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 103","2019-07-26","201941629349300824","2019-08-15T15:27:32",2018
"421585042","201812","93493162008199","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941629349300819_public.xml","NORTHERN NEW JERSEY ASSOCIATION OF HEALTH UNDERWRITERS INC","2019-07-26","201941629349300819","2019-08-15T15:27:32",2018
"410835654","201812","93493162006249","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941629349300624_public.xml","PLUMBERS AND FITTERS LOCAL 6","2019-07-26","201941629349300624","2019-08-15T15:27:32",2018
"222532415","201812","93493087005239","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930879349300523_public.xml","AMERICAN COLLEGE OF INVESTMENT COUNSEL CO SALLY BISHOP","2019-06-20","201930879349300523","2019-07-23T17:24:36",2018
"221423178","201812","93493123015279","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921239349301527_public.xml","UNITED ASSOCIATION OF JOURNEYMAN AND APPRENTICES LOCAL UNION 696","2019-06-20","201921239349301527","2019-07-23T17:24:36",2018
"043409728","201812","93493171007179","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349300717_public.xml","NATIONAL PARENTS ORGANIZATION INC","2019-07-26","201921719349300717","2019-08-15T15:27:32",2018
"020172481","201812","93493134050289","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349305028_public.xml","NEW HAMPSHIRE MOTOR TRANSPORT ASSOC","2019-06-21","201931349349305028","2019-07-23T17:24:36",2018
"251010845","201812","93493134027989","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349302798_public.xml","PITTSBURGH HUMAN RESOURCES ASSOCIATION","2019-06-21","201931349349302798","2019-07-23T17:24:36",2018
"951644052","201812","93493165001439","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349300143_public.xml","YOUNG MENS CHRISTIAN ASSOCIATION OF METROPOLITAN LOS ANGELES","2019-07-26","201931659349300143","2019-08-15T15:27:32",2018
"204997641","201812","93493135013469","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349301346_public.xml","YPO EMPIRE STATE INC","2019-06-21","201911359349301346","2019-07-23T17:24:36",2018
"042975004","201812","93493148003509","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901489349300350_public.xml","TRI-TOWN CHAMBER OF COMMERCE INC","2019-06-21","201901489349300350","2019-07-23T17:24:36",2018
"042448949","201812","93493135060719","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349306071_public.xml","BOSTON SOCIETY OF ARCHITECTS","2019-06-21","201911359349306071","2019-07-23T17:24:36",2018
"570758496","201812","93493135014419","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349301441_public.xml","INJURED WORKERS ADVOCATES","2019-06-21","201911359349301441","2019-07-23T17:24:36",2018
"430477135","201812","93493161006999","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941619349300699_public.xml","UNITED FOOD AND COMMERCIAL WORKERS 655 LOCAL","2019-07-26","201941619349300699","2019-08-15T15:27:32",2018
"911164624","201812","93493161006249","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941619349300624_public.xml","OUTPATIENT OPHTHALMIC SURGERY SOCIETY","2019-07-26","201941619349300624","2019-08-15T15:27:32",2018
"840371281","201812","93493087004139","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930879349300413_public.xml","COLORADO PRESS ASSOCIATION","2019-06-20","201930879349300413","2019-07-23T17:24:36",2018
"510430374","201812","93493170006219","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911709349300621_public.xml","NEW YORK ALLIANCE FOR DONATION INC DBA DONATE LIFE NEW YORK STATE","2019-07-26","201911709349300621","2019-08-15T15:27:32",2018
"741714039","201812","93493150010639","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931509349301063_public.xml","AMERICAN POSTAL WORKERS UNION 299","2019-06-21","201931509349301063","2019-07-23T17:24:36",2018
"561750279","201812","93493130014329","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349301432_public.xml","PIEDMONT TRIAD PARTNERSHIP","2019-07-05","201921309349301432","2019-07-23T17:24:36",2018
"237367581","201812","93492134034739","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349203473_public.xml","INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS LOCAL 2297","2019-06-21","201931349349203473","2019-07-23T17:24:36",2018
"742571408","201812","93493087001089","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930879349300108_public.xml","MONEY TRANSMITTER REGULATORS ASSOC","2019-06-20","201930879349300108","2019-07-23T17:24:36",2018
"590838617","201812","93493099002289","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930999349300228_public.xml","UNITED STEELWORKERS LOCAL 9-415","2019-06-20","201930999349300228","2019-07-23T17:24:36",2018
"111649914","201812","93493165008329","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921659349300832_public.xml","YOUNG MENS CHRISTIAN ASSOCIATION OF LONG ISLAND INC","2019-07-26","201921659349300832","2019-08-15T15:27:32",2018
"361264165","201812","93493130001279","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349300127_public.xml","LOCAL UNION 461 INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS","2019-06-22","201921309349300127","2019-07-23T17:24:36",2018
"222474769","201812","93493134072069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349307206_public.xml","GBSCIDP FOUNDATION INTERNATIONAL INC","2019-07-12","201911349349307206","2019-08-15T15:27:32",2018
"463576125","201812","93493133065989","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349306598_public.xml","NATIONAL CENTER FOR SPECIAL EDUCATION IN CHARTER SCHOOLS INC","2019-07-12","201931339349306598","2019-08-15T15:27:32",2018
"541135528","201812","93493130019179","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349301917_public.xml","GREATER AUGUSTA ASSOCIATION OF REALTORS INC","2019-07-12","201921309349301917","2019-07-23T17:24:36",2018
"530059347","201812","93493135028219","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349302821_public.xml","TEAMSTERS LOCAL UNION 639","2019-06-21","201911359349302821","2019-07-23T17:24:36",2018
"330334459","201812","93493135119649","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349311964_public.xml","THIRD AVENUE VILLAGE ASSOCIATION","2019-07-19","201941359349311964","2019-08-15T15:27:32",2018
