"EIN","TaxPeriod","DLN","FormType","URL","OrganizationName","SubmittedOn","ObjectId","LastUpdated","TaxYear"
"471906627","201812","93493134015079","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349301507_public.xml","SHRI DEVI MANDIR GLOBAL HUMANITARIAN FUNDATION INC","2019-06-28","201921349349301507","2019-07-23T17:24:36",2018
"752737612","201812","93493144000099","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941449349300009_public.xml","SOUTH ASIA NATIVE MISSIONARY ALL","2019-06-21","201941449349300009","2019-07-23T17:24:36",2018
"330611394","201812","93493135048519","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349304851_public.xml","SISTERS OF THE BLESSED KOREAN MARTYRS","2019-06-21","201911359349304851","2019-07-23T17:24:36",2018
"593484464","201812","93493135121039","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349312103_public.xml","ASON INTERNATIONAL INC","2019-07-12","201931359349312103","2019-08-15T15:27:32",2018
"814934862","201812","93493135000489","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349300048_public.xml","GLOBAL UNITED MISSION INC","2019-07-05","201931359349300048","2019-07-23T17:24:36",2018
"411694709","201812","93493150011089","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931509349301108_public.xml","ASSOCIATES IN RESEARCH AND DEVELOPMENT INC CARE OF BAER 2502 25TH AV W SEA WA 98199","2019-06-21","201931509349301108","2019-07-23T17:24:36",2018
"201036224","201812","93493134006369","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349300636_public.xml","SRI LANKA MEDICAL ASSOCIATION NORTH AMERICA EASTERN REGION INC","2019-07-12","201911349349300636","2019-08-15T15:27:32",2018
"571199394","201812","93493134037219","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349303721_public.xml","US OVERSEAS COOPERATIVE DEVELOPMENT COUNCIL INCORPORATED","2019-07-19","201911349349303721","2019-08-15T15:27:32",2018
"471709705","201812","93493135058209","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349305820_public.xml","OPEN CONNECTIVITY FOUNDATION INC","2019-06-28","201901359349305820","2019-07-23T17:24:36",2018
"311681969","201812","93493135034889","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349303488_public.xml","DISCOVER THE BOOK MINISTRIES INC","2019-07-05","201931359349303488","2019-07-23T17:24:36",2018
"200503066","201812","93493135013619","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349301361_public.xml","MAIMONIDES HERITAGE CENTER LTD CO CEASAR AND SMILOW LLP","2019-06-15","201911359349301361","2019-07-23T17:24:36",2018
"362425015","201812","93493134016619","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349301661_public.xml","AMERICAN RENTAL ASSOCIATION INC","2019-07-19","201911349349301661","2019-08-15T15:27:32",2018
"271004033","201812","93493135127149","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349312714_public.xml","RICE AND BEANS MINISTRIES","2019-07-19","201941359349312714","2019-08-15T15:27:32",2018
"746069951","201812","93493123016169","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911239349301616_public.xml","NATIONAL BOARD OF CHIROPRACTIC EXAMINERS","2019-06-27","201911239349301616","2019-07-23T17:24:36",2018
"381992182","201812","93493122003099","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941229349300309_public.xml","PRAY AMERICA","2019-06-20","201941229349300309","2019-07-23T17:24:36",2018
"050557891","201812","93493129004149","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349300414_public.xml","TABITHA USA INC","2019-06-20","201941299349300414","2019-07-23T17:24:36",2018
"510161761","201812","93493135039889","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349303988_public.xml","GREAT COMMISSION INC","2019-07-11","201931359349303988","2019-07-23T17:24:36",2018
"521256457","201812","93493133039959","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303995_public.xml","DEFENSE FORUM FOUNDATION","2019-07-11","201901339349303995","2019-07-23T17:24:36",2018
"256064063","201812","93493133033489","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349303348_public.xml","SOCIETY FOR PROTECTIVE COATINGS","2019-07-12","201931339349303348","2019-08-15T15:27:32",2018
"980701785","201812","93493133011609","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349301160_public.xml","PRODUCT CARE ASSOCIATION OF CANADA","2019-07-11","201901339349301160","2019-07-23T17:24:36",2018
"521569286","201812","93493130005429","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349300542_public.xml","LABORERS HEALTH AND SAFETY FUND OF NORTH AMERICA","2019-06-22","201921309349300542","2019-07-23T17:24:36",2018
"464211266","201812","93493135098849","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349309884_public.xml","HOPE INDIA MISSION INC","2019-07-19","201941359349309884","2019-08-15T15:27:32",2018
"421610999","201812","93493133068389","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349306838_public.xml","AMERICAN FRIENDS OF BSHVILAYCH","2019-07-19","201931339349306838","2019-08-15T15:27:32",2018
"650915662","201812","93493133049459","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349304945_public.xml","ISRALIGHT SOUTH FLORIDA INC","2019-06-28","201901339349304945","2019-07-23T17:24:36",2018
"680528334","201812","93493133029259","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302925_public.xml","AMERICAN FRIENDS OF MOSDOS DOVID","2019-06-21","201901339349302925","2019-07-23T17:24:36",2018
"510620405","201812","93493133029159","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302915_public.xml","HOME FIRE SPRINKLER COALITION INC","2019-06-21","201901339349302915","2019-07-23T17:24:36",2018
"510486079","201812","93493134021569","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349302156_public.xml","KAGANDO MISSION HOSPITAL FOUNDATION INC","2019-07-19","201911349349302156","2019-08-15T15:27:32",2018
"586296144","201812","93493133031289","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349303128_public.xml","TR 31-A119010 C AND M FERRELL MEM FUND SYNOVUS TRUST COMPANY NA-TRUSTEE","2019-07-19","201931339349303128","2019-08-15T15:27:32",2018
"452088800","201812","93493130041679","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349304167_public.xml","INTERNATIONAL LITERACY AND DEVELOPMENT","2019-07-05","201921309349304167","2019-07-23T17:24:36",2018
"752890061","201812","93493135074789","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349307478_public.xml","FRANSALIAN MISSIONARIES INC","2019-06-21","201931359349307478","2019-07-23T17:24:36",2018
"262612783","201812","93493133051109","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349305110_public.xml","MADALA","2019-06-28","201901339349305110","2019-07-23T17:24:36",2018
"815471924","201812","93493133019409","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349301940_public.xml","LOVING ALL NATIONS INC","2019-06-28","201901339349301940","2019-07-23T17:24:36",2018
"260693507","201812","93493171010719","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911719349301071_public.xml","MOTHER MIRACLE","2019-07-26","201911719349301071","2019-08-15T15:27:32",2018
"825050846","201812","93493171013119","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911719349301311_public.xml","OMO HOPE","2019-07-26","201911719349301311","2019-08-15T15:27:32",2018
"113579187","201812","93493130024179","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302417_public.xml","CHILDREN OF ARMENIA FUND INC DBA CHILDREN OF ARMENIA FUND COAF","2019-06-28","201921309349302417","2019-07-23T17:24:36",2018
"900778759","201812","93493130009779","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349300977_public.xml","SOCIETY OF CORPORATE COMPLIANCE AND ETHICS AND HEALTH CARE COMPLIANCE","2019-07-11","201921309349300977","2019-07-23T17:24:36",2018
"202953378","201812","93493135036869","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349303686_public.xml","IN HIS IMAGE INTERNATIONAL INC","2019-06-15","201911359349303686","2019-07-23T17:24:36",2018
"474043586","201812","93493168005379","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349300537_public.xml","LA LIMYE MINISTRIES","2019-07-25","201921689349300537","2019-08-15T15:27:32",2018
"362007481","201812","93493135035819","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349303581_public.xml","NATIONAL COOPERATIVE BUSINESS ASSOCIATION","2019-06-21","201911359349303581","2019-07-23T17:24:36",2018
"953430328","201812","93493116001429","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921169349300142_public.xml","SWEDISH WOMENS EDUCATIONAL ASSOCIATION INTERNATIONAL INC","2019-06-27","201921169349300142","2019-07-23T17:24:36",2018
"421731241","201812","93493096005069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910969349300506_public.xml","HOME OF HOPE INDIA - US","2019-06-27","201910969349300506","2019-07-23T17:24:36",2018
"561948104","201812","93493130026379","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302637_public.xml","FRIENDS FOR AN EARLIER BREAST CANCER TEST INC","2019-06-28","201921309349302637","2019-07-23T17:24:36",2018
"830588613","201812","93493133020959","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302095_public.xml","TO MOVE MOUNTAINS PROJECTS","2019-06-28","201901339349302095","2019-07-23T17:24:36",2018
"860578728","201812","93493123009919","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911239349300991_public.xml","SCRIPTURES IN USE","2019-06-27","201911239349300991","2019-07-23T17:24:36",2018
"201523797","201812","93493133026109","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302610_public.xml","AMERICAN FRIENDS OF KUPAT HAIR","2019-06-21","201901339349302610","2019-07-23T17:24:36",2018
"464309387","201812","93493133020109","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302010_public.xml","USHER 1F COLLABORATIVE INC","2019-06-28","201901339349302010","2019-07-23T17:24:36",2018
"263084333","201812","93493133020309","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302030_public.xml","MUSTIQUE CHARITABLE FOUNDATION","2019-06-28","201901339349302030","2019-07-23T17:24:36",2018
"134299496","201812","93493135004339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349300433_public.xml","YOUTH WITH A MISSION - CP COACHING","2019-07-05","201931359349300433","2019-07-23T17:24:36",2018
"371570375","201812","93493135035089","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349303508_public.xml","TEMPLE OF SACRED FIRE HEALING","2019-07-05","201931359349303508","2019-07-23T17:24:36",2018
"363532637","201812","93493135036489","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349303648_public.xml","SOCIETY FOR PEDIATRIC ANESTHESIA","2019-07-05","201931359349303648","2019-07-23T17:24:36",2018
"202389388","201812","93493170009229","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921709349300922_public.xml","INSTITUTE FOR MIDDLE EAST UNDERSTANDING","2019-07-26","201921709349300922","2019-08-15T15:27:32",2018
"472000182","201812","93493170007379","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921709349300737_public.xml","CENTER FOR CURIOSITY INC","2019-07-26","201921709349300737","2019-08-15T15:27:32",2018
"472442996","201812","93493135014819","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349301481_public.xml","CIRCLE OF CARING FRIENDS","2019-06-15","201911359349301481","2019-07-23T17:24:36",2018
"311258315","201812","93493168007739","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931689349300773_public.xml","ALPHA MINISTRIES INC","2019-07-26","201931689349300773","2019-08-15T15:27:32",2018
"750800696","201812","93493168007839","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931689349300783_public.xml","YMCA OF METROPOLITAN DALLAS INC","2019-07-26","201931689349300783","2019-08-15T15:27:32",2018
"208686806","201812","93493165006489","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349300648_public.xml","GLOBAL SERVICE NETWORK INC","2019-07-26","201931659349300648","2019-08-15T15:27:32",2018
"596001191","201812","93493135014069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349301406_public.xml","GOSPEL VOLUNTEERS INC","2019-06-15","201911359349301406","2019-07-23T17:24:36",2018
"743099465","201812","93493165006339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349300633_public.xml","POLARIS INSTITUTE USA","2019-07-26","201931659349300633","2019-08-15T15:27:32",2018
"263525897","201812","93493165004339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349300433_public.xml","AVINA AMERICAS INC","2019-07-26","201931659349300433","2019-08-15T15:27:32",2018
"954714047","201812","93493170005169","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911709349300516_public.xml","ONESKY","2019-07-26","201911709349300516","2019-08-15T15:27:32",2018
"542033897","201812","93493170005119","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911709349300511_public.xml","CAMFED USA FOUNDATION","2019-07-26","201911709349300511","2019-08-15T15:27:32",2018
"330200897","201812","93493169008289","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931699349300828_public.xml","HAND OF HELP INCORPORATED","2019-07-26","201931699349300828","2019-08-15T15:27:32",2018
"811809418","201812","93493169006039","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931699349300603_public.xml","SHIPIBO-CONIBO CENTER INC","2019-07-26","201931699349300603","2019-08-15T15:27:32",2018
"521249353","201812","93493168010839","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931689349301083_public.xml","WASHINGTON OFFICE ON LATIN AMERICA","2019-07-26","201931689349301083","2019-08-15T15:27:32",2018
"260898750","201812","93493168002179","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349300217_public.xml","JOURNALISM DEVELOPMENT NETWORK INC","2019-07-26","201921689349300217","2019-08-15T15:27:32",2018
"951644052","201812","93493165001439","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349300143_public.xml","YOUNG MENS CHRISTIAN ASSOCIATION OF METROPOLITAN LOS ANGELES","2019-07-26","201931659349300143","2019-08-15T15:27:32",2018
"300339531","201812","93493170013519","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911709349301351_public.xml","ORGAN DONATION AND TRANSPLANT ASSOCIATION OF AMERICA INC","2019-07-26","201911709349301351","2019-08-15T15:27:32",2018
"411719362","201812","93493170010169","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911709349301016_public.xml","GLOBAL CONSERVATION NETWORK","2019-07-26","201911709349301016","2019-08-15T15:27:32",2018
"131771269","201812","93493171010029","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349301002_public.xml","ELECTROCHEMICAL SOCIETY INC","2019-07-26","201921719349301002","2019-08-15T15:27:32",2018
"352108944","201812","93493169003029","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921699349300302_public.xml","MEXICO MENNONITE AID INC","2019-07-26","201921699349300302","2019-08-15T15:27:32",2018
"260809074","201812","93493170006269","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911709349300626_public.xml","ROADS OF SUCCESS","2019-07-26","201911709349300626","2019-08-15T15:27:32",2018
"200231609","201812","93493133036459","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303645_public.xml","CARBONFUNDORG FOUNDATION INC","2019-07-05","201901339349303645","2019-07-23T17:24:36",2018
"260829468","201812","93493134098069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349309806_public.xml","HOPE SMILES","2019-07-12","201911349349309806","2019-08-15T15:27:32",2018
"222474769","201812","93493134072069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349307206_public.xml","GBSCIDP FOUNDATION INTERNATIONAL INC","2019-07-12","201911349349307206","2019-08-15T15:27:32",2018
"431541816","201812","93493135118299","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941359349311829_public.xml","MENNONITE WITNESS OF THE AMERICAS","2019-07-12","201941359349311829","2019-08-15T15:27:32",2018
"812095910","201812","93493106006289","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931069349300628_public.xml","INTERNATIONAL FRIENDS OF ELTON JOHN AIDS FOUNDATION UK","2019-06-27","201931069349300628","2019-07-23T17:24:36",2018
"371534706","201812","93493129022149","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302214_public.xml","ALTECO","2019-06-27","201941299349302214","2019-07-23T17:24:36",2018
"954383228","201812","93493133073059","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349307305_public.xml","HUMANOLOGY AND HEALTH SCIENCE INC","2019-07-11","201901339349307305","2019-07-23T17:24:36",2018
"237181559","201812","93493135023759","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349302375_public.xml","PARTNERS IN ASIAN MISSIONS","2019-07-19","201901359349302375","2019-08-15T15:27:32",2018
"463384976","201812","93493129029599","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302959_public.xml","SABRINA MEMORIAL FOUNDATION INC","2019-06-27","201941299349302959","2019-07-23T17:24:36",2018
"822723327","201812","93493106011539","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931069349301153_public.xml","COALSWARM","2019-06-27","201931069349301153","2019-07-23T17:24:36",2018
"261112685","201812","93493116000029","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921169349300002_public.xml","FUND PCHYOLKA INC DBA CHANGE 30","2019-06-27","201921169349300002","2019-07-23T17:24:36",2018
"561963465","201812","93493087000219","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910879349300021_public.xml","COI INC","2019-06-27","201910879349300021","2019-07-23T17:24:36",2018
"261422898","201812","93493135057759","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349305775_public.xml","ISRAEL EDUCATION RESOURCE CENTER INC","2019-06-28","201901359349305775","2019-07-23T17:24:36",2018
"742558093","201812","93493133015509","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349301550_public.xml","FOR THE CHILDREN INC","2019-07-11","201901339349301550","2019-07-23T17:24:36",2018
"620841438","201812","93493133041659","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349304165_public.xml","PRECEPT MINISTRIES OF REACH OUT INC","2019-07-12","201901339349304165","2019-07-23T17:24:36",2018
"363383233","201812","93493135026839","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349302683_public.xml","FARM AID INC","2019-06-21","201931359349302683","2019-07-23T17:24:36",2018
"822971672","201812","93493162009149","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941629349300914_public.xml","GRACE FELLOWSHIP MISSION INC","2019-07-26","201941629349300914","2019-08-15T15:27:32",2018
"262986750","201812","93493158002299","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941589349300229_public.xml","BRAHMANANDA SARASWATI FOUNDATION","2019-07-26","201941589349300229","2019-08-15T15:27:32",2018
"202568910","201812","93493158000049","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941589349300004_public.xml","HIS HEALING TOUCH MINISTRIES INC","2019-07-26","201941589349300004","2019-08-15T15:27:32",2018
"275305580","201812","93493135035069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349303506_public.xml","CAMPAIGN FOR HUMAN RIGHTS INC DBA THE CENTER FOR HUMAN RIGHTS","2019-06-15","201911359349303506","2019-07-23T17:24:36",2018
"132298956","201812","93493135014089","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349301408_public.xml","CHILDRENS TUMOR FOUNDATION","2019-07-11","201931359349301408","2019-07-23T17:24:36",2018
"571029802","201812","93493100005069","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911009349300506_public.xml","DICTIONARY PROJECT","2019-06-13","201911009349300506","2019-07-23T17:24:36",2018
"943192688","201812","93493115016189","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931159349301618_public.xml","KAZAN MCCLAIN PARTNERS FOUNDATION","2019-06-13","201931159349301618","2019-07-23T17:24:36",2018
"223746050","201812","93493135017239","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349301723_public.xml","KARS 4 KIDS INC","2019-07-11","201931359349301723","2019-07-23T17:24:36",2018
"331012427","201812","93493125000619","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911259349300061_public.xml","AUINCA DOOR OF HOPE INC","2019-06-15","201911259349300061","2019-07-23T17:24:36",2018
"474641570","201812","93493135017339","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349301733_public.xml","ASONE MINISTRIES","2019-07-11","201931359349301733","2019-07-23T17:24:36",2018
"030605701","201812","93493121016299","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941219349301629_public.xml","NASIM FOUNDATION","2019-06-20","201941219349301629","2019-07-23T17:24:36",2018
"474245639","201812","93493106005089","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931069349300508_public.xml","AMERICAN FRIENDS OF AVOS UBANIM INC","2019-06-27","201931069349300508","2019-07-23T17:24:36",2018
"366118312","201812","93493123017119","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911239349301711_public.xml","LITHUANIAN FOUNDATION INC","2019-06-27","201911239349301711","2019-07-23T17:24:36",2018
"251667146","201812","93493130021679","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302167_public.xml","NATIONAL AVIARY IN PITTSBURGH INC","2019-07-11","201921309349302167","2019-07-23T17:24:36",2018
"271832810","201812","93493135041939","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349304193_public.xml","BETHEL USA","2019-07-11","201931359349304193","2019-07-23T17:24:36",2018
"465191316","201812","93493135112789","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349311278_public.xml","KENTUCKY STATE BBQ FESTIVAL FOUNDATION INC","2019-06-28","201931359349311278","2019-07-23T17:24:36",2018
"208541961","201812","93493135128639","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349312863_public.xml","LARGER THAN LIFE - LA FAMILY","2019-07-19","201931359349312863","2019-08-15T15:27:32",2018
"954507656","201812","93493121017849","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941219349301784_public.xml","LUKE CHRISTIAN MEDICAL MISSION INC","2019-06-20","201941219349301784","2019-07-23T17:24:36",2018
"954382893","201812","93493120003449","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941209349300344_public.xml","EVERGREEN FAMILY FRIENDSHIP SERVICES","2019-06-20","201941209349300344","2019-07-23T17:24:36",2018
"542059311","201812","93493171000329","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349300032_public.xml","HIS1040 INC","2019-07-26","201921719349300032","2019-08-15T15:27:32",2018
"651210236","201812","93493129025649","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302564_public.xml","HIS HOUSE INC","2019-06-27","201941299349302564","2019-07-23T17:24:36",2018
"752475881","201812","93493087002119","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910879349300211_public.xml","PATRONS OF THE ARTS IN THE VATICAN MUSEUMS","2019-06-27","201910879349300211","2019-07-23T17:24:36",2018
"550727588","201812","93493135061019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349306101_public.xml","FRIENDS OF FT LIBERTE","2019-06-15","201911359349306101","2019-07-23T17:24:36",2018
"264648187","201812","93493135043359","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349304335_public.xml","DS MINISTRIES INC","2019-07-24","201901359349304335","2019-08-15T15:27:32",2018
"432009311","201812","93493122009549","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941229349300954_public.xml","LAMP MINISTRY INC","2019-06-20","201941229349300954","2019-07-23T17:24:36",2018
