"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SR_05_TRANSAC_TYPE","SR_05_TRANSAC_AMT_INVOLVED","SR_05_TRANSAC_METHOD_DETERMIN","SR_05_TRANSAC_NAME_L1","SR_05_TRANSAC_NAME_L1.1","SR_05_TRANSAC_NAME_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210","590905672","LEAGUE OF WOMEN VOTERS OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210_public.xml","E","31889","CASH","LWV OF FLORIDA EDUCATION FUND INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210","590905672","LEAGUE OF WOMEN VOTERS OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210_public.xml","N","18576","CASH","LWV OF FLORIDA EDUCATION FUND INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210","590905672","LEAGUE OF WOMEN VOTERS OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210_public.xml","O","85699","CASH","LWV OF FLORIDA EDUCATION FUND INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210","590905672","LEAGUE OF WOMEN VOTERS OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210_public.xml","P","36576","CASH","LWV OF FLORIDA EDUCATION FUND INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210","590905672","LEAGUE OF WOMEN VOTERS OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210_public.xml","P","5240","CASH","LWV OF FLORIDA EDUCATION FUND INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210","590905672","LEAGUE OF WOMEN VOTERS OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210_public.xml","Q","13636","CASH","LWV OF FLORIDA EDUCATION FUND INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210","590905672","LEAGUE OF WOMEN VOTERS OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210_public.xml","R","9226","CASH","LWV OF FLORIDA EDUCATION FUND INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210","590905672","LEAGUE OF WOMEN VOTERS OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000499349300210_public.xml","S","60718","CASH","LWV OF FLORIDA EDUCATION FUND INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943489349300304","840524587","RANDELL-MOORE SCHOOL OF DENVER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943489349300304_public.xml","n",NA,NA,"ACCELERATED SCHOOLS",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943489349300304","840524587","RANDELL-MOORE SCHOOL OF DENVER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943489349300304_public.xml","o",NA,NA,"ACCELERATED SCHOOLS",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042609349301804","620801926","MEMPHIS MUSEUMS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042609349301804_public.xml","P","613174","CASH","CITY OF MEMPHIS DIVISION OF PARK SERVICES",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912279349301276","540845509","AMERICAN CIVIL LIBERTIES UNION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912279349301276_public.xml","N","25945","BOARD APPROVED ALLOCATION","ACLU FOUNDATION OF VIRGINIA",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912279349301276","540845509","AMERICAN CIVIL LIBERTIES UNION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912279349301276_public.xml","O","388183","BOARD APPROVED ALLOCATION","ACLU FOUNDATION OF VIRGINIA",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912279349301276","540845509","AMERICAN CIVIL LIBERTIES UNION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912279349301276_public.xml","P","159262","BOARD APPROVED ALLOCATION","ACLU FOUNDATION OF VIRGINIA",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912279349301276","540845509","AMERICAN CIVIL LIBERTIES UNION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912279349301276_public.xml","C","200000","BOARD APPROVED GRANT","ACLU FOUNDATION OF VIRGINIA",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302079","521667696","THE INGAA FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302079_public.xml","O","0","FAIR VALUE","THE INTERSTATE NATURAL GAS ASSOCIATION OF AMERICA",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302079","521667696","THE INGAA FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302079_public.xml","P","1208765","FAIR VALUE","THE INTERSTATE NATURAL GAS ASSOCIATION OF AMERICA",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302079","521667696","THE INGAA FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302079_public.xml","N","0","FAIR VALUE","THE INTERSTATE NATURAL GAS ASSOCIATION OF AMERICA",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933379349301503","221726712","VANTAGE HEALTH SYSTEM INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933379349301503_public.xml","Q","32897","FAIR MARKET VALUE","VAN SCIVER CORPORATION",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031629349300403","136035522","THE MARINERS MUSEUM TR NO 1 XXXXX3005","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031629349300403_public.xml","b","1714541","FMV","THE MARINERS MUSEUM",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902759349300930","222464884","CATSKILL FOREST ASSOCIATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902759349300930_public.xml","c","3060","EARNINGS","CATSKILL FOREST ASSO INC ENDOWMENT FUND",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236","341965825","MCTAGGERT COURT INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912399349300236_public.xml","C","93307","CASH VALUE","COMMUNITY HEALTH CENTER",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349308793","916034921","PACIFIC BANKERS MANAGEMENT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349308793_public.xml","K","934349","CASH PAID","UNIVERSITY OF WASHINGTON-FACILITIES",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349308793","916034921","PACIFIC BANKERS MANAGEMENT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349308793_public.xml","B","420000","CASH PAID","UNIVERSITY OF WASHINGTON-CONTRIBUTE",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912969349300911","470528515","BLUE VALLEY BEHAVIORAL HEALTH INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912969349300911_public.xml","C","67336","CASH","BLUE VALLEY BEHAVIORAL HEALTH FOUNDATION OF GAGE COUNT INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000289349301105","363366589","M STATE FOUNDATION AND ALUMNI","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000289349301105_public.xml","O","232091","FMV","M STATE",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000289349301105","363366589","M STATE FOUNDATION AND ALUMNI","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000289349301105_public.xml","P","340037","FMV","M STATE",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349304526","571091856","NOBLE TREE FOUNDATIONORG","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349304526_public.xml","R","35644","CASH","SPARTANBURG COUNTY FOUNDATION",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010489349300411","710787860","NORTH ARKANSAS REGIONAL MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010489349300411_public.xml","K","273502","FMV","NORTH ARKANSAS MEDICAL SERVICES",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010489349300411","710787860","NORTH ARKANSAS REGIONAL MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010489349300411_public.xml","M","114485","FMV","NORTH ARKANSAS MEDICAL FOUNDATION",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349307768","951643320","FIRST CONGREGATIONAL CHURCH OF LONG","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349307768_public.xml","n","40380","FMV","Urban Community Outreach",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349307768","951643320","FIRST CONGREGATIONAL CHURCH OF LONG","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349307768_public.xml","n","20400","FMV","The Edwin & Dorothy Baker Foundation",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903089349301090","810231792","HOLY ROSARY HEALTHCARE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903089349301090_public.xml","B","133742","COST","HOLY ROSARY HEALTHCARE FOUNDATION INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903089349301090","810231792","HOLY ROSARY HEALTHCARE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903089349301090_public.xml","C","509070","COST","HOLY ROSARY HEALTHCARE FOUNDATION INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943579349300724","383447967","Our Daily Bread Ministries Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943579349300724_public.xml","1 B","3870000","NEED","RBC MINISTRIES",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943579349300724","383447967","Our Daily Bread Ministries Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943579349300724_public.xml","1 M,",NA,NA,"RBC MINISTRIES",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943579349300724","383447967","Our Daily Bread Ministries Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943579349300724_public.xml","1P","96707","EXP ALLOCATION","RBC MINISTRIES",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","334158","CASH","BUTTE SCHOOL DISTRICT #1",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","629965","CASH","COP CONSTRUCTION LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","82619","CASH","D & G CRANE SERVICE",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","62838","CASH","ED BOLAND CONSTRUCTION",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","103754","CASH","HOGAN CORPORATION SERVICES",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","99186","CASH","HOLLOW CONTRACTING",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","65090","CASH","INFRA SOURCE CONSTRUCTION LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","95696","CASH","JACOBS INDUSTRIAL SERVICES INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","151043","CASH","JDM CONSTRUCTION SERVICES CO",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","197719","CASH","JIM GILMAN EXCAVATING",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","50259","CASH","JOHNSON CONSTRUCTION",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","261829","CASH","MD CONSTRUCTION",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","66207","CASH","MICHELS CORPORATION",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","69978","CASH","MOUNTAIN WEST HOLDING COMPANY",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","128409","CASH","OFTEDAL CONSTRUCTION INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","67933","CASH","OPERATING ENGINEERS JOB CORP",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","105705","CASH","OPERATING ENGINEERS LOCAL #400",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","205640","CASH","PIPELINE EMPLOYERS TRUST FUND",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","1194622","CASH","SCHELLINGER CONSTRUCTION CO",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","373368","CASH","SLETTEN CONSTRUCTION CO",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","44272","CASH","TAMIETTI CONSTRUCTION CO",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","155470","CASH","VEOLIA WATER NORTH AMERICA",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","57653","CASH","WASLEY EXCAVATING LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","197209","CASH","WELD TECH",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","174072","CASH","WESTERN MUNICIPAL CONST INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","2071390","CASH","WESTMORELAND ABSALOKA MINING",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","4392678","CASH","WESTMORELAND ROSEBUD MINING",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","165258","CASH","WESTMORELAND SAVAGE MINING",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","S","323477","CASH","WICKENS CONSTRUCTION INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","107641","CASH","COP CONSTRUCTION LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","27911","CASH","D & G CRANE SERVICE",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","8506","CASH","ED BOLAND CONSTRUCTION",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","14343","CASH","HOGAN CORPORATION SERVICES",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","13468","CASH","HOLLOW CONTRACTING",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","19352","CASH","JACOBS INDUSTRIAL SERVICES INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","20408","CASH","JDM CONSTRUCTION SERVICES CO",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","9854","CASH","JIM GILMAN EXCAVATING &",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","6787","CASH","JOHNSON CONSTRUCTION",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","188445","CASH","KNIFE RIVER JTL GROUP",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","53252","CASH","MD CONSTRUCTION",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","17397","CASH","OFTEDAL CONSTRUCTION INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","13768","CASH","OPERATING ENGINEERS JOB CORP",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","12480","CASH","OPERATING ENGINEERS LOCAL #400",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","110875","CASH","SCHELLINGER CONSTRUCTION CO",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","30761","CASH","SLETTEN CONSTRUCTION CO",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718","816009559","MONTANA OPERATING ENG CONST & MINING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031909349302718_public.xml","Q","5982","CASH","TAMIETTI CONSTRUCTION CO",NA,NA
