"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SN_02_DOA_ASSET_DIST_DESC","SN_02_DOA_ASSET_DIST_DATE","SN_02_DOA_ASSET_DIST_FMV","SN_02_DOA_ASSET_DIST_FMV_METHOD","SN_02_DOA_RECIP_EIN","SN_02_DOA_RECIP_IRC_SECTION","SN_02_DOA_RECIP_NAME_ORG_L1","SN_02_DOA_RECIP_ADDR_L1","SN_02_DOA_RECIP_ADDR_CITY.","SN_02_DOA_RECIP_ADDR_STATE","SN_02_DOA_RECIP_ADDR_ZIP","SN_02_DOA_RECIP_NAME_PERS","SN_02_DOA_RECIP_ADDR_L2","SN_02_DOA_RECIP_ADDR_CNTR","SN_02_DOA_RECIP_NAME_ORG_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462","222582271","Charlotte White Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462_public.xml","Property and Equipment","2019-01-01","371005","Audited Financial Statements","016023748","501(c)(3)","Penquis CAP Inc","262 Harlow Street","Bangor","ME","04401",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462","222582271","Charlotte White Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462_public.xml","Investments","2019-01-01","2718578","Audited Financial Statements","016023748","501(c)(3)","Penquis CAP Inc","262 Harlow Street","Bangor","ME","04401",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462","222582271","Charlotte White Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462_public.xml","Highland Trees","2019-01-01","122061","Audited Financial Statements","016023748","501(c)(3)","Penquis CAP Inc","262 Harlow Street","Bangor","ME","04401",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462","222582271","Charlotte White Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462_public.xml","Current Portion of Long-Term Debt","2019-01-01","-7800","Audited Financial Statements","016023748","501(c)(3)","Penquis CAP Inc","262 Harlow Street","Bangor","ME","04401",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462","222582271","Charlotte White Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462_public.xml","Accounts Payable, Trade","2019-01-01","-253656","Audited Financial Statements","016023748","501(c)(3)","Penquis CAP Inc","262 Harlow Street","Bangor","ME","04401",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462","222582271","Charlotte White Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462_public.xml","Accounts Payable, Subsidiary","2019-01-01","-11354","Audited Financial Statements","016023748","501(c)(3)","Penquis CAP Inc","262 Harlow Street","Bangor","ME","04401",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462","222582271","Charlotte White Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462_public.xml","Accounts Payable, State of Maine","2019-01-01","-392577","Audited Financial Statements","016023748","501(c)(3)","Penquis CAP Inc","262 Harlow Street","Bangor","ME","04401",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462","222582271","Charlotte White Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462_public.xml","Accrued Expenses","2019-01-01","-411751","Audited Financial Statements","016023748","501(c)(3)","Penquis CAP Inc","262 Harlow Street","Bangor","ME","04401",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462","222582271","Charlotte White Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462_public.xml","Other Current Liabilities","2019-01-01","-6458","Audited Financial Statements","016023748","501(c)(3)","Penquis CAP Inc","262 Harlow Street","Bangor","ME","04401",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462","222582271","Charlotte White Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349307462_public.xml","Long-Term Debt, Net of Current Portion","2019-01-01","-4489","Audited Financial Statements","016023748","501(c)(3)","Penquis CAP Inc","262 Harlow Street","Bangor","ME","04401",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041899349302154","341314654","DIRECTION HOME AKRON CANTON AREA AGENCY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041899349302154_public.xml","THE BALANCE OF DIRECTION HOME AKRON CANTON AREA AGENCY ON AGING'S INVESTMENT HELD THROUGH WELLS FARGO ACCOUNTS 7981-6622, 4110-3383 AND 2083-6750 WAS TRANSFERRED TO DIRECTION HOME AKRON CANTON FOUNDATION.","2019-06-26","11881928","FAIR MARKET VALUE AT CLOSING PER INVESTMENT BROKER.","341891453","501(C)(3)","DIRECTION HOME AKRON CANTON FOUNDATION","1550 CORPORATE WOODS PARKWAY","UNIONTOWN","OH","44685",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932919349300213","222419049","FALCONER METHODIST HOUSING DEVELOPMENT FUND CO INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932919349300213_public.xml","HUD RESERVE FUNDS","2018-08-31","183890","BOOK VALUE","562409519","501(c)(3)","HOUSING PRESERVATION INC","6060 POPLAR AVE NO 425","MEMPHIS","TN","38119",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932919349300213","222419049","FALCONER METHODIST HOUSING DEVELOPMENT FUND CO INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932919349300213_public.xml","REAL & PERSONAL PROP","2018-08-31","1386965","APPRAISAL","562409519","501(c)(3)","HOUSING PRESERVATION INC","6060 POPLAR AVE NO 425","MEMPHIS","TN","38119",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932919349300213","222419049","FALCONER METHODIST HOUSING DEVELOPMENT FUND CO INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932919349300213_public.xml","RESIDUAL NET ASSETS","2018-10-31","40000","BOOK VALUE","311598005","501(c)(3)","LSS FOUNDATION INC","715 FALCONER STREET","JAMESTOWN","NY","14701",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932919349300213","222419049","FALCONER METHODIST HOUSING DEVELOPMENT FUND CO INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932919349300213_public.xml","RESIDUAL NET ASSETS","2018-12-05","175451","BOOK VALUE","161116837","501(c)(3)","CHAUT REGION COMMUNITY FOUNDATION","418 SPRING STREET","JAMESTOWN","NY","14701",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002949349301240","582061270","REDEEM COMMUNITY OUTREACH INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002949349301240_public.xml","543 HOPKINS ST LOT","2018-07-21","215000","SALES PRICE",NA,"LLC",NA,"3495 PIEDMONT RD BLDG 11 Ste 215","ATLANTA","GA","30305","SOUTHERN STATE INVESTMENTS",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349302383","223177005","A & A RIDGEWOOD REGISTERED PROFESSIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349302383_public.xml","CASH","2019-10-10","200000","CASH",NA,"501(C)(3)","RAMAPO COLLEGE OF NEW JERSEY","505 RAMAPO VALLEY RAOD","MAHWAH","NJ","07430",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349202877","454896479","Arkansas State University Real Estate","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349202877_public.xml","Cash received from sale of property contributed to this organization during the previous year.","2018-07-18","800000","Cash value","710489924","501(c)(3)","Arkansas State University Fondation Inc","PO Box 1990","State University","AR","72467",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349202877","454896479","Arkansas State University Real Estate","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349202877_public.xml","Cash received from sale of property contributed to this organization during the previous year.","2018-07-18","800000","Cash value","710526367","501(c)(3)","Arkansas State University Red Wolves Foundation Inc","1000 Olympic Drive","Jonesboro","AR","72401",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920989349200842","262198052","Christopher Ames Matthews Project Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920989349200842_public.xml","Real Estate","2018-08-28","170000","Appraisal","846051921","501(c)(3)","Cheyenne Village Inc","6275 Lehman Dr","Colorado Springs","CO","80918",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920989349200842","262198052","Christopher Ames Matthews Project Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920989349200842_public.xml","Cash","2018-06-18","9300","Face Value",NA,"501(c)(3)","Univ of Colorado Anschutz Medical Campus","13001 E 17th Place","Aurora","CO","80045",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920989349200842","262198052","Christopher Ames Matthews Project Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920989349200842_public.xml","Securities - 150 sh. Illinois Tool Works","2018-09-21","21957","Quoted market price",NA,"501(c)(3)","Univ of Colorado Anschutz Medical Campus School of Medicine","13001 E 17th Place","Aurora","CO","80045",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920989349200842","262198052","Christopher Ames Matthews Project Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920989349200842_public.xml","Cash","2018-06-30","2000","Face Value",NA,"501(c)(3)","Cheyenne Village Inc","6275 Lehman Dr","Colorado Springs","CO","80918",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920989349200842","262198052","Christopher Ames Matthews Project Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920989349200842_public.xml","Cash","2018-06-01","4996","Face Value",NA,"501(c)(3)","Univ of Colorado Anschutz Medical Campus","13001 E 17th Place","Aurora","CO","80045",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349306511","580955646","THE PINNACLE CLUB INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349306511_public.xml","CASH","2018-07-31","160625","BOOK VALUE","581249683","501(C)(3)","GOODWILL INDUSTRIES OF MIDDLE GEORGIA INC","5171 EISENHOWER PARKWAY","MACON","GA","31206",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349306511","580955646","THE PINNACLE CLUB INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349306511_public.xml","FIXED ASSETS","2018-07-31","172840","BOOK VALUE","581249683","501(C)(3)","GOODWILL INDUSTRIES OF MIDDLE GEORGIA INC","5171 EISENHOWER PARKWAY","MACON","GA","31206",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349301171","954142840","UNITED BROTHERHOOD OF CARPENTERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349301171_public.xml","FURNITURE & EQUIPMENT","2019-03-31","2262","BOOK VALUE",NA,NA,"SO WEST REG CNCL CARPENTERS","533 S FREMONT AVE","LOS ANGELES","CA","90071",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349204131","010757041","KEITH THOMAS PERRYMORE SCHOLARSHIP FUND","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349204131_public.xml","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349304642","061019039","NEW DIRECTIONS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349304642_public.xml","MONEY MARKET","2019-06-30","342797","ACTUAL","066082527","501(C)(C)","COMMUNITY HEALTH RESOURCES INC","995 DAY HILL ROAD","WINDOSR","CT","06095",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349304642","061019039","NEW DIRECTIONS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349304642_public.xml","CHECKING ACCOUNT","2019-06-30","2211","ACTUAL","066082527","501(C)(3)","COMMUNITY HEALTH RESOURCES INC","995 DAY HILL ROAD","WINDSOR","CT","06095",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349304642","061019039","NEW DIRECTIONS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349304642_public.xml","ACCOUNTS PAYABLE","2019-06-30","2255","ACTUAL","066082527","501(C)(3)","COMMUNITY HEALTH RESOURCES INC","995 DAY HILL ROAD","WINDSOR","CT","06095",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349304642","061019039","NEW DIRECTIONS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349304642_public.xml","RETAINED EARNINGS","2019-06-30","342752","BOOK","066082527","501(C)(3)","COMMUNITY HEALTH RESOURCES INC","995 DAY HILL ROAD","WINDSOR","CT","06095",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001359349301725","911099044","CENTRAL WASHINGTON SCHOOL EMPLOYEES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001359349301725_public.xml","INVESTMENTS HELD FOR BENEFITS","2019-10-31","3613754","PUBLICLY TRADED MUTUAL FUNDS LIQUIDATED IN ACTIVE STOCK MARKET.",NA,NA,NA,"PO BOX 1309","YAKIMA","WA","98907","PLAN PARTICIPANTS",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902199349300465","742439414","CHOICE MINISTRIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902199349300465_public.xml","CASH","2018-12-31","855106",NA,"474786195","501(C)(3)","PASSION INC","515 GARSON DRIVE NE","ATLANTA","GA","30324",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002969349300415","411349231","HEADWATERS INTERVENTION CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002969349300415_public.xml","LAND, BUILDING, VEHICLE, CASH","2019-09-18","283074","BALANCE SHEET INCOME STATEMENT","411725623","501C3",NA,"PO BOX 1162","WALKER","MN","56484","FAMILY SAFETY NETWORK",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942059349300139","541869679","ARTS ENTER CAPE CHARLES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942059349300139_public.xml","ALL PHYSICAL ASSETS OF THE ORGANIZATION","2018-06-06","210000","ESTIMATE",NA,"Individual",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932599349300623","391825335","WISCONSIN NAZARENE COMPASSIONATE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932599349300623_public.xml","SALE OF BUILDING","2018-08-15","275000","COMP SALES","475155814","LLC","LISS INVESTMENTS LLC","2710 S SUPERIOR STREET","MILWAUKEE","WI","53207",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349319291","931269745","ZENETH F WARD & LANETTA S WARD FDN","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349319291_public.xml","EXCHANGE OF 237,036 ESCO SHARES FOR $2,285340 CASH AND 84,135 SHARES OF WEIR GROUP PLC","2018-07-12","4746289","FMV OF ALL CONSIDERATION RECEIVED",NA,"CORPORATION","THE WEIR GROUP PLC","1 W REGENT ST","GLASGOW","SCOTLAND","G2 1RW",NA,NA,"UK",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931929349300128","311391763","Cincinnati Hockey Organization","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931929349300128_public.xml","Dissolved","2018-12-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349207301","473375385","NOOW","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349207301_public.xml","FINAL EXPENSES","2019-01-01","507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202100549349301040","911251907","Kent Youth Soccer Association","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202100549349301040_public.xml","All Assets and Liabilities","2019-04-01","200757","Assets basis",NA,"501c3",NA,"23175 224th Pl SE Ste B","Maple Valley","WA","98038","Valor Soccer",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922739349200717","134321652","In Need of Diagnosis Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922739349200717_public.xml","$50,000","2019-01-17","50000","Cash",NA,NA,"August Genetti Jr","77 E Market St","WilkesBarre","PA","18701",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349301519","751648589","Texas Health Specialty Hospital Fort Worth","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349301519_public.xml","Cash","2018-12-31","2202891","Cash Value","752702388","501(c)(3)",NA,"612 E Lamar Blvd","Arlington","TX","76011","Texas Health Resources",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300510","042681561","HOPEHEALTH MASSACHUSETTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300510_public.xml","LAND","2019-09-24","224800","APPRAISAL","222600704","501(C)(3)","CAPE COD HEALTHCARE INC","27 PARK STREET","HYANNIS","MA","02601",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300510","042681561","HOPEHEALTH MASSACHUSETTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300510_public.xml","BUILDING","2019-09-24","2101000","APPRAISAL","222600704","501(C)(3)","CAPE COD HEALTHCARE INC","27 PARK STREET","HYANNIS","MA","02601",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300510","042681561","HOPEHEALTH MASSACHUSETTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300510_public.xml","RESTRICTED RESERVE FUNDS","2019-09-24","3693108","APPRAISAL","222600704","501(C)(3)","CAPE COD HEALTHCARE INC","27 PARK STREET","HYANNIS","MA","02601",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349301328","593176721","THE HOSPICE INSTITUTE OF THE FLORIDA","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349301328_public.xml","ALL ASSETS","2019-09-30","224245","ACTUAL VALUE","263605761","501 (C) 3","EMPATH HEALTH INC","5771 ROOSEVELT BLVD","CLEARWATER","FL","33760",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922839349300432","753099579","MANVEL EMERGENCY MEDICAL SERVICES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922839349300432_public.xml","EQUIPMENT, COMPUTERS, VECHILES AND FURNITURE","2018-06-30","78023","BOOK VALUE","270096232","SPECIAL DISTRICT GOVERNMENT","BRAZORIA COUNTY EMERGENCY SERVICES DISCTRICT NO 3","6931 MASTERS","MANVEL","TX","77578",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932669349300643","450929574","The Casey Health Institute Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932669349300643_public.xml","Fixed assets and capitalized website costs","2018-01-01","226959","Net Book Value","450929271","501(c)(3)","CHI Health Care Inc","7920 Old Georgetown Road","Bethesda","MD","208142425",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932669349300643","450929574","The Casey Health Institute Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932669349300643_public.xml","Investment broker account","2018-01-15","6535930","Fair Market Value","450929271","501(c)(3)","CHI Health Care Inc","7920 Old Georgetown Road","Bethesda","MD","208142425",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932669349300643","450929574","The Casey Health Institute Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932669349300643_public.xml","Cash","2018-03-22","24280","Cash Value","450929271","501(c)(3)","CHI Health Care Inc","7920 Old Georgetown Road","Bethesda","MD","208142425",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932669349300643","450929574","The Casey Health Institute Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932669349300643_public.xml","Accounts receivable","2018-04-09","57713","Book value","450929271","501(c)(3)","CHI Health Care Inc","7920 Old Georgetown Road","Bethesda","MD","208142425",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932669349300643","450929574","The Casey Health Institute Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932669349300643_public.xml","Cash","2018-05-14","25562","Cash value","450929271","501(c)(3)","CHI Health Care Inc","7920 Old Georgetown Road","Bethesda","MD","208142425",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933119349201438","200530879","HELPING HANDS PET RESCUE INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933119349201438_public.xml","CASH","2018-10-25","310280","CASH","591908492","3","HUMANE SOCIETY OF NORTH","4205 NW 6TH STREET","GAINESVILLE","FL","32609",NA,NA,NA,"CENTRAL FLORIDA"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349301183","331011989","PASTORAL COUNSELING","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349301183_public.xml","NET ASSETS DECREASED 34% DUE TO A DECREASE IN THE YEAR END CASH BALANCE FROM NORMAL OPER ACTIVITIES OF THE ORGANIZATION.",NA,"7764","CASH VALUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941239349300839","621334401","HAVEN OF REST RESIDENTIAL HOME INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941239349300839_public.xml","FIXED ASSETS","2018-11-30","142500","PROFESSIONAL VALUATION","831728721","501 C3","Tree of Life Residential Care LLC","293 King Road","Tracy City","TN","37387",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349306113","941651096","WOODLAND UNITED WAY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349306113_public.xml","CASH","2019-06-30","84076",NA,"941225382","501C3",NA,"10389 OLD PLACERVILLE RD","SACRAMENTO","CA","95827","UNITED WAY CALIFORNIA CAPITAL REGIO",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349306113","941651096","WOODLAND UNITED WAY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349306113_public.xml","ACCOUNTS RECEIVABLES","2019-06-30","77987",NA,"941225382","501C3",NA,"10389 OLD PLACERVILLE RD","SACRAMENTO","CA","95827","UNITED WAY CALIFORNIA CAPITAL REGIO",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349306113","941651096","WOODLAND UNITED WAY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349306113_public.xml","PREPAID EXPENSES","2019-06-30","1989",NA,"941225382","501C3",NA,"10389 OLD PLACERVILLE RD","SACRAMENTO","CA","95827","UNITED WAY CALIFORNIA CAPITAL REGIO",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349306113","941651096","WOODLAND UNITED WAY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349306113_public.xml","ACCOUNTS PAYABLE","2019-06-30","-3800",NA,"941225382","501C3",NA,"10389 OLD PLACERVILLE RD","SACRAMENTO","CA","95827","UNITED WAY CALIFORNIA CAPITAL REGIO",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031349349301803","454475803","Genesis Senior Living Aledo","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031349349301803_public.xml","LAND","2019-05-31","105000","BOOK VALUE","834709909","LLC",NA,"7B Medical Park Drive","Pomona","NY","10970","Stern Therapy Consultants",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031349349301803","454475803","Genesis Senior Living Aledo","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031349349301803_public.xml","Building","2019-05-31","364534","Book Value","834709909","LLC",NA,"7B Medical Park Drive","Pomona","NY","10970","Stern Therapy Consultants",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031349349301803","454475803","Genesis Senior Living Aledo","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031349349301803_public.xml","Equipment","2019-05-31","529968","Book Value","837409909","LLC",NA,"7B Medical Park Drive","Pomona","NY","10970","Stern Therapy Consultants",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031349349301803","454475803","Genesis Senior Living Aledo","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031349349301803_public.xml","CIP","2019-05-31","78051","Book Value","834709909","LLC",NA,"7B Medical Park Drive","Pomona","NY","10970","Stern Therapy Consultants",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031349349301803","454475803","Genesis Senior Living Aledo","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031349349301803_public.xml","Building/Land Improvements","2019-05-31","1460686","Book Value","834709909","LLC",NA,"7B Medical Park Drive","Pomona","NY","10970","Stern Therapy Consultants",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349304886","810303443","RURAL DYNAMICS INC DBA CONSUMER CREDIT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349304886_public.xml","VARIOUS FIXED ASSETS","2018-04-30","0","ASSETS WERE DETERMINED TO BE WORTHLESS UPON THE ACQUISITION OF RURAL DYNAMICS, INC BY GREENPATH INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349309556","586418299","M L SIMPSON FOUNDATION TRUST","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349309556_public.xml","SALE OF LAND","2018-10-31","1491598","Sales price","472727271","LLC",NA,"1862 INDEPENDENCE SQUARE SUITE B","Atlanta","GA","30338","SIMPSON REAL PROPERTY LLC",NA,NA,NA
