"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SK_04_BOND_ISSUE_REFERENCE_NUM","SK_04_BOND_ARB_FORM_8038_FILED_X","SK_04_BOND_ARB_REBATE_NOT_DUE_X","SK_04_BOND_ARB_REBATE_EXCEPT_X","SK_04_BOND_ARB_NO_REBATE_DUE_X","SK_04_BOND_ARB_VAR_RATE_ISSUE_X","SK_04_BOND_ARB_HEDGE_IDENTIFY_X","SK_04_BOND_ARB_GIC_INVESTED_X","SK_04_BOND_ARB_PROCEED_INVEST_X","SK_04_BOND_ARB_WRITTEN_PROC_X","SK_04_BOND_ARB_HEDGE_NAME_L1","SK_04_BOND_ARB_HEDGE_NAME_L1.1","SK_04_BOND_ARB_HEDGE_INTEGRATE_X","SK_04_BOND_ARB_HEDGE_TERMINATE_X","SK_04_BOND_ARB_HEDGE_TERM","SK_04_BOND_ARB_GIC_TERM","SK_04_BOND_ARB_GIC_SAFE_HARBOR_X","SK_04_BOND_ARB_HEDGE_NAME_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","0","0","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","0","1","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","0","1","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","0","1","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","0","1","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","0","0","0","1","1","1","0","0","1",NA,NA,"0","1","25.000000000000",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","0","0","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","0","1","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","0","0","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","0","0","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","0","0","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","0","0","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","0","0","0","1","1","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","0","0","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","0","0","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","0","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","0","1","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","0","1","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","0","1","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","0","1","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","0","1","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030599349300113","850110070","CATHOLIC CHARITIES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030599349300113_public.xml","A","false","false","false","false","false","false","false","false","true",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302031","310892356","FRIENDSHIP VILLAGE OF COLUMBUS OHIO INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302031_public.xml","A","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302031","310892356","FRIENDSHIP VILLAGE OF COLUMBUS OHIO INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302031_public.xml","B","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011259349301161","541674644","NEW HORIZONS EDUCATIONAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011259349301161_public.xml","A","false","false","false","false","false","false","false","false","false",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349301201","141910759","PRESENTATION SCHOOL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349301201_public.xml","A","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041819349300049","943204137","MENLO SCHOOL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041819349300049_public.xml","A","0","0","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640","860757062","HERITAGE ACADEMY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640_public.xml","A","0","0","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640","860757062","HERITAGE ACADEMY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640_public.xml","B","0","0","0","0","1","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000729349300020","591109899","JUPITER CHRISTIAN SCHOOL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000729349300020_public.xml","A","0","0","0","0","1","1","0","0","0","SUNTRUST BANK",NA,"0","0","10.000000000000",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742","621636465","Wellmont Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742_public.xml","A","false","false","false","true",NA,"true","true","false","false",NA,NA,"false","false","60.0000","4.0000","true",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742","621636465","Wellmont Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742_public.xml","B","false","false","true","false",NA,"true","false","false","false",NA,NA,"false","false","124.0000",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742","621636465","Wellmont Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742_public.xml","C","false","false","true","false",NA,"false","false","false","false",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010349349300311","410693889","AMHERST H WILDER FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010349349300311_public.xml","A","0","0","0","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001269349300345","911172031","THE NORTHSOUND ASSOCIATION FOR CATHOLIC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001269349300345_public.xml","A","0","0","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","A","0","1","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","B","0","0","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","C","0","0","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","D","0","1","1","0","1","1","0","0","1",NA,NA,"0","0","27.200000000000",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","A","0","1","1","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","B","0","1","1","0","1","1","0","0","1",NA,NA,"0","0","26.000000000000",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","A","false","true","false","false","true","false","false","false","true",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","A","false","false","false","true","true","false","false","false","true",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","B","false","false","false","true","true","false","false","false","true",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","C","false","false","false","true","true","false","false","false","true",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","D","false","false","false","true","false",NA,"true","false","true",NA,NA,NA,NA,NA,"0000000000.700000000000","true",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","A","false","true","false","false","true","false","false","false","true",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","B","false","true","false","false","false","false","true","false","true",NA,NA,NA,NA,NA,"0000000000.960000000000","true",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","C","false","true","false","false","false","false","false","false","true",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","D","false","true","false","false","false",NA,"false","false","true",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760","344428230","SUNSET RETIREMENT COMMUNITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760_public.xml","A","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760","344428230","SUNSET RETIREMENT COMMUNITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760_public.xml","B","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760","344428230","SUNSET RETIREMENT COMMUNITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760_public.xml","C","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020709349301222","010211517","CEDARS NURSING CARE CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020709349301222_public.xml","A","1",NA,NA,NA,"1","1","0","0","1","BANGOR SAVINGS BANK",NA,"0","0","5.000000000000",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021769349301657","042104866","ST ANN'S HOME INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021769349301657_public.xml","A","0","0","0","1","1","1","0","0","0","TD BANK",NA,"0","0","10.000000000000",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349306656","042854118","Willowood of Great Barrington Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349306656_public.xml","A","false","true",NA,NA,NA,"false","false","false","true",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349304698","742557820","SID PETERSON MEMORIAL HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349304698_public.xml","A","0","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","A","false","false","true","false","false","false","false","false","true","0","0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","B","false","true","false","false","false","false","false","false","true","0","0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","C","false","true","false","false","false","false","false","false","true","0","0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","D","false","true","false","false","false","false","false","false","true","0","0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225","223058494","SAGE CENTER FOR LEARNING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225_public.xml","A","1",NA,NA,NA,"1","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225","223058494","SAGE CENTER FOR LEARNING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225_public.xml","B","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329","311672366","Quality Senior Housing Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329_public.xml","A","false","true","false","false","true","false","false","false","true",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329","311672366","Quality Senior Housing Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329_public.xml","B","false","true","false","false","true","false","false","false","true",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583","741233796","SOUTHWESTERN UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583_public.xml","A","0","0","1","1","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583","741233796","SOUTHWESTERN UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583_public.xml","B","0","1","0","0","0","0","1","0","1",NA,NA,NA,NA,NA,"1.800000000000","1",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922499349300207","470826256","THE RESERVE A NONPROFIT CORP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922499349300207_public.xml","A","false","false","false","false","true","false","false","false","false",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922499349300207","470826256","THE RESERVE A NONPROFIT CORP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922499349300207_public.xml","B","false","false","false","false","false","false","false","false","false",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922499349300207","470826256","THE RESERVE A NONPROFIT CORP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922499349300207_public.xml","C","false","false","false","false","false","false","false","false","false",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040219349300614","010284446","REDINGTON-FAIRVIEW GENERAL HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040219349300614_public.xml","A","0","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040219349300614","010284446","REDINGTON-FAIRVIEW GENERAL HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040219349300614_public.xml","B","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040219349300614","010284446","REDINGTON-FAIRVIEW GENERAL HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040219349300614_public.xml","C","0","1","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922479349301107","420838541","THE METHWICK COMMUNITY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922479349301107_public.xml","A","0","0","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922479349301107","420838541","THE METHWICK COMMUNITY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922479349301107_public.xml","B","0","0","0","0","0","0","0","0","1",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011269349301056","540793766","Cape Henry Collegiate School Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011269349301056_public.xml","A",NA,NA,NA,NA,"false","false","false",NA,NA,"0","0",NA,NA,NA,NA,NA,NA
