"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SK_03_BOND_ISSUE_REFERENCE_NUM","SK_03_BOND_BIZUSE_PTR_OWN_X","SK_03_BOND_BIZUSE_LEASEARRANGE_X","SK_03_BOND_BIZUSE_MGMT_KONTR_X","SK_03_BOND_BIZUSE_PCT_BY_OTH","SK_03_BOND_BIZUSE_PRIVATE_SEC_X","SK_03_BOND_BIZUSE_CHANGE_X","SK_03_BOND_BIZUSE_REMEDIAL_ACT_X","SK_03_BOND_BIZUSE_REMEDIATED_X","SK_03_BOND_BIZUSE_COUNS_KONTR_X","SK_03_BOND_BIZUSE_RSRCH_AGREE_X","SK_03_BOND_BIZUSE_COUNS_RSRCH_X","SK_03_BOND_BIZUSE_PCT_UBIZ","SK_03_BOND_BIZUSE_PCT_TOT_L45","SK_03_BOND_BIZUSE_CHANGE_PCT"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349301201","141910759","PRESENTATION SCHOOL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349301201_public.xml","A","0","0","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041819349300049","943204137","MENLO SCHOOL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041819349300049_public.xml","A","0","0","0",NA,"0","0",NA,"1",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640","860757062","HERITAGE ACADEMY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640_public.xml","A","0","0","0",NA,"1","0",NA,"1",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640","860757062","HERITAGE ACADEMY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640_public.xml","B","0","0","0",NA,"1","0",NA,"0",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000729349300020","591109899","JUPITER CHRISTIAN SCHOOL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000729349300020_public.xml","A","0","0","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742","621636465","Wellmont Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742_public.xml","A","false","false","false",NA,"false","false",NA,"true",NA,"false",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742","621636465","Wellmont Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742_public.xml","B","false","false","false",NA,"false","false",NA,"true",NA,"false",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742","621636465","Wellmont Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742_public.xml","C","false","false","false",NA,"false","false",NA,"true",NA,"false",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010349349300311","410693889","AMHERST H WILDER FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010349349300311_public.xml","A","0","1","0",NA,"0","0",NA,"1",NA,"0",NA,"0.02400","0.02400",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001269349300345","911172031","THE NORTHSOUND ASSOCIATION FOR CATHOLIC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001269349300345_public.xml","A","0","0","0","0.00040","0","0",NA,"1",NA,"0",NA,NA,"0.00040",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","A","0","0","0","0.00000","0","0",NA,"1",NA,"0",NA,"0.00000","0.00000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","B","0","0","0","0.00000","0","0",NA,"1",NA,"0",NA,"0.00000","0.00000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","C","0","0","0","0.00000","0","0",NA,"1",NA,"0",NA,"0.00000","0.00000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","D","0","0","0","0.00000","0","0",NA,"1",NA,"0",NA,"0.00000","0.00000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","A","0","0","0","0.00000","0","0",NA,"1",NA,"0",NA,"0.00000","0.00000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","B","0","0","0","0.00000","0","0",NA,"1",NA,"0",NA,"0.00000","0.00000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","A","false","false","true",NA,"false","true","true","true","true","true","true",NA,NA,"0.02040"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","B","false","false","true",NA,"false","false",NA,"true","true","true","true",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","C","false","false","true",NA,"false","false",NA,"true","true","false",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","D","false","false","false",NA,"false","false",NA,"true","false","false",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","A","false","true","false","0.00612","false","false",NA,"true",NA,"false",NA,NA,"0.00612",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","B","false","true","false",NA,"false","false",NA,"true",NA,"false",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","C","false","false","true",NA,"false","false",NA,"true","true","true","true",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","D","false","false","false",NA,"false","false",NA,"false",NA,"false",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760","344428230","SUNSET RETIREMENT COMMUNITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760_public.xml","A","0","0","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760","344428230","SUNSET RETIREMENT COMMUNITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760_public.xml","B","0","0","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760","344428230","SUNSET RETIREMENT COMMUNITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760_public.xml","C","0","0","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020709349301222","010211517","CEDARS NURSING CARE CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020709349301222_public.xml","A","0","0","0",NA,"0","0",NA,"1",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021769349301657","042104866","ST ANN'S HOME INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021769349301657_public.xml","A","0","0","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349306656","042854118","Willowood of Great Barrington Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349306656_public.xml","A","false","false","false",NA,"false","false",NA,"true",NA,"false","false",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349304698","742557820","SID PETERSON MEMORIAL HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349304698_public.xml","A","0","0","0",NA,"0","0",NA,"1",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","A","false","false","true","0.00000","false","false","false","true","true","true","true","0.00010","0.00010",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","B","false","true","true","0.00120","false","false","false","true","true","true","true","0.00000","0.00120",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","C","false","true","true","0.00240","false","false","false","true","true","true","true","0.00020","0.00260",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","D","false","true","true","0.01360","false","false","false","true","true","true","true","0.00030","0.01390",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225","223058494","SAGE CENTER FOR LEARNING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225_public.xml","A","0","0","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225","223058494","SAGE CENTER FOR LEARNING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225_public.xml","B","0","0","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329","311672366","Quality Senior Housing Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329_public.xml","A","false","false","false","0.0","false","false",NA,"true",NA,"false",NA,"0.0","0.0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329","311672366","Quality Senior Housing Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329_public.xml","B","false","false","false","0.0","false","false",NA,"true",NA,"false",NA,"0.0","0.0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583","741233796","SOUTHWESTERN UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583_public.xml","A","0","0","0",NA,"0","0",NA,"1",NA,"0",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583","741233796","SOUTHWESTERN UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583_public.xml","B","0","0","0",NA,"0","0",NA,"1",NA,"0",NA,NA,NA,NA
