"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","F9_07_COMP_KONTR_DESC_SVC","F9_07_COMP_KONTR_COMP","F9_07_COMP_KONTR_NAME_ORG_L1","F9_07_COMP_KONTR_ADDR_L1","F9_07_COMP_KONTR_ADDR_CITY","F9_07_COMP_KONTR_ADDR_STATE","F9_07_COMP_KONTR_ADDR_ZIP","F9_07_COMP_KONTR_NAME_PERS","AddressOfContractor","ContractorAddress","F9_07_COMP_KONTR_ADDR_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201723129349302882","263430115","ST CLARAS MANOR INC","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201723129349302882_public.xml","REHAB SERVICES","508789","SELECT REHABILITATION INC","PO BOX 809056","CHICAGO","IL","606809056",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841359349312419","431767432","MERCY HOSPITAL LEBANON","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841359349312419_public.xml","ER STAFFING","322314",NA,"PO BOX 334","TONTITOWN","AR","72770","CONEXUS SOLUTIONS",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841359349312419","431767432","MERCY HOSPITAL LEBANON","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841359349312419_public.xml","PHYSICIAN STAFFING","318824",NA,"12400 HIGH BLUFF DR","SAN DIEGO","CA","92130","LOCUM LEADERS OF MISSOURI",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841359349312419","431767432","MERCY HOSPITAL LEBANON","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841359349312419_public.xml","professional svcs","255175",NA,"1700 S CAMPBELL STE J","SPRINGFIELD","MO","65807","MIDWEST CARDIOVASC ULTRASOUND",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841359349312419","431767432","MERCY HOSPITAL LEBANON","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841359349312419_public.xml","CARE PROCESSOR","216842",NA,"UNION PLANTERS BANK PO BOX 66791","ST LOUIS","MO","63166","HEALTHLINK INC",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841359349312419","431767432","MERCY HOSPITAL LEBANON","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201841359349312419_public.xml","professional svcs","119665",NA,"MAIL CODE 5021 PO BOX 660367","DALLAS","TX","75266","ROCHE DIAGNOSTICS",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201613199349310806","452780481","South End Apartments LLC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201613199349310806_public.xml",NA,NA,NA,NA,NA,NA,NA,"NONE",NA,"",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201211669349300521","043702435","A LIFT UP ORG","2011","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201211669349300521_public.xml",NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349311836","521813311","AMERICAN SOCIETY OF NUCLEAR CARDIOLOGY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349311836_public.xml","CONFERENCE AND MEETINGS","294445","BOCA RATON RESORT AND CLUB","501 EL CAMINO REAL","BOCA RATON","FL","33432",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349311836","521813311","AMERICAN SOCIETY OF NUCLEAR CARDIOLOGY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349311836_public.xml","PUBLISHER","172465","SPRINGER BUSINESS MEDIA","122 BUCKNELL RD","W SAYVILLE","NY","11796",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349311836","521813311","AMERICAN SOCIETY OF NUCLEAR CARDIOLOGY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349311836_public.xml","AUDIO VISUAL SVS","163293","FREEMAN","PO BOX 650519","DALLAS","TX","75265",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349311836","521813311","AMERICAN SOCIETY OF NUCLEAR CARDIOLOGY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349311836_public.xml","CONFERENCE AND MEETINGS","127857","EAST WEST TOWERS","PO BOX 223071","CHANTILLY","VA","20153",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349311836","521813311","AMERICAN SOCIETY OF NUCLEAR CARDIOLOGY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349311836_public.xml","REGISTRY CONSULTANT","117600",NA,"211 CALVERT DR","LUSBY MD","MD","20657","DANIEL LATTOZ",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201803179349304170","223152930","SUPERIOR OFFICERS ASSOCIATION","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201803179349304170_public.xml","PROF. F/RAISING","400035",NA,"1152 ST GEORGE AVENUE","AVENEL","NJ","07001","PROFIT MARKETING INC",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201412239349300906","420803935","IOWA MENNONITE BENEVOLENT ASSOCIATION","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201412239349300906_public.xml","CONSTRUCTION SERVICES","108230","SCHWARTZ ENTERPRISES","26179 HWY 22/149","WEBSTER","IA","52355",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201203199349300615","264620419","RESURGENTREPUBLICCOM","2011","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201203199349300615_public.xml","PUBLIC OPINION RESEARCH","350000","AYRES MCHENRY & ASSOCIATES","112 NORTH ALFRED STREET","ALEXANDRIA","VA","22314",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201203199349300615","264620419","RESURGENTREPUBLICCOM","2011","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201203199349300615_public.xml","PUBLIC RELATIONS","101633","JDA FRONTLINE INC","438 KING STREET SUITE B","CHARLESTON","SC","29403",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349319118","750275060","FORT WORTH CHAMBER OF COMMERCE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349319118_public.xml","CONSULTING","256305","RESOURCE DEVELOPMENT GROUP","2841 WICKLIFFE RD","UPPER ARLINGTON","OH","73221",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932","710290019","ST BERNARDS HOSPITAL INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932_public.xml","CONSTRUCTION","17655030",NA,"PO BOX 2090","CONWAY","AR","72033","NABHOLZ CLIENT SERVICE",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932","710290019","ST BERNARDS HOSPITAL INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932_public.xml","PHYSICAL THERAPY","7485457",NA,"PO BOX 9174","JONESBORO","AR","72403","THERAPY PROVIDERS OF ARKANSAS",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932","710290019","ST BERNARDS HOSPITAL INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932_public.xml","PHYSICIAN SERVICES","6760742",NA,"911 LAKECREST DRIVE","JONESBORO","AR","72404","CLAYRIDGE EMERGENCY STAFFING",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932","710290019","ST BERNARDS HOSPITAL INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932_public.xml","CONSTRUCTION","1450199",NA,"PO BOX 731121","DALLAS","TX","753731121","HKS INC",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932","710290019","ST BERNARDS HOSPITAL INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922179349300932_public.xml","BILLING SERVICES","1396768",NA,"PO BOX 8403","CAROL STREAM","IL","601978403","MEDDATA INC",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833119349302723","580250755","FAMILY FIRST CREDIT UNION","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833119349302723_public.xml","Data Processing","274789","FiservCunify","255 Fiserv Dr","Brookfield","WI","53045",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201241329349302944","592729133","UNIVERSITY OF FLORIDA RESEARCH","2010","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201241329349302944_public.xml","PATENT LEGAL SE","2205336","SALIWANCHIK LLOYD AND SALIWANCHIK","3107 SW WILLISTON ROAD","GAINESVILLE","FL","32614",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201241329349302944","592729133","UNIVERSITY OF FLORIDA RESEARCH","2010","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201241329349302944_public.xml","PATENT LEGAL SE","308885","EDWARDS ANGELL PALMER AND DODGE LLP","ONE NORTH CLEMATIS STREET","BOSTON","MA","02199",NA,NA,NA,"SUITE 400"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201241329349302944","592729133","UNIVERSITY OF FLORIDA RESEARCH","2010","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201241329349302944_public.xml","PATENT LEGAL SE","301539","THOMASKAYDENHORSTEMYR & RISLEYLLP","400 INTERSTATE N PKWY SE","ATLANTA","GA","30339",NA,NA,NA,"SUITE 1500"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201241329349302944","592729133","UNIVERSITY OF FLORIDA RESEARCH","2010","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201241329349302944_public.xml","PATENT LEGAL SE","250861","WOODARDEMHARDTNAUGHTONMORIARTY&","111 MONUMENT CIRCLE","INDIANAPOLIS","IN","46204",NA,NA,NA,"SUITE 3700"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201241329349302944","592729133","UNIVERSITY OF FLORIDA RESEARCH","2010","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201241329349302944_public.xml","PATENT LEGAL SE","227199","MILES AND STOCKBRIDGE PC","10 LIGHT STREET","BALTIMORE","MD","21202",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201540349349300314","521558022","NATIONAL ASSOCIATION OF HEALTH &","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201540349349300314_public.xml","LEGAL","142261","MINTZ LEVIN COHN FERRIS GLOVSKY &POPEO P","PO BOX 4539","BOSTON","MA","02212",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201602289349302715","521902649","Center for Employment Security Education","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201602289349302715_public.xml","Connectivity Develop","139063","WorldTEK Event & Travel Management","One Audubon Ste 400","New Haven","CT","06511",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201401049349300305","364349795","WOMEN'S FOODSERVICE FORUM","2012","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201401049349300305_public.xml","CONFERENCE HOSTING","1087973","MARRIOTT BUSINESS SERVICES","PO BOX 402751","ATLANTA","GA","30384",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201401049349300305","364349795","WOMEN'S FOODSERVICE FORUM","2012","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201401049349300305_public.xml","PRODUCTION STAGING","488195","O'KEEFE COMMUNICATIONS INC","4301 CONNECTICUT AVE NW STE 200","WASHINGTON","DC","20008",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201401049349300305","364349795","WOMEN'S FOODSERVICE FORUM","2012","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201401049349300305_public.xml","FOOD SERVICE","400000","MARRIOTT ORLANDO WORLD CENTER","8701 WORLD CENTER DRIVE","ORLANDO","FL","32821",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201401049349300305","364349795","WOMEN'S FOODSERVICE FORUM","2012","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201401049349300305_public.xml","CONFERENCE HOSTING","305000","KELLOGG CENTER FOR EXECUTIVE WOMEN","2001 SHERIDAN ROAD","EVANSTON","IL","60208",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201401049349300305","364349795","WOMEN'S FOODSERVICE FORUM","2012","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201401049349300305_public.xml","CONFERENCE HOSTING","279820","JW MARRIOTT CHICAGO","PO BOX 402642","ATLANTA","GA","30384",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201713419349300601","592298398","THE VANGUARD SCHOOL OF LAKE WALES","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201713419349300601_public.xml","FOOD SERVICE","464857","SAGE DINING SERVICES","1402 YORK ROAD SUITE 100","LUTHERVILLE","MD","21093",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201713419349300601","592298398","THE VANGUARD SCHOOL OF LAKE WALES","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201713419349300601_public.xml","MAINTENANCE","273240","E&A CLEANING","529 W BRANNEN ROAD","LAKELAND","FL","33813",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201133129349302108","421435199","IOWA HEALTH SYSTEM","2010","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201133129349302108_public.xml","IT CONSULTING","10546925","IBM","PO BOX 643600","PITTSBURGH","PA","15264",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201133129349302108","421435199","IOWA HEALTH SYSTEM","2010","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201133129349302108_public.xml","IT CONSULTING","6204710","MCKESSON","PO BOX 98347","CHICAGO","IL","606930001",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201133129349302108","421435199","IOWA HEALTH SYSTEM","2010","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201133129349302108_public.xml","IT CONSULTING","4875742","EPIC","PO BOX 88314","MILWAUKEE","WI","532880314",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201133129349302108","421435199","IOWA HEALTH SYSTEM","2010","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201133129349302108_public.xml","ELECTRONIC HEALTH RECORDS","3424543","ALLSCRIPTS","24630 NETWORK PLACE","CHICAGO","IL","606731246",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201133129349302108","421435199","IOWA HEALTH SYSTEM","2010","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201133129349302108_public.xml","IT CONSULTING","2561414","FIBER UTILITIES","222 3RD AVE SE SUITE 500","CEDAR RAPIDS","IA","52401",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820","580706812","PACE ACADEMY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820_public.xml","FOOD SERVICES","1153957",NA,NA,NA,NA,NA,"SAGE DINING SERVICES INC",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820","580706812","PACE ACADEMY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820_public.xml","Housekeeping","485758",NA,NA,NA,NA,NA,"Cleanstar National Inc",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820","580706812","PACE ACADEMY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820_public.xml","Field maintenance","348275",NA,NA,NA,NA,NA,"Precision Turf",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820","580706812","PACE ACADEMY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820_public.xml","Filed maintenance","187265",NA,NA,NA,NA,NA,"Fieldturf USA",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820","580706812","PACE ACADEMY INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901149349300820_public.xml","architect","137657",NA,NA,NA,NA,NA,"Thompson Ventylett Stainback As",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201343509349301409","751037480","CHILDREN'S HOME OF LUBBOCK AND FAMILY","2012","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201343509349301409_public.xml","CONSTRUCTION","138550","TEJAS PARTNERS CONSTRUCTION CO LLP","PO BOX 1818","DENVER CITY","TX","79323",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201343509349301409","751037480","CHILDREN'S HOME OF LUBBOCK AND FAMILY","2012","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201343509349301409_public.xml","PRINTING","106926","CRAFTSMAN PRINTERS","535 32ND STREET","LUBBOCK","TX","79404",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610439349302191","570778557","COLUMBIA METROPOLITAN CONVENTION","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610439349302191_public.xml","24-HOUR SECURITY","173457","UNITED EVENT SERVICES INC","139 HAMPTON CREST TRAIL","COLUMBIA","SC","29209",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610439349302191","570778557","COLUMBIA METROPOLITAN CONVENTION","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610439349302191_public.xml","TEMP LABOR TO ASSIST WITH OPERATIONS","121937","ACTION LABOR","2111 WAYNE STREET","COLUMBIA","SC","29201",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932829349300128","237045486","SKANEATELES LAKE ASSOCIATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932829349300128_public.xml","MILFOIL PROGRAM","173180","AQUATIC INVASIVES INC","22 MILL ROAD","SKANEATELES","NY","13152",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349301225","237361259","HARVARD MANAGEMENT COMPANY INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349301225_public.xml","INFORMATION SERVICES","3317442","BLOOMBERG LP",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349301225","237361259","HARVARD MANAGEMENT COMPANY INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349301225_public.xml","INFORMATION SERVICES","1776323","THOMSON REUTERS (MARKETS)",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349301225","237361259","HARVARD MANAGEMENT COMPANY INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349301225_public.xml","PROFESSIONAL SERVICES","1676730","PRICEWATERHOUSECOOPERS LLP",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349301225","237361259","HARVARD MANAGEMENT COMPANY INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349301225_public.xml","LEGAL SERVICES","1586038","ROPES & GRAY LLP",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349301225","237361259","HARVARD MANAGEMENT COMPANY INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349301225_public.xml","CONSULTING","1327483","OKITU LTD",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201633559349300113","453071366","Aspinwall Riverfront Park Inc","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201633559349300113_public.xml","See Schedule O","412755","Allegheny Development","306 Eastern Ave","Aspinwall","PA","15215",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201633559349300113","453071366","Aspinwall Riverfront Park Inc","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201633559349300113_public.xml","Design of Park","109243","Environmental Planning & Design","100 Ross Street","Pittsburgh","PA","15219",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201633559349300113","453071366","Aspinwall Riverfront Park Inc","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201633559349300113_public.xml","Park Construction","531566","Eisler Landscapes Inc","1031 New Castle Rd","Prospect","PA","16052",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201433169349305018","411226836","MINNESOTA CABLE COMMUNICATIONS ASSOCIATION INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201433169349305018_public.xml","LEGAL/LEGISLATIVE COUNSEL","102477",NA,"790 S CLEVELAND AVE","ST PAUL","MN","55116","ANTHONY MENDOZA LAW OFFICES",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501189349300705","116076993","International Cargo Gear Bureau Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501189349300705_public.xml","Equipment Certifications/Inspections","136584","Mark L Underhill","8430 Greenbriar Lane","Port Arthur","TX","77642",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042309349302209","566001467","WINSTON-SALEM INDUSTRIES FOR THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042309349302209_public.xml","CONSTRUCTION SERVICES","684679","SHELCO LLC","2359 PERIMETER POINTE PARKWAY","CHARLOTTE","NC","28208",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042309349302209","566001467","WINSTON-SALEM INDUSTRIES FOR THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042309349302209_public.xml","FOOD SERVICES","371333",NA,"7730 NORTH POINT DRIVE","WINSTONSALEM","NC","27106","MICHAEL SMITH",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042309349302209","566001467","WINSTON-SALEM INDUSTRIES FOR THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042309349302209_public.xml","BACKUP POWER SERVICES","344266","ACF STANDBY SYSTEM","9311 SOLAR DR","TAMPA","FL","33619",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042309349302209","566001467","WINSTON-SALEM INDUSTRIES FOR THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042309349302209_public.xml","LEGAL SERVICES","248719","DRINKER BIDDLE & REATH LLP","ONE LOGAN SQUARE","PHILADELPHIA","PA","19103",NA,NA,NA,NA
