"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SH_04_CO_ENTITY_ACT_DESC","SH_04_CO_PROFIT_PCT_ORG","SH_04_CO_PROFIT_PCT_PHYSICIAN","SH_04_CO_ENTITY_NAME_L1","SH_04_CO_PROFIT_PCT_OFF","SH_04_CO_ENTITY_NAME_L1.1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031269349301348","352528741","Vanderbilt University Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031269349301348_public.xml","Own Real Estate Used as Medical Facility","0.49","0.51","Springfield VIP Realty LLC","0.0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349304075","470796875","FAITH REGIONAL HEALTH SERVICES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349304075_public.xml","IMAGING SERVICES","0.25000","0.75000","1 NORTHEAST NE IMAGING CENTER LLC","0.00000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304286","381459362","WILLIAM BEAUMONT HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304286_public.xml","NEPHROLOGY SERVICES","0.55900","0.44100","1 BEAUMONT KIDNEY SPECIALTY SERVICES LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304286","381459362","WILLIAM BEAUMONT HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304286_public.xml","TREATMENT OF KIDNEY STONES","0.10800","0.17700","2 GREATER MICHIGAN LITHOTRIPSY LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304286","381459362","WILLIAM BEAUMONT HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304286_public.xml","RADIATION OF BRAIN TUMORS","0.10370","0.18000","3 GREATER MICHIGAN GAMMA KNIFE LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349305000","570828733","Roper Hospital Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349305000_public.xml","Eye Surgery","0.64650","0.35350","1 Lowcountry Surgery Center (DBA Roper St Francis Eye Surgery)",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022309349302987","810236460","MADISON VALLEY HOSPITAL ASSOCIATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022309349302987_public.xml","MANAGEMENT SERVICES","0.00000","0.00000","1 CYPRESS HEALTHCARE INC","0.00000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349302172","912153073","THE CLEVELAND CLINIC FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349302172_public.xml","SURGICAL SERVICES","0.51000","0.49000","1 AKRON SURGICAL ASSOCIATES LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349302172","912153073","THE CLEVELAND CLINIC FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349302172_public.xml","AMBULATORY SURGERY CENTER","0.70000","0.30000","2 TUSCARAWAS AMBULATORY SURGERY CENTER LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001329349300135","231529076","Riddle Memorial Hospital","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001329349300135_public.xml","Outpatient Surgical Center","0.51","0.39","Riddle Surgical Ctr","0.0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349305627","610445850","St Elizabeth Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923169349305627_public.xml","RENAL DIALYSIS","0.32","0.17","BLUEGRASS DIALYSIS LLC","0.0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041139349300449","580593388","CANDLER HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041139349300449_public.xml","O/P IMAGING SERVICES","0.25000","0.50000","SJCOIS MANAGEMENT",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041139349300449","580593388","CANDLER HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041139349300449_public.xml","ENT SERVICES","0.25000","0.75000","THE LISTENING CENTER",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349300319","951644036","Pasadena Hospital Association Ltd","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349300319_public.xml","OUTPATIENT SURGERY","0.9982","0.0018","HASC(INDIRECT OWNER)",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349300319","951644036","Pasadena Hospital Association Ltd","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349300319_public.xml","OUTPATIENT IMAGING","0.3","0.7","HOPIC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042269349303054","330449527","Grossmont Hospital Corporation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042269349303054_public.xml","JOINT VENTURE-DIAGNOSTIC IMAGING","0.5","0.5","GROSSMONT IMAGING LLC","0.0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313525","943480131","LOUISIANA CHILDREN'S MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313525_public.xml","CLINICAL TRIALS","0.50000","0.50000","1 CRESCENT CITY RESEARCH CONSORTIUM LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313525","943480131","LOUISIANA CHILDREN'S MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313525_public.xml","PHYSICIAN PRACTICE","0.50000","0.50000","2 WEST JEFFERSON INDUSTRIAL MEDICINE LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313525","943480131","LOUISIANA CHILDREN'S MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313525_public.xml","OUTPATIENT IMAGING FACILITY","0.50000","0.50000","3 WEST JEFFERSON CT SCAN LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313525","943480131","LOUISIANA CHILDREN'S MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349313525_public.xml","OUTPATIENT IMAGING FACILITY","0.50000","0.50000","4 WEST JEFFERSON MRI LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349313938","640324402","MAGEE BENEVOLENT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349313938_public.xml","MEDICAL OFFICE RENTAL PROPERTY","0.50000",NA,"1 1 MEDICAL TOWERS AT TUSCAN COURT","0.50000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349304056","741109643","ASCENSION SETON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349304056_public.xml","RADIATION OUTPATIENT TREATMENT PROCEDURE","0.2","0.2","AUSTIN CYBERKNIFE LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349304056","741109643","ASCENSION SETON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349304056_public.xml","OUTPATIENT SURGERY CENTER","0.2","0.2","CEDAR PARK HEALTH SYSTEM LP",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349304056","741109643","ASCENSION SETON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349304056_public.xml","PEDIATRIC AMBULATORY SURGERY CENTER","0.2549","0.259","STRICTLY PEDIATRICS SURGERY CENTER OF CENTRAL TEXAS LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349304056","741109643","ASCENSION SETON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349304056_public.xml","OUTPATIENT CLINIC","0.2","0.2","CTRH LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943089349301089","810232124","ST VINCENT HEALTHCARE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943089349301089_public.xml","PHYSICAL THERAPY","0.33330","0.47410","1 ATHLETIC MEDICINE & PERFORMANCE LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943089349301089","810232124","ST VINCENT HEALTHCARE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943089349301089_public.xml","PHO - ADMINISTRATIVE SERVICES","0.50000","0.50000","2 ROCKY MOUNTAIN HEALTH NETWORK INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943089349301089","810232124","ST VINCENT HEALTHCARE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943089349301089_public.xml","ACCOUNTABLE CARE ORGANIZATION","0.50000","0.50000","3 ROCKY MOUNTAIN ACCOUNTABLE HEALTH NETWORK INC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349303350","930602940","St Charles Health System Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349303350_public.xml","CT, Mammography and Other","0.70000","0.30000","Cascade Medical Imaging LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349303350","930602940","St Charles Health System Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349303350_public.xml","Magnetic Resonance Imaging","0.33300","0.66700","Central Oregon Magnetic Res",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349303350","930602940","St Charles Health System Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349303350_public.xml","Owns & manages a medical bu","0.50000","0.50000","Heart Center of the Cascade",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349303350","930602940","St Charles Health System Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349303350_public.xml","Outpatient surgery","0.50000","0.50000","Cascade SurgiCenter LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349303350","930602940","St Charles Health System Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349303350_public.xml","Administration & Marketing","0.50000","0.50000","Institute of the Cascades L",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349303350","930602940","St Charles Health System Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903109349303350_public.xml","Owns & manages a medical bu","0.50000","0.50000","Cascade Medical Buildings L",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349306260","720423635","OUR LADY OF LOURDES REGIONAL MEDICAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349306260_public.xml","LEASOR OF IMAGING PROP & EQUI","0.36599","0.60404","LOURDES IMAGING DEV","0.02997",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349306260","720423635","OUR LADY OF LOURDES REGIONAL MEDICAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349306260_public.xml","SPECIALTY HOSPITAL","0.6","0.2052","HEART HOSP OF LAFAYE",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349306260","720423635","OUR LADY OF LOURDES REGIONAL MEDICAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349306260_public.xml","SPECIALTY SURGERY CENTER","0.45","0.4981","PARK PLACE SURGICAL","0.0519",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349306260","720423635","OUR LADY OF LOURDES REGIONAL MEDICAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349306260_public.xml","AMBULATORY SURGERY CENTER","0.50833","0.4825","LAFAYETTE SURGICARE",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349302006","952367304","Sharp Chula Vista Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349302006_public.xml","PROVIDER OF OUTPATIENT IMAGING SERVICES","0.5","0.5","SAN DIEGO IMAGING-CHULA VISTA","0.0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724","541547408","SENTARA HOSPITALS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724_public.xml","OUTPATIENT SURGERY CENTER","0.51520","0.48480","1 PRINCESS ANNE AMB SURG MGT",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724","541547408","SENTARA HOSPITALS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724_public.xml","OUTPATIENT SURGERY CENTER","0.56140","0.43860","2 SENTARA OBICI AMB SURG CTR",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724","541547408","SENTARA HOSPITALS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724_public.xml","OUTPATIENT SURGERY CENTER","0.50000","0.50000","3 VA BEACH AMB SURG CTR",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724","541547408","SENTARA HOSPITALS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724_public.xml","EQUIPMENT LEASING","0.50000","0.50000","4 CANCER CENTERS OF VA LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724","541547408","SENTARA HOSPITALS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724_public.xml","REAL ESTATE RENTAL","0.64370","0.35630","5 OBICI REAL EST HOLDINGS LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724","541547408","SENTARA HOSPITALS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724_public.xml","MEDICAL SERVICES","0.13750","0.45000","6 PET INSTITUTE OF HAMPTON ROADS LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724","541547408","SENTARA HOSPITALS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724_public.xml","OUTPATIENT SURGERY CENTER","0.50000","0.50000","7 CAREPLEX ORTHO AMBULATORY SURG CTR",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724","541547408","SENTARA HOSPITALS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943169349302724_public.xml","ORTHO MGT SVCS","0.40000","0.60000","8 ORTHOPAEDIC HOSPITAL MANAGEMENT LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349302147","381984289","MERCY MEMORIAL HOSPITAL CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349302147_public.xml","PHYSICIAN SERVICES","0.50000","0.31590","1 MONROE SURGICAL CO-MANAGEMENT","0.06310",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943159349301099","821406555","Highmark Health Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943159349301099_public.xml","IP Development","0.39","0.61","Mimicol LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943159349301099","821406555","Highmark Health Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943159349301099_public.xml","ENDOSCOPY Services","0.5","0.5","N Shore Endosco Cent",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943159349301099","821406555","Highmark Health Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943159349301099_public.xml","ENDOSCOPY Services","0.5","0.5","McCand Endosco Cent",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943159349301099","821406555","Highmark Health Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943159349301099_public.xml","Medical Office Building","0.2349","0.7379","WSC Realty Partners",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943159349301099","821406555","Highmark Health Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943159349301099_public.xml","Surgery Center","0.4192","0.5808","S Hills Surg Center",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943159349301099","821406555","Highmark Health Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943159349301099_public.xml","Medical Services","0.39","0.61","Osteophilicity LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041929349301624","470757164","ALEGENT CREIGHTON HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041929349301624_public.xml","AMBULATORY SURGICAL CENTER","0.6037","0.3963","LAKESIDE AMBULATORY SURGICAL CENTER LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041929349301624","470757164","ALEGENT CREIGHTON HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041929349301624_public.xml","AMBULATORY SURGICAL CENTER","0.5337","0.4663","LAKESIDE ENDOSCOPY CENTER LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041929349301624","470757164","ALEGENT CREIGHTON HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041929349301624_public.xml","SPINE HOSPITAL","0.51","0.44","NEBRASKA SPINE LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041929349301624","470757164","ALEGENT CREIGHTON HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041929349301624_public.xml","AMBULATORY SURGICAL CENTER","0.5333","0.4667","BERGAN MERCY SURGICAL CENTER",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349301503","550357050","ST MARY'S MEDICAL CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349301503_public.xml","PROVIDE MRI SCANS","0.49","0.51","HUNTINGTON AREA MRI",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349301503","550357050","ST MARY'S MEDICAL CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349301503_public.xml","OUTPATIENT HEALTH CARE","0.5234","0.4756","THREE GABLES SURGERY",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001279349302120","232421970","NORTHEASTERN PENNSYLVANIA HEALTH CORP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001279349302120_public.xml","MEDICAL OFFICE SPACE RENTAL","0.43780","0.00000","1 BELTWAY HEALTH LP","0.00000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349310178","370661223","METHODIST MEDICAL CENTER OF ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349310178_public.xml","ORTHOPEDIC SERVICE LINE MANAGEMENT","0.20000","0.72000","1 METHODIST MEDICAL CENTER OF IL ORTHOPEDIC CO-MANAGEMENT COMPANY LLC","0.08000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021849349300607","710644637","HOWARD MEMORIAL HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021849349300607_public.xml","HOME HEALTH","0.33000",NA,"SOUTHWEST ARKANSAS HOMECARELL",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031929349301643","470379836","Saint Elizabeth Regional Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031929349301643_public.xml","ONCOLOGY EQUIPMENT","0.5376","0.3226","LINCOLN CK LEASING LLC","0.0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922119349301047","820207116","Bonner General Hospital Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922119349301047_public.xml","Operation of medical office building","0.50000","0.50000","1 Pinegrove Medical Bldg LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031979349302518","520795508","APPALACHIAN REGIONAL HEALTHCARE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031979349302518_public.xml","CONDO OWNER","0.39600","0.60400","1 ARH REGIONAL MEDICAL CENTER PROFESSIONAL OFFICE BUILDING CO-OWNERS COUNCI",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031979349302518","520795508","APPALACHIAN REGIONAL HEALTHCARE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031979349302518_public.xml","CONDO OWNER","0.28130","0.71870","2 WHITESBURG PHYSICIAN OFFICE BUILDING LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031979349304543","720408970","ST FRANCIS MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031979349304543_public.xml","MEDICAL SERVICES","0.5","0.3748","P&S SURGICAL HOSPITA","0.0389",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001789349300025","731008550","Duncan Regional Hospital Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001789349300025_public.xml","IMAGING CENTER","0.8","0.18","DRH IMAGING LLC","0.02",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001789349300025","731008550","Duncan Regional Hospital Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001789349300025_public.xml","REAL ESTATE","0.4175","0.42802","DUNCAN REALTY","0.15448",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349304112","362170866","THE INGALLS MEMORIAL HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021979349304112_public.xml",NA,NA,NA,"NONE",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032269349300813","390286215","FORT HEALTHCARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032269349300813_public.xml","RENTAL OF MEDICAL BUILDINGS","0.20000","0.25000","1 MEDICAL HEALTH BUILDING GROUP",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304706","381405141","OAKWOOD HEALTHCARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304706_public.xml","REDUCE HEALTHCARE COSTS","0.49000","0.50000","1 OAKWOOD ACCOUNTABLE CARE","0.00580",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304706","381405141","OAKWOOD HEALTHCARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349304706_public.xml","AND MANAGE POPULATION WELL",NA,NA,"2 ORGANIZATION LLC",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021969349304042","941156276","FRESNO COMMUNITY HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021969349304042_public.xml","MEDICAL IMAGING","0.50000","0.50000","1 CA IMAGING INSTITUTE LLC","0.00000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021969349304042","941156276","FRESNO COMMUNITY HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021969349304042_public.xml","PROPERTY MANAGEMENT","0.50000","0.50000","2 AMI REALTY PARTNERS LP","0.00000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349315563","742225672","METROPLEX ADVENTIST HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349315563_public.xml","REAL ESTATE RENTAL","0.60800","0.22600","1 CLEAR CREEK MOB LTD","0.00000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349304778","160835446","IRA DAVENPORT MEMORIAL HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349304778_public.xml","ADMINISTRATION & CONSULTING","0","0","ARNOT OGDEN MEDICAL CENTER","0",NA
