"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SA_01_PCSTAT_ORG_EIN","SA_01_PCSTAT_ORG_TYPE","SA_01_PCSTAT_ORG_DOC_LISTED_X","SA_01_PCSTAT_ORG_AMT_SUPPORT","SA_01_PCSTAT_ORG_AMT_OTH","SA_01_PCSTAT_ORG_NAME_L1","SA_01_PCSTAT_ORG_NAME_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901059349201210","597232669","OLIVER IRR TRUST FOR THE BENEFIT OF THE","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901059349201210_public.xml","731118314","1","false","0","0","FIRST PRESB CHURCH OF SALLISAW OK",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041359349300824","566044358","AUBREY LEE BROOKS FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041359349300824_public.xml","566000756","2","1","331817","0","NC STATE UNIVERSITY",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041359349300824","566044358","AUBREY LEE BROOKS FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041359349300824_public.xml","566001393","2","1","442622","0","UNC-CHAPEL HILL",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041359349300824","566044358","AUBREY LEE BROOKS FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041359349300824_public.xml","566001468","2","1","188226","0","UNC-GREENSBORO",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349301440","264633917","WILLIAM R KENAN JR ENDOWMENT FUND FOR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349301440_public.xml","561336200","2","1","60395","0","THE PIEDMONT SCHOOL",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943129349303529","522019909","BROWNLOW BYRON HOME INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943129349303529_public.xml","521184960","1","1","119823","0","THE JOSEPH RICHEY HOUSE INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349315891","850358453","ALBUQUERQUE HISPANO CHAMBER OF COMMERCE FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349315891_public.xml","850240852","9","true","156113","0","ALBUQUERQUE HISPANO CHAMBER",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","066026012","10","0","3000","0","CT HISTORICAL SOCIETY",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","136227441","10","0","800","0","MT GULIAN SOCIETY",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","060699245","10","0","1000","0","WEBB-DEANE-STEPHENS MUSEUM",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","066068708","10","0","1300","0","SONS OF THE AMERICAN REVOLUTION",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","066076244","10","0","2000","0","KEELER TAVERN MUSEUM",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","237073820","10","0","1000","0","AVERY MEMORIAL ASSOCIATION",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","066038886","10","0","3500","0","CT DAUGHTERS OF THE AMERICAN REVOLUTION",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","061262046","10","0","1500","0","SECOND CONTINENTAL LIGHT DRAGOONS",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","061407133","10","0","1180","0","SAMUEL HUNTINGTON HOMESTEAD",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","060789151","10","0","1000","0","CONNECTICUT LANDMARKS",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","222823727","10","0","600","0","ANCIENT BURYING GROUND ASSOCIATION",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","061429642","10","0","2000","0","FORT GRISWOLD BATTLEFIELD STATE PARK INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","060646762","10","0","500","0","NEW HAVEN MUSEUM",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","042104757","10","0","50000","0","NEW ENGLAND HISTORIC GENEALOGICAL SOCIETY",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139","066047355","SOCIETY OF THE CINCINNATI IN THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941919349300139_public.xml","060653111","10","0","2000","0","WADSWORTH ATHENEUM MUSEUM OF ART",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349312385","112833588","Brooklyn Hospital Radiology PC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903189349312385_public.xml","111630755","3","true","0","0","THE BROOKLYN HOSPITAL CENTER",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349300648","043159969","Milford Regional Physician Group Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349300648_public.xml","042103602","3","1","0","0","Milford Regional Medical Center",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941339349204549","236257527","ST PAUL'S LUTHERAN CHURCH TRUSTEE UA","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941339349204549_public.xml","236257527","1","true","2579","0","St Paul's Lutheran Church",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302053","752896138","MedHealth","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349302053_public.xml","750800661","3","true","0","142660695","METHODIST HOSPITALS OF DALLAS",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202043289349200304","208403219","ALABAMA ACADEMY OF RADIOLOGY FOUNDATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202043289349200304_public.xml","630702785","1","1","0","0","ALABAMA ACADEMY OF RADIOLOGY",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923469349200717","823485256","LISTEN AND TALK FOUNDATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923469349200717_public.xml","911718129","7","1","0","0","Listen and Talk",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922979349300227","161536000","UWGR HOLDING COMPANY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922979349300227_public.xml","161015782","7","1","0","0","UNITED WAY OF GREATER ROCHESTER INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040579349200919","832958108","ALMA QALICB II INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040579349200919_public.xml","275413709","6","1","0","0","ALMA DEL MAR CHARTER SCHOOL",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021479349200547","311017994","EMERSON & EVELYN EVANS & SONS FOUNDATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021479349200547_public.xml","314379537","2","1","3223","0","SCHOOL OF NURSING UNIVERSITY OF RIO GRANDE",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349202222","610973984","BETTER BUSINESS BUREAU CONSUMER","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349202222_public.xml","610417092","10","1","0","0","BETTER BUSINESS BUREAU",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943109349200919","710927477","Sechrist School Parent Teacher Organization","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943109349200919_public.xml","860593041","2","true","54644","0","Sechrist Elementary School",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041929349302704","770639836","FMAAA FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041929349302704_public.xml","942663924","6","1","130585","0","FRESNO-MADERA AREA AGENCY ON AGING",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932329349300543","710255776","ENDEAVOR FOUNDATION CHARITABLE SUPPORT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932329349300543_public.xml","311682365","10","1","789524","0","ENDEAVOR FOUNDATION",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349207425","134120014","Northern Services Group Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349207425_public.xml","133070759","10","true","0","0","NORTHERN METROPOLITAN INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349207425","134120014","Northern Services Group Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349207425_public.xml","133623600","10","true","0","0","NORTHERN MANOR MULTICARE CENTER INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349207425","134120014","Northern Services Group Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349207425_public.xml","133832251","10","true","0","0","NORTHERN RIVERVIEW HEALTH CARE CENTER",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349207425","134120014","Northern Services Group Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349207425_public.xml","133935070","10","true","0","0","FOUNTAINVIEW AT COLLEGE ROAD INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349207425","134120014","Northern Services Group Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349207425_public.xml","133976617","10","true","0","0","ASSISTED LIVING AT NORTHERN RIVERVIEW",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012279349302086","581331514","DALTON-WHITFIELD COUNTY HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012279349302086_public.xml","581519911","3","1","0","0","HAMILTON MEDICAL CENTER INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931069349300228","646023591","4-H CLUB FOUNDATION OF MISSISSIPPI INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931069349300228_public.xml","646000819","5","0","0","0","MSU CO-OP EXTENSION SERVICE",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349303590","237236106","Monroe County Auxiliary Police Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349303590_public.xml","351732462","6","true","0","0","Monroe County Sheriff's Department",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011049349300641","746050081","TEXAS INTERSCHOLASTIC LEAGUE FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011049349300641_public.xml","746000203","2","0","125000","0","UNIVERSITY OF TEXAS AUSTIN",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021409349300002","043217458","CITY ON A HILL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021409349300002_public.xml","043283025","6","1","245000","0","CITY ON A HILL CHARTER PUBLIC SCHOOL CIRCUIT STREET",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021409349300002","043217458","CITY ON A HILL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021409349300002_public.xml","462299653","6","1","109961","0","CITY ON A HILL CHARTER PUBLIC SCHOOL DUDLEY SQUARE",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021409349300002","043217458","CITY ON A HILL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021409349300002_public.xml","462316505","6","1","785253","0","CITY ON A HILL CHARTER PUBLIC SCHOOL NEW BEDFORD",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042309349301509","611304888","INTELLIGENT CHANGE INITIATIVES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202042309349301509_public.xml","611135362","7","1","1905","0","KENTUCKY SCIENCE AND TECHNOLOGY CORPORATION",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349313924","912135595","Simi Valley Hospital Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349313924_public.xml","956064971","1","true","55384","0","Simi Valley Hosp & Health Care Svcs",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349313924","912135595","Simi Valley Hospital Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349313924_public.xml","953867863","1","true","0","0","Western Health Resources",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349304553","362169138","THE CHICAGO HOME FOR INCURABLES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349304553_public.xml","362177139","3","1","866597","0","UNIVERSITY OF CHICAGO",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931149349301023","742124519","The Hospice at the Texas Medical Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931149349301023_public.xml","742092951","7","true","0","0","Houston Hospice",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349302154","271270353","MAINE DENTAL ASSOCIATION CHARITABLE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349302154_public.xml","016019308","7","true","0","0","MAINE DENTAL ASSOCIATION","MAINE DENTAL ASSOCIATION"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349302972","756731995","MEAD SPL SITE CUSTODIAL TRUST","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349302972_public.xml","916001063","6","1","0","0","STATE OF WASHINGTON DEPARTMENT OF ECOLOGY",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349302972","756731995","MEAD SPL SITE CUSTODIAL TRUST","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349302972_public.xml","311643748","6","1","0","0","ENVIRONMENT PROTECTION AGENCY",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922839349300422","356043931","ROTARY FOUNDATION OF INDIANAPOLIS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922839349300422_public.xml","350624130","10","1","67000","0","ROTARY CLUB OF INDIANAPOLIS INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349201180","571099324","Rotary Club of Beaufort Endowment","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349201180_public.xml","576025772","10","true","3906","0","Beaufort Rotary Club",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903159349302500","270134585","TUCSON PARKS FOUNDATION ENDOWMENT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903159349302500_public.xml","860462825","7","1","7500","0","TUCSON PARKS FOUNDATION",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349311662","611727426","GEORGE WEYERHAEUSER PACIFIC RIM BONSAI","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349311662_public.xml","911007459","7","1","520900","0","GREATER TACOMA COMMUNITY FOUNDATION",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942899349200604","223066411","SOMERSWORTH BUILDING TRADES TRUST","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942899349200604_public.xml","020261657","2","true","0","0","SOMERSWORTH HIGH SCHOOL CAREER TECHNICAL CENTER",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349313791","943330654","GGA CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349313791_public.xml","942514053","10","1","85","0","CHINATOWN COMMUNITY DEVELOPMENT CTR",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349313791","943330654","GGA CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349313791_public.xml","942560179","7","1","0","0","JAPANESE CULTURAL AND COMMUNITY CTR",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032039349300533","046004286","VINCENT MEMORIAL HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032039349300533_public.xml","041564655","3","1","975000","0","MASSACHUSETTS GENERAL HOSPITAL",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349303501","752457047","COMMUNITY HOMES FOR ADULTS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349303501_public.xml","751894451","10","1","392000","0","COMMUNITY HOMES FOR ADULTS INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607","201100962","PROPEL SCHOOLS FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607_public.xml","030483260","2","1","642006","0","PROPEL SCHOOLS INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607","201100962","PROPEL SCHOOLS FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607_public.xml","200602699","2","1","13195","0","PROPEL CHARTER SCHOOL-MCKEESPORT",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607","201100962","PROPEL SCHOOLS FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607_public.xml","200593113","2","1","0","0","PROPEL CHARTER SCHOOL - EAST",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607","201100962","PROPEL SCHOOLS FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607_public.xml","200602743","2","1","1470","0","PROPEL CHARTER SCHOOL-MONTOUR",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607","201100962","PROPEL SCHOOLS FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607_public.xml","263075204","2","1","10563","0","PROPEL CHARTER SCHOOL-SUNRISE",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607","201100962","PROPEL SCHOOLS FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607_public.xml","452345288","2","1","22098","0","PROPEL CHARTER SCHOOL-NORTHSIDE",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607","201100962","PROPEL SCHOOLS FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607_public.xml","455249938","2","1","3268","0","PROPEL CHARTER SCHOOL-PITCAIRN",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607","201100962","PROPEL SCHOOLS FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020439349300607_public.xml","464144158","2","1","405","0","PROPEL CHARTER SCHOOL-HAZELWOOD",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001619349301005","486111813","MAIN LINE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001619349301005_public.xml","480774005","3","true","0","0","HUTCHINSON REGIONAL MEDICAL CENTER INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001619349301005","486111813","MAIN LINE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001619349301005_public.xml","480970362","3","true","0","0","HORIZONS MENTAL HEALTH CENTER INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001619349301005","486111813","MAIN LINE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001619349301005_public.xml","480927101","10","true","0","0","HOSPICE OF RENO COUNTY INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001619349301005","486111813","MAIN LINE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001619349301005_public.xml","481066643","10","true","0","0","LIVING CENTER INC",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349300135","475644961","DOROTHY DAY CAPITAL CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349300135_public.xml","411302487","7","1","11138","0","CATHOLIC CHARITIES OF THE ARCHDIOCESE OF SAINT PAUL AND MINNEAPOLIS",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030429349301528","810417465","FOUNDATION FOR COMMUNITY CARE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030429349301528_public.xml","810233499","3","true","293009","0","SIDNEY HEALTH CENTER","SIDNEY HEALTH CENTER"
