"EIN","TaxPeriod","DLN","FormType","URL","OrganizationName","SubmittedOn","ObjectId","LastUpdated","TaxYear"
275268256,201812,93493134046579,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349304657_public.xml","JOSEPH J THEINERT MEMORIAL FUND INC","2019-07-12",201921349349304672,"2019-08-15T15:27:32",2018
320060982,201812,93493130004379,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349300437_public.xml","JOHN 316 MINISTRIES INC","2019-06-21",201921309349300448,"2019-07-23T17:24:36",2018
201527996,201812,93493135072589,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349307258_public.xml","LEXINGTON CONCOURS INC","2019-06-28",201931359349307264,"2019-07-23T17:24:36",2018
596122315,201812,93493131006479,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921319349300647_public.xml","MORTON F PLANT HOSPITAL TUA","2019-07-12",201921319349300640,"2019-08-15T15:27:32",2018
465421913,201812,93493134074129,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349307412_public.xml","AITEC GIVES BACK FOUNDATION","2019-07-12",201921349349307424,"2019-08-15T15:27:32",2018
716124924,201812,93493135084039,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349308403_public.xml","JUDD HILL FOUNDATION TRUST","2019-07-12",201931359349308416,"2019-08-15T15:27:32",2018
376039180,201812,93493129021449,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302144_public.xml","ALTON MEMORIAL HOSPITAL - ENDOWMENT FUND","2019-06-27",201941299349302144,"2019-07-23T17:24:36",2018
743143079,201812,93493126014289,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931269349301428_public.xml","CHINESE AMERICAN SENIOR SERVICES ASSOCIATION INC","2019-06-21",201931269349301440,"2019-07-23T17:24:36",2018
363357241,201812,93493133033309,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303330_public.xml","NEBRASKA LAWYERS TRUST ACCOUNT FOUNDATION","2019-07-05",201901339349303328,"2019-07-23T17:24:36",2018
50468528,201812,93493134011819,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349301181_public.xml","ST PAUL EVANGELICAL LUTHERAN CEMETERY INC CO ROBERT JACOB","2019-07-19",201911349349301184,"2019-08-15T15:27:32",2018
208747259,201812,93493134048519,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349304851_public.xml","TIM GRIFFITH MEMORIAL FOUNDATION","2019-07-19",201911349349304864,"2019-08-15T15:27:32",2018
541866386,201812,93493134008069,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349300806_public.xml","SOUTHEAST DAIRY FARMERS ASSOCIATION INC CO MARYLAND AND VIRGINIA MILK PRODUCERS","2019-07-19",201911349349300800,"2019-08-15T15:27:32",2018
236390935,201812,93493129020849,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302084_public.xml","PENNSYLVANIA ALLERGY AND ASTHMA ASSOCIATION","2019-06-27",201941299349302080,"2019-07-23T17:24:36",2018
274374397,201812,93493129019849,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349301984_public.xml","KEARNEY FARM EXPO INC","2019-06-27",201941299349301984,"2019-07-23T17:24:36",2018
366127312,201812,93493148004009,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901489349300400_public.xml","CHICAGO JAPANESE AMERICAN CITIZENS","2019-06-15",201901489349300416,"2019-07-23T17:24:36",2018
621325948,201812,93493133015859,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349301585_public.xml","CHURCH MUSIC PUBLISHERS ASSOCIATION","2019-07-12",201901339349301600,"2019-07-23T17:24:36",2018
237416298,201812,93493099007379,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920999349300737_public.xml","UNITED STATES TENNIS ASSOCIATION MISSOURI VALLEY SECTION","2019-06-27",201920999349300736,"2019-07-23T17:24:36",2018
751533001,201812,93493129027249,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302724_public.xml","SLAVONIC BENEVOLENT ORDER STATE TEXAS 180","2019-06-27",201941299349302720,"2019-07-23T17:24:36",2018
461944634,201812,93493129002299,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349300229_public.xml","LIVING THREADS","2019-06-20",201941299349300224,"2019-07-23T17:24:36",2018
464085355,201812,93493135023219,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349302321_public.xml","BELT OF TRUTH MINISTRIES INC","2019-06-21",201911359349302336,"2019-07-23T17:24:36",2018
431201653,201812,93493150012089,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931509349301208_public.xml","NAMI","2019-06-21",201931509349301216,"2019-07-23T17:24:36",2018
383499619,201812,93493135023869,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349302386_public.xml","MEDICAL EDUCATION FOUNDATION OF THE AMERICAN COLLEGE OF OSTEOPATHIC OBS","2019-06-21",201911359349302400,"2019-07-23T17:24:36",2018
223946421,201812,93493133068459,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349306845_public.xml","SIOUX EMPIRE HOME BUILDERS CARE FOUNDATION","2019-07-11",201901339349306848,"2019-07-23T17:24:36",2018
200639597,201812,93493135058989,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349305898_public.xml","KINGSWOOD SENIOR LIVING COMMUNITY FOUNDATION","2019-07-11",201931359349305888,"2019-07-23T17:24:36",2018
61180038,201812,93493150006439,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931509349300643_public.xml","PROJECT EXCEL INC","2019-06-21",201931509349300640,"2019-07-23T17:24:36",2018
273411977,201812,93493133049609,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349304960_public.xml","FRIENDS OF MITCHELL PARK INC","2019-06-28",201901339349304960,"2019-07-23T17:24:36",2018
850116950,201812,93493134021969,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349302196_public.xml","NEW MEXICO LEGAL AID INC","2019-07-19",201911349349302208,"2019-08-15T15:27:32",2018
311038456,201812,93493130010579,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349301057_public.xml","NORTHWEST CHRISTIAN CHURCH FOUNDATI","2019-07-05",201921309349301056,"2019-07-23T17:24:36",2018
822822000,201812,93493135073939,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349307393_public.xml","SPECIAL JURISDICTION OF THE ARMED FORCES AND CHAPLAINCY","2019-06-21",201931359349307392,"2019-07-23T17:24:36",2018
454337991,201812,93493135028539,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349302853_public.xml","PARIS GREYHOUND FOOTBALL FOUNDATION INC","2019-06-21",201931359349302848,"2019-07-23T17:24:36",2018
582052894,201812,93493133030309,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303030_public.xml","100 BLACK MEN OF NORTH METRO ATLANTA INC","2019-06-21",201901339349303040,"2019-07-23T17:24:36",2018
953829235,201812,93493130053079,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349305307_public.xml","GURUDWARA SINGH SABHA BUENA PARK INC","2019-06-28",201921309349305312,"2019-07-23T17:24:36",2018
205705242,201812,93493134095319,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349309531_public.xml","LIVING WELL FOUNDATION","2019-07-12",201911349349309536,"2019-08-15T15:27:32",2018
426064744,201812,93493134009369,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349300936_public.xml","HIGHLAND PERPETUAL MAINTENANCE","2019-07-19",201911349349300928,"2019-08-15T15:27:32",2018
273035295,201812,93493130030979,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349303097_public.xml","DISTRIKT","2019-06-28",201921309349303104,"2019-07-23T17:24:36",2018
421741037,201812,93493133019209,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349301920_public.xml","ANDREW MCDONOUGH B FOUNDATION","2019-06-28",201901339349301920,"2019-07-23T17:24:36",2018
136115214,201812,93493133060709,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349306070_public.xml","ART AND CREATIVE MATERIALS INST INC","2019-07-11",201901339349306080,"2019-07-23T17:24:36",2018
814759389,201812,93493165005229,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921659349300522_public.xml","MUSTAKIS CHARITABLE NETWORK FOUNDATION INC","2019-07-26",201921659349300512,"2019-08-15T15:27:32",2018
200413676,201812,93493165004479,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921659349300447_public.xml","HEALTHWELL FOUNDATION","2019-07-26",201921659349300448,"2019-08-15T15:27:32",2018
271353524,201812,93493130024729,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302472_public.xml","NEW MARTINSVILLE LIBRARY FOUNDATION INC","2019-06-28",201921309349302464,"2019-07-23T17:24:36",2018
310531930,201812,93493130042029,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349304202_public.xml","VETERANS OF FOREIGN WARS 4874","2019-07-11",201921309349304192,"2019-07-23T17:24:36",2018
912073087,201812,93493135037619,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349303761_public.xml","PREECLAMPSIA FOUNDATION INC","2019-06-15",201911359349303776,"2019-07-23T17:24:36",2018
261406687,201812,93493087009119,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910879349300911_public.xml","ARABIAN ENGLISH PERFORMANCE ASSOCIATION INC","2019-06-27",201910879349300896,"2019-07-23T17:24:36",2018
132634120,201812,93493135059519,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349305951_public.xml","RENT STABILIZATION ASSOCIATION OF NYC INC","2019-06-21",201911359349305952,"2019-07-23T17:24:36",2018
410705136,201812,93493135058519,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349305851_public.xml","CENTRAL MINNESOTA CREDIT UNION","2019-06-21",201911359349305856,"2019-07-23T17:24:36",2018
930963284,201812,93493135037819,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349303781_public.xml","OSU FOLK CLUB THRIFT SHOP INC","2019-06-21",201911359349303776,"2019-07-23T17:24:36",2018
236298550,201812,93493096004019,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910969349300401_public.xml","MONTGOMERY COUNTY FOUNDATION","2019-06-27",201910969349300416,"2019-07-23T17:24:36",2018
205079151,201812,93493123010219,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911239349301021_public.xml","CAPITAL MANAGEMENT SERVICES CARE FOUNDATION","2019-06-27",201911239349301024,"2019-07-23T17:24:36",2018
221487356,201812,93493130000179,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349300017_public.xml","PRESBYTERIAN CAMPS AND CONFERENCES INC","2019-06-21",201921309349300032,"2019-07-23T17:24:36",2018
464309387,201812,93493133020109,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302010_public.xml","USHER 1F COLLABORATIVE INC","2019-06-28",201901339349302016,"2019-07-23T17:24:36",2018
753115166,201812,93493133020059,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302005_public.xml","EDUCATION FOUNDATION FOR OC SCHOOLS CO SCHOOLSFIRST FEDERAL CREDIT UNION","2019-06-28",201901339349302016,"2019-07-23T17:24:36",2018
352232375,201812,93493135036089,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349303608_public.xml","WAUNAKEE COMMUNITY FOUNDATION INC","2019-07-05",201931359349303616,"2019-07-23T17:24:36",2018
363532637,201812,93493135036489,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349303648_public.xml","SOCIETY FOR PEDIATRIC ANESTHESIA","2019-07-05",201931359349303648,"2019-07-23T17:24:36",2018
202029170,201812,93493170010029,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921709349301002_public.xml","WHITE RIBBON ALLIANCE FOR SAFE MOTHERHOOD INC","2019-07-26",201921709349300992,"2019-08-15T15:27:32",2018
742385213,201812,93493170007429,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921709349300742_public.xml","ESTES VALLEY LIBRARY FRIENDS AND FOUNDATION INC","2019-07-26",201921709349300736,"2019-08-15T15:27:32",2018
472000182,201812,93493170007379,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921709349300737_public.xml","CENTER FOR CURIOSITY INC","2019-07-26",201921709349300736,"2019-08-15T15:27:32",2018
474842422,201812,93493135014469,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349301446_public.xml","M3 INSURANCE FOUNDATION INC","2019-06-15",201911359349301440,"2019-07-23T17:24:36",2018
201026041,201812,93493135014709,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901359349301470_public.xml","ELSEWHERE INC","2019-07-26",201901359349301472,"2019-08-15T15:27:32",2018
223898436,201812,93493170007029,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921709349300702_public.xml","HURON-CLINTON METROPARKS FOUNDATION","2019-07-26",201921709349300704,"2019-08-15T15:27:32",2018
470957872,201812,93493170006029,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921709349300602_public.xml","HCA HOPE FUND","2019-07-26",201921709349300608,"2019-08-15T15:27:32",2018
953222295,201903,93493150013059,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901509349301305_public.xml","LOS ANGELES CHILD DEVELOPMENT CENTER","2019-07-26",201901509349301312,"2019-08-15T15:27:32",2018
341574291,201812,93493149007309,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901499349300730_public.xml","RONALD MCDONALD HOUSE CHARITIES OF NORTHEASTERN OHIO INC","2019-07-26",201901499349300736,"2019-08-15T15:27:32",2018
376264615,201812,93493131011009,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901319349301100_public.xml","ANNA FOX KENNEDY TRUST","2019-06-21",201901319349301088,"2019-07-23T17:24:36",2018
436215715,201812,93493133021359,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349302135_public.xml","RURAL PARISH WORKERS OF CHRIST THE KING","2019-06-28",201901339349302144,"2019-07-23T17:24:36",2018
204468893,201812,93493171001069,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911719349300106_public.xml","HEART GALLERY OF NEW MEXICO FOUNDATION","2019-07-26",201911719349300096,"2019-08-15T15:27:32",2018
596001191,201812,93493135014069,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349301406_public.xml","GOSPEL VOLUNTEERS INC","2019-06-15",201911359349301408,"2019-07-23T17:24:36",2018
26184974,201812,93493135062619,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349306261_public.xml","JOSEPH AND LORRAINE STOTLAND CHARITABLE TRUST","2019-06-15",201911359349306272,"2019-07-23T17:24:36",2018
814698762,201812,93493129016649,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349301664_public.xml","WILEY HICKS JR ROPING FOUNDATION","2019-06-20",201941299349301664,"2019-07-23T17:24:36",2018
743099465,201812,93493165006339,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349300633_public.xml","POLARIS INSTITUTE USA","2019-07-26",201931659349300640,"2019-08-15T15:27:32",2018
311692755,201812,93493165011579,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921659349301157_public.xml","COLUMBUS METROPOLITAN LIBRARY FOUNDATION","2019-07-26",201921659349301152,"2019-08-15T15:27:32",2018
351964943,201903,93493169008339,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931699349300833_public.xml","MID AMERICAN DISTRICT HOCKEY INC","2019-07-26",201931699349300832,"2019-08-15T15:27:32",2018
561647986,201812,93493135088639,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349308863_public.xml","FOUNDATION FOR GOOD BUSINESS","2019-07-19",201931359349308864,"2019-08-15T15:27:32",2018
823075908,201812,93493168003079,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349300307_public.xml","HARI SMRUTI INTERNATIONAL INC","2019-07-26",201921689349300320,"2019-08-15T15:27:32",2018
470794692,201902,93493168010829,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349301082_public.xml","LINCOLN INDEPENDENT BUSINESS ASSOCIATION FOUNDATION","2019-07-26",201921689349301088,"2019-08-15T15:27:32",2018
800179894,201812,93493130016379,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349301637_public.xml","GREEN DRAGON FOUNDATION","2019-07-08",201921309349301632,"2019-07-23T17:24:36",2018
730792884,201812,93493161003499,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941619349300349_public.xml","IRON WORKERS LOCAL UNION NO 584 JOINT APPRENTICESHIP AND TRAINING FUND","2019-07-26",201941619349300352,"2019-08-15T15:27:32",2018
841585625,201903,93493165012179,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921659349301217_public.xml","WESTERN STOCK SHOW ASSOCIATION SCHOLARSHIP TRUST","2019-07-26",201921659349301216,"2019-08-15T15:27:32",2018
461884981,201812,93493165011679,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921659349301167_public.xml","RACING FOR ORPHANS WITH DOWN SYNDRO","2019-07-26",201921659349301152,"2019-08-15T15:27:32",2018
841593046,201812,93493165000239,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931659349300023_public.xml","SOUTHWEST ENERGY EFFICIENCY PROJECT","2019-07-26",201931659349300032,"2019-08-15T15:27:32",2018
382485700,201812,93493170005139,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931709349300513_public.xml","TRI-HOSPITAL EMERGENCY MEDICAL SERVICES","2019-07-26",201931709349300512,"2019-08-15T15:27:32",2018
753128977,201812,93493168000029,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349300002_public.xml","HELPING HANDS OF POTSDAM INC","2019-07-26",201921689349300000,"2019-08-15T15:27:32",2018
43673104,201812,93493170000179,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921709349300017_public.xml","PHELAN-MCDERMID SYNDROME FOUNDATION INC","2019-07-26",201921709349300032,"2019-08-15T15:27:32",2018
550523780,201812,93493135050289,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349305028_public.xml","WEST VIRGINIA HIGHLANDS CONSERVANCY INC","2019-06-21",201931359349305024,"2019-07-23T17:24:36",2018
756431475,201812,93493130044379,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349304437_public.xml","ELIZABETH BRISCOE CHARITABLE FBO FIRST CHRISTIAN CHURCH","2019-07-05",201921309349304448,"2019-07-23T17:24:36",2018
390808491,201812,93493169004379,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921699349300437_public.xml","GOODWILL INDUSTRIES OF SOUTHEASTERN WISCONSIN INC","2019-07-26",201921699349300448,"2019-08-15T15:27:32",2018
382785495,201901,93493169002279,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921699349300227_public.xml","FESTIVAL OF TREES INC","2019-07-26",201921699349300224,"2019-08-15T15:27:32",2018
364244842,201812,93493099002089,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930999349300208_public.xml","INTL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 21","2019-06-20",201930999349300224,"2019-07-23T17:24:36",2018
591581805,201812,93493170010319,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911709349301031_public.xml","DAYTONA STATE COLLEGE FOUNDATION INC","2019-07-26",201911709349301024,"2019-08-15T15:27:32",2018
550882734,201812,93493166003029,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921669349300302_public.xml","FRIENDS FOR LIFE FOUNDATION INC FFL","2019-07-26",201921669349300288,"2019-08-15T15:27:32",2018
451498743,201812,93493133064989,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349306498_public.xml","LOAVES AND FISHES FOOD PANTRY INC","2019-07-12",201931339349306496,"2019-08-15T15:27:32",2018
160716060,201812,93493135025419,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349302541_public.xml","YATES COUNTY CHAMBER OF COMMERCEINC","2019-06-21",201911359349302528,"2019-07-23T17:24:36",2018
616128446,201812,93493134028979,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921349349302897_public.xml","LOUISE MARSHALL TR UW FBO CABBAGE PATCH SETTLEMENT HOUSE INC","2019-07-19",201921349349302912,"2019-08-15T15:27:32",2018
463384976,201812,93493129029599,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302959_public.xml","SABRINA MEMORIAL FOUNDATION INC","2019-06-27",201941299349302944,"2019-07-23T17:24:36",2018
132943020,201812,93493123001389,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931239349300138_public.xml","PHILANTHROPY ROUNDTABLE","2019-06-27",201931239349300128,"2019-07-23T17:24:36",2018
911641242,201812,93493106010039,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931069349301003_public.xml","SEASHARE","2019-06-27",201931069349300992,"2019-07-23T17:24:36",2018
356692906,201812,93493130022729,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302272_public.xml","LEONA MARY BEHRENT CHARITABLE TRUST FIRST FINANCIAL BANK","2019-07-11",201921309349302272,"2019-07-23T17:24:36",2018
412161294,201812,93493133033659,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303365_public.xml","ASSOCIATION OF INSURANCE AND REINS RUN-OFF COS INC","2019-07-11",201901339349303360,"2019-07-23T17:24:36",2018
480906271,201812,93493124003129,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921249349300312_public.xml","ATWOOD SECOND CENTURY","2019-06-27",201921249349300320,"2019-07-23T17:24:36",2018
470874376,201812,93493129026599,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941299349302659_public.xml","JEWISH COMMUNITY FOUNDATION OF GREATER PHOENIX","2019-06-27",201941299349302656,"2019-07-23T17:24:36",2018
274726130,201812,93493149010839,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931499349301083_public.xml","CABELAS OUTDOOR FUND","2019-06-27",201931499349301088,"2019-07-23T17:24:36",2018
412000075,201812,93493135013439,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349301343_public.xml","NATIONAL ASSOCIATION OF TOBACCO","2019-07-12",201931359349301344,"2019-07-23T17:24:36",2018
576029524,201812,93493130020729,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302072_public.xml","TRUST UW OF HC GRAHAM","2019-07-12",201921309349302080,"2019-07-23T17:24:36",2018
222774533,201812,93493130021079,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921309349302107_public.xml","HENRY E AND NANCY H BARTELS TRUST FBO CORNELL UNIVERSITY","2019-07-12",201921309349302112,"2019-07-23T17:24:36",2018
202630094,201812,93493135056669,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349305666_public.xml","KEREN BORUCH YITZCHOK FOUNDATION","2019-06-21",201911359349305664,"2019-07-23T17:24:36",2018
341349320,201812,93493135010389,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349301038_public.xml","ELYRIA CATHOLIC EDUCATIONAL ENDOWMENT FOUNDATION","2019-07-05",201931359349301024,"2019-07-23T17:24:36",2018
362414931,201812,93493150012559,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901509349301255_public.xml","THREE RIVERS MANUFACTURERS ASSOCIATION","2019-07-26",201901509349301248,"2019-08-15T15:27:32",2018
132822294,201812,93493150007059,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901509349300705_public.xml","COUNCIL FOR INTERIOR DESIGN QUALIFICATION INC","2019-07-26",201901509349300704,"2019-08-15T15:27:32",2018
311532761,201812,93493171007429,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921719349300742_public.xml","SILICON VALLEY TAX DIRECTORS GROUP","2019-07-26",201921719349300736,"2019-08-15T15:27:32",2018
562158494,201812,93493169007479,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921699349300747_public.xml","NC FOUNDATION FOR SOIL AND WATER CONSERVATION INC","2019-07-26",201921699349300736,"2019-08-15T15:27:32",2018
264657024,201812,93493161004399,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941619349300439_public.xml","ROCKIN APPALACHIAN MOM PROJEC","2019-07-26",201941619349300448,"2019-08-15T15:27:32",2018
946092487,201812,93493113004419,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911139349300441_public.xml","BERKELEY JAPANESE AMERICAN CITIZENS LEAGUE","2019-06-15",201911139349300448,"2019-07-23T17:24:36",2018
421205017,201812,93493121010149,"990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941219349301014_public.xml","IOWA MENNONITE CROWDED CLOSET","2019-06-15",201941219349301024,"2019-07-23T17:24:36",2018
