"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SD_07_INVEST_SEC_OTH_DESC","SD_07_INVEST_SEC_DERIVATIVE_BV","SD_07_INVEST_SEC_DERIVATIVE_MOV","SD_07_INVEST_SEC_DERIVATIVE_BV.1","SD_07_INVEST_SEC_DERIVATIVE_MOV.1","SD_07_INVEST_SEC_DERIVATIVE_BV.2","SD_07_INVEST_SEC_DERIVATIVE_MOV.2","ArtPublicExhibitionAmountsGrp","HeldWorksArtGrp","PrmnntEndowmentBalanceEOYPct","EndowmentsHeldUnrelatedOrgInd","EndowmentsHeldRelatedOrgInd","LandGrp","BuildingsGrp","LeaseholdImprovementsGrp","EquipmentGrp","OtherLandBuildingsGrp","FinancialDerivativesGrp","CloselyHeldEquityInterestsGrp","TotalBookValueSecuritiesAmt","FederalIncomeTaxLiabilityAmt","TotalLiabilityAmt","FootnoteTextInd","CollectionUsedPubExhibitionInd","SolicitedAssetsSaleInd","CYMinus3YrEndwmtFundGrp","CYMinus4YrEndwmtFundGrp","TermEndowmentBalanceEOYPct","TotalBookValueLandBuildingsAmt","AgentTrusteeEtcInd","InclEscrowCustodialAcctLiabInd","BoardDesignatedBalanceEOYPct","TotalRevEtcAuditedFinclStmtAmt","NetUnrealizedGainsInvstAmt","OtherRevenueAmt","RevenueNotReportedAmt","RevenueSubtotalAmt","OtherRevenuesNotIncludedAmt","RevenueNotReportedFinclStmtAmt","TotalRevenuePerForm990Amt","TotExpnsEtcAuditedFinclStmtAmt","ExpensesSubtotalAmt","InvestmentExpensesNotIncld2Amt","ExpensesNotRptFinclStmtAmt","TotalExpensesPerForm990Amt","InvestmentExpensesNotIncldAmt","DonatedServicesAndUseFcltsAmt","DonatedServicesUseFcltsAmt","OtherExpensesIncludedAmt","ExpensesNotReportedAmt"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414","510172429","UNITED JEWISH APPEAL-FEDERATION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414_public.xml","PRIVATE EQUITY/REAL-ESTATE","127512000","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414","510172429","UNITED JEWISH APPEAL-FEDERATION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414_public.xml","INTEREST IN RELATED ORGANIZATIONS","51435000","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414","510172429","UNITED JEWISH APPEAL-FEDERATION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414_public.xml","NON-PUBLIC EQUITIES","76473000","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414","510172429","UNITED JEWISH APPEAL-FEDERATION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414_public.xml","STATE OF ISRAEL BONDS","13429000","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414","510172429","UNITED JEWISH APPEAL-FEDERATION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414_public.xml","PRIVATE CREDIT INVESTMENT","11523000","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414","510172429","UNITED JEWISH APPEAL-FEDERATION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414_public.xml","PRIVATE COMPANIES","617000","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414","510172429","UNITED JEWISH APPEAL-FEDERATION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349300414_public.xml","INTEREST IN OIL AND GAS PROPERTIES","1000","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300945","043024278","MERRIMACK VALLEY HOSPICE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002309349300945_public.xml","ASSETS LIMITED AS TO USE","5349906","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001099349300200","931294467","PORTLAND AGILITY CLUB","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001099349300200_public.xml","Financial derivatives and other financial products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001099349300200","931294467","PORTLAND AGILITY CLUB","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001099349300200_public.xml","Closely-held equity interests",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010149349301466","760387411","HIGHLANDS LITTLE LEAGUE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010149349301466_public.xml","Financial derivatives and other financial products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010149349301466","760387411","HIGHLANDS LITTLE LEAGUE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010149349301466_public.xml","Closely-held equity interests",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911909349300201","382986800","ACI FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911909349300201_public.xml","CERTIFICATES OF DEPOSIT","881088","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912669349300536","042104756","NEW ENGLAND ANTI-VIVISECTION SOCIETY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912669349300536_public.xml","MONEY MARKET FUNDS","666024","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349309842","546053662","NATIONAL SPORTING LIBRARY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349309842_public.xml","EQUITY SECURITIES","3055172","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349309842","546053662","NATIONAL SPORTING LIBRARY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349309842_public.xml","FIXED INCOME SECURITIES","1324035","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349309842","546053662","NATIONAL SPORTING LIBRARY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349309842_public.xml","REAL ESTATE","132169","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349309842","546053662","NATIONAL SPORTING LIBRARY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921359349309842_public.xml","COMMODITIES","338828","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000839349300665","770620948","CHILD ADVOCATES OF PLACER COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000839349300665_public.xml","AMERICAN RIVER CERTIFICATE OF DEPOSIT #1","75688","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000839349300665","770620948","CHILD ADVOCATES OF PLACER COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000839349300665_public.xml","AMERICAN RIVER CERTIFICATE OF DEPOSIT #2","75761","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022299349300302","942856701","HOSPICE ENDOWMENT TRUST FUND OF PHOENIX AZ","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022299349300302_public.xml","HEDGE FUNDS","46924936","F",NA,NA,NA,NA,"","","1.00000","false","false","","","","","","","","63314476","0","0","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022299349300302","942856701","HOSPICE ENDOWMENT TRUST FUND OF PHOENIX AZ","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202022299349300302_public.xml","PRIVATE EQUITY","16389540","F",NA,NA,NA,NA,"","","1.00000","false","false","","","","","","","","63314476","0","0","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911309349303911","330098654","Adams Avenue Business Association Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911309349303911_public.xml","Financial derivatives and other financial products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911309349303911","330098654","Adams Avenue Business Association Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911309349303911_public.xml","Closely-held equity interests",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912529349300756","421560552","LIVING WATERS FAMILY WORSHIP CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912529349300756_public.xml","Financial derivatives and other financial products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912529349300756","421560552","LIVING WATERS FAMILY WORSHIP CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912529349300756_public.xml","Closely-held equity interests",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011199349301006","941714957","UA LOCAL 343 JOURNEYMAN & APPRENTICE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011199349301006_public.xml","CERTIFICATES OF DEPOSIT","432589","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030439349300313","911543494","Thurston County Chamber Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030439349300313_public.xml","Financial derivatives and other financial products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030439349300313","911543494","Thurston County Chamber Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030439349300313_public.xml","Closely-held equity interests",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920809349300802","390920672","MANITOU COUNCIL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920809349300802_public.xml","ASSOCIATED WEALTH MANAGEMENT","1751844","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920809349300802","390920672","MANITOU COUNCIL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920809349300802_public.xml","US SAVINGS BOND","25","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920809349300802","390920672","MANITOU COUNCIL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920809349300802_public.xml","MUTUAL FUNDS","9264","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349309883","550740366","Criminal Justice Information Service FBI Rec Assoc of WV Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349309883_public.xml","Financial derivatives and other financial products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349309883","550740366","Criminal Justice Information Service FBI Rec Assoc of WV Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931359349309883_public.xml","Closely-held equity interests",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900149349300505","316050290","UNION COUNTY HISTORICAL SOCIETY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900149349300505_public.xml","AEP STOCK","40418","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
