"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SK_01_BOND_ISSUE_REFERENCE_NUM","SK_01_BOND_ISSUER_EIN","SK_01_BOND_ISSUE_DATE","SK_01_BOND_ISSUE_PRICE","SK_01_BOND_ISSUE_PURPOSE_DESC","SK_01_BOND_ISSUE_DEFEASED_X","SK_01_BOND_ISSUER_ON_BEHALF_OF_X","SK_01_BOND_ISSUE_POOL_FIN_X","SK_01_BOND_ISSUER_NAME_L1","SK_01_BOND_ISSUE_CUSIP_NUM","SK_01_BOND_ISSUER_NAME_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","936001787","2013-09-18","86048852","SEE PART VI","0","0","0","OFA 2013A","68608JRH6",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","936001787","2013-09-18","161675000","SEE PART VI","1","0","0","OFA 2013C","68608JRL7",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","936001787","2015-09-13","72245909","SEE PART VI","0","0","0","OFA 2015C","68608JTT8",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","911108929","2006-06-22","165050000","SEE PART VI","1","0","0","WHCFA 2006CDE","93978EB27",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","911108929","2010-07-01","173543991","SEE PART VI","0","0","0","WHCFA 2010A","93978E7W6",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","911108929","2011-07-13","101152957","SEE PART VI","0","0","0","WHCFA 2011B","93978HDA0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","911108929","2012-07-19","819489529","SEE PART VI","0","0","0","WHCFA 2012A-D","93978HGG4",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","911108929","2014-09-10","99611469","SEE PART VI","0","0","0","WHCFA 2014C","93978HKL8",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","B","911108929","2014-11-06","200084061","SEE PART VI","0","0","0","WHCFA 2014D","93978HKN4",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","C","911108929","2015-08-12","75900634","SEE PART VI","0","0","0","WHCFA 2015A","93978HQU2",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","D","911108929","2016-09-28","210860000","SEE PART VI","0","0","0","WHCFA 2016DE",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474","811244422","PROVIDENCE ST JOSEPH HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943179349309474_public.xml","A","911108929","2018-01-30","166652252","SEE PART VI","0","0","0","WHCFA 2018B","93978HUY9",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030599349300113","850110070","CATHOLIC CHARITIES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030599349300113_public.xml","A","856000202","2016-03-15","2500000","FINANCING CONSTRUCTION AND EQUIPMENT PURCHASES","false","false","false","BERNALILLO COUNTY NEW MEXICO",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302031","310892356","FRIENDSHIP VILLAGE OF COLUMBUS OHIO INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302031_public.xml","A",NA,"2016-03-01","11901000","IMPROVEMENT OF EXISITING FACILITIES","0","0","0","HEALTH CARE FACILITIES REVENUE REFUNDING BONDS SERIES 2016A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302031","310892356","FRIENDSHIP VILLAGE OF COLUMBUS OHIO INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011959349302031_public.xml","B",NA,"2016-03-01","10975000","IMPROVEMENT OF EXISITING FACILITIES","0","0","0","HEALTH CARE FACILITIES REVENUE BONDS SERIES B",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011259349301161","541674644","NEW HORIZONS EDUCATIONAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011259349301161_public.xml","A","521290859","2013-11-05","11000000","CONSTRUCT SCHOOL","false","false","false","ECONOMIC DEVELOPMENT AUTHORITY OF",NA,"THE CITY OF NEWPORT NEWS VIRGINIA"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903439349300040","300600042","VOLUSIA CHARTER SCHOOL OF EXCELLENCE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903439349300040_public.xml","A","300600042","2018-11-01","17875000","EDUCATIONAL FACILITIES","false","false","false","VOLUSIA CHARTER SCHOOL OF EXCELLENCE INC","300600042",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349301201","141910759","PRESENTATION SCHOOL FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912289349301201_public.xml","A","043431814","2013-09-01","5200000","TO REFINANCE EXISTING DEBT AND FUND CAPITAL IMPROVEMENTS.","0","0","0","MASSACHUSETTS DEVELOPMENT FINANCE AGENCY","000000000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041819349300049","943204137","MENLO SCHOOL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041819349300049_public.xml","A","352273601","2017-03-27","33000000","REFINANCE, PAY COST OF ISSUANCE","0","0","0","CALIFONIA ENTERPRISE DEVELOPMENT AUTHORITY",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640","860757062","HERITAGE ACADEMY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640_public.xml","A","860445263","2019-02-28","12930000","PURCHASE LAND, BUILDINGS AND EQUIPMENT","0","0","0","INDUSTRIAL DEVELOPMENT AUTHORITY OF THE COUNTY OF MARICOPA","56681MAF6",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640","860757062","HERITAGE ACADEMY INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001959349301640_public.xml","B","860445263","2019-02-28","3595000","PURCHASE LAND, BUILDINGS AND EQUIPMENT","0","0","0","INDUSTRIAL DEVELOPMENT AUTHORITY OF THE COUNTY OF MARICOPA","56681MAG4",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000729349300020","591109899","JUPITER CHRISTIAN SCHOOL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000729349300020_public.xml","A",NA,"2011-05-09","10050000","TO REFINANCE CONSTRUCTION LOAN AND CONSOLIDATE DEBT","0","0","0","SUNTRUST BANK",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742","621636465","Wellmont Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742_public.xml","A","621256662","2006-11-02","207055314","Construction at HVMC","false","false","false","Sullvn Cty Hlth EDL&HS 06","865293AF1",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742","621636465","Wellmont Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742_public.xml","B","621256662","2011-05-05","76165000","Refund 2006A Bond","false","false","false","Sullvn Cty Hlth EDL & HSG","865293AH7",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742","621636465","Wellmont Health System","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021919349301742_public.xml","C","621256662","2012-12-13","42500000","Purchase EPIC EMR","false","false","false","Sullvn Cty Hlth EDL & HSG",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010349349300311","410693889","AMHERST H WILDER FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010349349300311_public.xml","A","416005524","2010-12-01","28405000","REFUND BONDS OF 2006","0","0","0","PORT AUTHORITY OF THE CITY OF SAINT PAUL","000793067",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001269349300345","911172031","THE NORTHSOUND ASSOCIATION FOR CATHOLIC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001269349300345_public.xml","A","911874730","2016-05-27","5892815","TO REFINANCE OUTSTANDING BALANCE","0","0","0","WA STATE HOUSING FINANCE COMMISSION",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","A","346849674","2016-12-15","25189238","Renovating and Furnishing Educational Facilities","0","0","0","Ohio Higher Educational Facility Commission","67756DKW5",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","B","346849674","2010-01-26","48998440","Construction of Residence and Dining Hall","0","0","0","Ohio Higher Educational Facility Commission","67756AQ88",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","C","346849674","2013-12-19","19815000","Refunding of Series 2000B, bond issued 11/16/2000","0","0","0","Ohio Higher Educational Facility Commission","000000000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","D","346849674","2015-02-10","23475000","Refunding of Series 2008A, Bond Issued 4/30/2008","0","0","0","Ohio Higher Educational Facility Commission","000000000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","A","346849674","2015-03-25","55187114","Advance Refund of Callable Series 2008C Bonds Issued 12/4/2008","0","0","0","Ohio Higher Educational Facility Commission","67756DDT0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725","310537516","Xavier University","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001579349300725_public.xml","B","346849674","2016-05-01","47380000","Refunding of Series 2015B Bonds, Issued 2/10/2015","0","0","0","Ohio Higher Educational Facility Commission","000000000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","A","621256910","2018-08-01","57910000","2018 E - Refund 2012 D E issuances","false","false","false","West Virginia Hospital Finance Authority","956622P32",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","A","621256910","2011-06-30","28520000","2011D - Refund 1998 Bonds","false","false","false","West Virginia Hospital Finance Authority","000000000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","B","621256910","2011-06-30","16345000","2011E - Fund construction upgrades at WVUH and City Hospital, Inc.","false","false","false","West Virginia Hospital Finance Authority","000000000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","C","621256910","2012-08-01","23770000","2012 C - Refund 2008 D Bond - allocated to WVUH-East entities","false","false","false","West Virginia Hospital Finance Authority","000000000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","D","621256910","2013-10-03","158374566","2013 A - New construction and renovations to WVUH","false","false","false","West Virginia Hospital Finance Authority","956622E91",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","A","621256910","2015-08-19","18500000","2015A - New construction and refinance of loans incurred at acquisition of PVH","false","false","false","West Virginia Hospital Finance Authority","000000000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","B","621256910","2016-06-15","119678674","2016 A - Refund 2003 BD, 2008 E, and 2009 C and 2009 C issuances - 18m to WVUH-East","false","false","false","West Virginia Hospital Finance Authority","956622L85",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","C","621256910","2017-03-22","193415642","2017 A - To fund building of SouthEast Tower - Heart Vascular Institute at WVUH","false","false","false","West Virginia Hospital Finance Authority","956622N75",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776","550643304","West Virginia University Hospitals Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349306776_public.xml","D","621256910","2018-07-11","223969048","2018 A - To fund Childrens Hospital, RNI Parking and other renovations/expansions","false","false","false","West Virginia Hospital Finance Authority","956622P24",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760","344428230","SUNSET RETIREMENT COMMUNITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760_public.xml","A","346400806","2011-11-10","4365000","REFUNDING OF BONDS","0","0","0","COUNTY OF LUCAS OHIO","549308BZ6",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760","344428230","SUNSET RETIREMENT COMMUNITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760_public.xml","B","346400806","2011-11-10","6800000","REFUNDING OF BONDS","0","0","0","COUNTY OF LUCAS OHIO","549308CA0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760","344428230","SUNSET RETIREMENT COMMUNITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903119349302760_public.xml","C","346400806","2011-11-10","2770000","REFUNDING OF BONDS","0","0","0","COUNTY OF LUCAS OHIO","549308CB8",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020709349301222","010211517","CEDARS NURSING CARE CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020709349301222_public.xml","A","010314384","2014-02-27","19248000","REFINANCE SERIES 1998A BONDS AND TO FINANCE CONSTRUCTION","0","0","0","MHHEFA","NONEAVAIL",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021769349301657","042104866","ST ANN'S HOME INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021769349301657_public.xml","A","043431814","2007-03-08","8500000","TO PROVIDE FINANCING FOR THE CONSTRUCTION OF ADOLESCENT CENTER","0","0","0","MA DEVELOPMENT FINANCE AGENCY",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349306656","042854118","Willowood of Great Barrington Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349306656_public.xml","A",NA,"2016-11-30","10746904","Refunding of exisiting bonds","false","false","false","Mass Dev Finance Agency",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349304698","742557820","SID PETERSON MEMORIAL HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349304698_public.xml","A","203591155","2015-11-24","59726042","TO REFINANCE 2005 BONDS","0","0","0","CITY OF KERRVILLE TX HEALTH FACILITIES DEV CORP","492436AZ3",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","A","521643828","2013-04-24","487683000","CONSTRUCTION & EQUIPMENT","false","false","false","CHFFA 2013A","13033LW52",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","B","521643828","2015-11-12","204061105","REFUND 2005A & 1995 CERTIFICATES","false","false","false","CHFFA 2015A","13032UAR9",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","C","521643828","2016-08-17","901627093","REFUND 2005BC & 2003AB & 2007A","true","false","false","CHFFA 2016B","13032UDW5",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251","941156581","SUTTER BAY MEDICAL FOUNDATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349311251_public.xml","D","521643828","2017-07-06","496319743","REFUND 2004CD, 2008A (PARTIAL), 20","true","false","false","CHFFA 2017A","13032UNY0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225","223058494","SAGE CENTER FOR LEARNING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225_public.xml","A","043431814","2007-11-01","2750000","REFINANCE EXISTING DEBT AND RETIRE A CAPITAL LEASE OBLIGATION.","0","0","0","2007 MASSACHUSETTS DEVELOPMENT FINANCE AGENCY 482 TAX EXEMPT BONDS",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225","223058494","SAGE CENTER FOR LEARNING INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001259349301225_public.xml","B","043431814","2008-06-19","2300000","FINANCE AN ADDITION, RENOVATION AND SITE IMPROVEMENT PROJECT.","0","0","0","2008 MASSACHUSETTS DEVELOPMENT FINANCE AGENCY 461 TAX EXEMPT BONDS",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329","311672366","Quality Senior Housing Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329_public.xml","A","351602316","2018-07-26","13665000","SANDERS GLEN PROJECT","false","false","false","INDIANA FINANCE AUTHORITY","45471CBF4",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329","311672366","Quality Senior Housing Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040589349301329_public.xml","B","351602316","2018-07-26","1995000","SANDERS GLEN PROJECT","false","false","false","INDIANA FINANCE AUTHORITY","45471CBF4",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583","741233796","SOUTHWESTERN UNIVERSITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349301583_public.xml","A","205312407","2006-08-11","5000000","CONSTRUCT ON-CAMPUS HOUSING","0","0","0","RIESEL EDUCATION FACILITIES CORPORATION","000000000",NA
